"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr"
"168","Paul Silas","PF","28","PHO","80","0","3082","485","1031","0.47","0","0","0","485","1031","0.47","0.47","433","560","0.773","0","0","955","343","0","0","0","201","1403",1972
"169","Jerry Sloan*","SG","29","CHI","82","0","3035","535","1206","0.444","0","0","0","535","1206","0.444","0.444","258","391","0.66","0","0","691","211","0","0","0","309","1328",1972
"170","Bingo Smith","SF","25","CLE","82","0","2734","527","1190","0.443","0","0","0","527","1190","0.443","0.443","178","224","0.795","0","0","502","247","0","0","0","222","1232",1972
"171","Elmore Smith","C","22","BUF","78","0","3186","579","1275","0.454","0","0","0","579","1275","0.454","0.454","194","363","0.534","0","0","1184","111","0","0","0","306","1352",1972
"172","Garfield Smith","PF","26","BOS","26","0","134","28","66","0.424","0","0","0","28","66","0.424","0.424","6","31","0.194","0","0","37","8","0","0","0","22","62",1972
"173","Greg Smith","SF","25","TOT","82","0","2256","309","671","0.461","0","0","0","309","671","0.461","0.461","111","168","0.661","0","0","483","222","0","0","0","259","729",1972
"174","Randy Smith","SF","23","BUF","76","0","2094","432","896","0.482","0","0","0","432","896","0.482","0.482","158","254","0.622","0","0","368","189","0","0","0","202","1022",1972
"175","William Smith","C","22","POR","22","0","448","72","173","0.416","0","0","0","72","173","0.416","0.416","38","64","0.594","0","0","135","19","0","0","0","73","182",1972
"176","Dick Snyder","SG","27","SEA","73","0","2534","496","937","0.529","0","0","0","496","937","0.529","0.529","218","259","0.842","0","0","228","283","0","0","0","200","1210",1972
"177","Dave Sorenson","PF","23","CLE","76","0","1162","213","475","0.448","0","0","0","213","475","0.448","0.448","106","136","0.779","0","0","301","81","0","0","0","120","532",1972
"178","Dave Stallworth","SF","30","TOT","78","0","2040","336","778","0.432","0","0","0","336","778","0.432","0.432","152","188","0.809","0","0","433","158","0","0","0","217","824",1972
"179","Larry Steele","SG","22","POR","72","0","1311","148","308","0.481","0","0","0","148","308","0.481","0.481","70","97","0.722","0","0","282","161","0","0","0","198","366",1972
"180","Fred Taylor","SG","23","TOT","34","0","283","36","117","0.308","0","0","0","36","117","0.308","0.308","15","32","0.469","0","0","54","18","0","0","0","40","87",1972
"181","Nate Thurmond*","C","30","GSW","78","0","3362","628","1454","0.432","0","0","0","628","1454","0.432","0.432","417","561","0.743","0","0","1252","230","0","0","0","214","1673",1972
"182","Rudy Tomjanovich","PF","23","HOU","78","0","2689","500","1010","0.495","0","0","0","500","1010","0.495","0.495","172","238","0.723","0","0","923","117","0","0","0","193","1172",1972
"183","George Trapp","PF","23","ATL","60","0","890","144","388","0.371","0","0","0","144","388","0.371","0.371","105","139","0.755","0","0","183","51","0","0","0","144","393",1972
"184","John Trapp","SF","26","LAL","58","0","759","139","314","0.443","0","0","0","139","314","0.443","0.443","51","73","0.699","0","0","180","42","0","0","0","130","329",1972
"185","John Tresvant","PF","32","BAL","65","0","1227","162","360","0.45","0","0","0","162","360","0.45","0.45","121","148","0.818","0","0","323","83","0","0","0","175","445",1972
"186","Bill Turner","PF","27","GSW","62","0","597","71","181","0.392","0","0","0","71","181","0.392","0.392","40","53","0.755","0","0","131","22","0","0","0","67","182",1972
"187","Wes Unseld*","C","25","BAL","76","0","3171","409","822","0.498","0","0","0","409","822","0.498","0.498","171","272","0.629","0","0","1336","278","0","0","0","218","989",1972
"188","John Vallely","SG","23","TOT","49","0","366","69","171","0.404","0","0","0","69","171","0.404","0.404","30","45","0.667","0","0","32","37","0","0","0","50","168",1972
"189","Dick Van Arsdale","SG","28","PHO","82","0","3096","545","1178","0.463","0","0","0","545","1178","0.463","0.463","529","626","0.845","0","0","334","297","0","0","0","232","1619",1972
"190","Tom Van Arsdale","SF","28","CIN","73","0","2598","550","1205","0.456","0","0","0","550","1205","0.456","0.456","299","396","0.755","0","0","350","198","0","0","0","241","1399",1972
"191","Norm Van Lier","PG","24","TOT","79","0","2415","334","761","0.439","0","0","0","334","761","0.439","0.439","237","300","0.79","0","0","357","542","0","0","0","239","905",1972
"192","Neal Walk","C","23","PHO","81","0","2142","506","1057","0.479","0","0","0","506","1057","0.479","0.479","256","344","0.744","0","0","665","151","0","0","0","295","1268",1972
"193","Chet Walker*","SF","31","CHI","78","0","2588","619","1225","0.505","0","0","0","619","1225","0.505","0.505","481","568","0.847","0","0","473","178","0","0","0","171","1719",1972
"194","Jimmy Walker","SG","27","DET","78","0","3083","634","1386","0.457","0","0","0","634","1386","0.457","0.457","397","480","0.827","0","0","231","315","0","0","0","198","1665",1972
"195","Cornell Warner","PF","23","BUF","62","0","1239","162","366","0.443","0","0","0","162","366","0.443","0.443","58","78","0.744","0","0","379","54","0","0","0","125","382",1972
"196","John Warren","SG","24","CLE","68","0","969","144","345","0.417","0","0","0","144","345","0.417","0.417","49","58","0.845","0","0","133","91","0","0","0","92","337",1972
"197","Bobby Washington","PG","24","CLE","69","0","967","123","309","0.398","0","0","0","123","309","0.398","0.398","104","128","0.813","0","0","129","223","0","0","0","135","350",1972
"198","Jim Washington","PF","28","TOT","84","0","2961","393","885","0.444","0","0","0","393","885","0.444","0.444","256","323","0.793","0","0","736","146","0","0","0","276","1042",1972
"199","Jeff Webb","SG","23","TOT","46","0","238","40","100","0.4","0","0","0","40","100","0.4","0.4","16","23","0.696","0","0","35","23","0","0","0","29","96",1972
"200","Bob Weiss","PG","29","CHI","82","0","2450","358","832","0.43","0","0","0","358","832","0.43","0.43","212","254","0.835","0","0","170","377","0","0","0","212","928",1972
"201","Walt Wesley","C","27","CLE","82","0","2185","412","1006","0.41","0","0","0","412","1006","0.41","0.41","196","291","0.674","0","0","711","76","0","0","0","245","1020",1972
"202","Jerry West*","PG","33","LAL","77","0","2973","735","1540","0.477","0","0","0","735","1540","0.477","0.477","515","633","0.814","0","0","327","747","0","0","0","209","1985",1972
"203","John Wetzel","SG","27","PHO","51","0","419","31","82","0.378","0","0","0","31","82","0.378","0.378","24","30","0.8","0","0","65","56","0","0","0","71","86",1972
"204","Jo Jo White*","PG","25","BOS","79","0","3261","770","1788","0.431","0","0","0","770","1788","0.431","0.431","285","343","0.831","0","0","446","416","0","0","0","227","1825",1972
"205","Sidney Wicks","PF","22","POR","82","0","3245","784","1837","0.427","0","0","0","784","1837","0.427","0.427","441","621","0.71","0","0","943","350","0","0","0","186","2009",1972
"206","Lenny Wilkens*","PG","34","SEA","80","0","2989","479","1027","0.466","0","0","0","479","1027","0.466","0.466","480","620","0.774","0","0","338","766","0","0","0","209","1438",1972
"207","Art Williams","PG","32","BOS","81","0","1326","161","339","0.475","0","0","0","161","339","0.475","0.475","90","119","0.756","0","0","256","327","0","0","0","204","412",1972
"208","Milt Williams","PG","26","ATL","10","0","127","23","53","0.434","0","0","0","23","53","0.434","0.434","21","29","0.724","0","0","4","20","0","0","0","18","67",1972
"209","Nate Williams","SG","21","CIN","81","0","2173","418","968","0.432","0","0","0","418","968","0.432","0.432","127","172","0.738","0","0","372","174","0","0","0","300","963",1972
"210","Ron Williams","PG","27","GSW","80","0","1932","291","614","0.474","0","0","0","291","614","0.474","0.474","195","234","0.833","0","0","147","308","0","0","0","232","777",1972
"211","Isaiah Wilson","SG","23","DET","48","0","322","63","177","0.356","0","0","0","63","177","0.356","0.356","41","56","0.732","0","0","47","41","0","0","0","32","167",1972
"212","Lee Winfield","PG","24","SEA","81","0","2040","343","692","0.496","0","0","0","343","692","0.496","0.496","175","262","0.668","0","0","218","290","0","0","0","198","861",1972
"213","Dave Wohl","PG","22","PHI","79","0","1628","243","567","0.429","0","0","0","243","567","0.429","0.429","156","206","0.757","0","0","150","228","0","0","0","229","642",1972
"214","Barry Yates","PF","26","PHI","24","0","144","31","83","0.373","0","0","0","31","83","0.373","0.373","7","11","0.636","0","0","40","7","0","0","0","14","69",1972
"215","Charlie Yelverton","SG","23","POR","69","0","1227","206","530","0.389","0","0","0","206","530","0.389","0.389","133","188","0.707","0","0","201","81","0","0","0","145","545",1972
"216","Gary Zeller","SG","24","BAL","28","0","471","83","229","0.362","0","0","0","83","229","0.362","0.362","22","35","0.629","0","0","65","30","0","0","0","62","188",1972
