"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr"
"168","Jack Marin","SF","32","CHI","54","0","869","167","359","0.465","0","0","0","167","359","0.465","0.465","31","39","0.795","27","64","91","62","13","6","0","85","365",1977
"169","Scott May","SF","22","CHI","72","0","2369","431","955","0.451","0","0","0","431","955","0.451","0.451","188","227","0.828","141","296","437","145","78","17","0","185","1050",1977
"170","Clyde Mayes","PF","23","TOT","9","0","52","5","19","0.263","0","0","0","5","19","0.263","0.263","3","7","0.429","10","6","16","3","0","4","0","12","13",1977
"171","Bob McAdoo*","C","25","TOT","72","0","2798","740","1445","0.512","0","0","0","740","1445","0.512","0.512","381","516","0.738","199","727","926","205","77","99","0","262","1861",1977
"172","Andre McCarter","PG","23","KCK","59","0","725","119","257","0.463","0","0","0","119","257","0.463","0.463","32","45","0.711","16","39","55","99","23","0","0","63","270",1977
"173","Ted McClain","SG","30","DEN","72","0","2002","245","551","0.445","0","0","0","245","551","0.445","0.445","99","133","0.744","52","177","229","324","106","13","0","255","589",1977
"174","Paul McCracken","SG","26","CHI","9","0","119","18","47","0.383","0","0","0","18","47","0.383","0.383","11","18","0.611","6","10","16","14","6","0","0","17","47",1977
"175","Glenn McDonald","SF","24","MIL","9","0","79","8","34","0.235","0","0","0","8","34","0.235","0.235","3","4","0.75","8","4","12","7","4","0","0","11","19",1977
"176","Jim McElroy","PG","23","NOJ","73","0","2029","301","640","0.47","0","0","0","301","640","0.47","0.47","169","217","0.779","55","128","183","260","60","8","0","119","771",1977
"177","George McGinnis*","PF","26","PHI","79","0","2769","659","1439","0.458","0","0","0","659","1439","0.458","0.458","372","546","0.681","324","587","911","302","163","37","0","299","1690",1977
"178","Tom McMillen","C","24","TOT","76","0","1492","274","563","0.487","0","0","0","274","563","0.487","0.487","96","123","0.78","114","275","389","67","11","6","0","163","644",1977
"179","Jim McMillian","SF","28","NYK","67","0","2158","298","642","0.464","0","0","0","298","642","0.464","0.464","67","86","0.779","66","241","307","139","63","5","0","103","663",1977
"180","Larry McNeill","PF","26","TOT","24","0","230","47","112","0.42","0","0","0","47","112","0.42","0.42","52","61","0.852","28","47","75","6","10","2","0","32","146",1977
"181","Dean Meminger","SG","28","NYK","32","0","254","15","36","0.417","0","0","0","15","36","0.417","0.417","13","23","0.565","12","14","26","29","8","1","0","17","43",1977
"182","John Mengelt","SG","27","CHI","61","0","1178","209","458","0.456","0","0","0","209","458","0.456","0.456","89","113","0.788","29","81","110","114","37","4","0","102","507",1977
"183","Joe Meriweather","C","23","ATL","74","0","2068","319","607","0.526","0","0","0","319","607","0.526","0.526","182","255","0.714","216","380","596","82","41","82","0","324","820",1977
"184","Dave Meyers","PF","23","MIL","50","0","1262","179","383","0.467","0","0","0","179","383","0.467","0.467","127","192","0.661","122","219","341","86","42","32","0","152","485",1977
"185","Steve Mix","SF","29","PHI","75","0","1958","288","551","0.523","0","0","0","288","551","0.523","0.523","215","263","0.817","127","249","376","152","90","20","0","167","791",1977
"186","Eric Money","PG","21","DET","73","0","1586","329","631","0.521","0","0","0","329","631","0.521","0.521","90","114","0.789","43","81","124","243","91","14","0","199","748",1977
"187","Earl Monroe*","SG","32","NYK","77","0","2656","613","1185","0.517","0","0","0","613","1185","0.517","0.517","307","366","0.839","45","178","223","366","91","23","0","197","1533",1977
"188","Otto Moore","C","30","NOJ","81","0","2084","193","477","0.405","0","0","0","193","477","0.405","0.405","91","134","0.679","170","466","636","181","54","117","0","231","477",1977
"189","Allen Murphy","SG","24","LAL","2","0","18","1","5","0.2","0","0","0","1","5","0.2","0.2","3","7","0.429","3","1","4","0","0","0","0","5","5",1977
"190","Calvin Murphy*","PG","28","HOU","82","0","2764","596","1216","0.49","0","0","0","596","1216","0.49","0.49","272","307","0.886","54","118","172","386","144","8","0","281","1464",1977
"191","Swen Nater","C","27","MIL","72","0","1960","383","725","0.528","0","0","0","383","725","0.528","0.528","172","228","0.754","266","599","865","108","54","51","0","214","938",1977
"192","Lloyd Neal","PF","26","POR","58","0","955","160","340","0.471","0","0","0","160","340","0.471","0.471","77","114","0.675","87","168","255","58","8","35","0","148","397",1977
"193","Louie Nelson","SG","25","SAS","4","0","57","7","14","0.5","0","0","0","7","14","0.5","0.5","4","7","0.571","2","5","7","3","2","0","0","9","18",1977
"194","Johnny Neumann","SG","25","TOT","63","0","937","161","397","0.406","0","0","0","161","397","0.406","0.406","59","87","0.678","24","48","72","141","31","10","0","134","381",1977
"195","Mike Newlin","SG","28","HOU","82","0","2119","387","850","0.455","0","0","0","387","850","0.455","0.455","269","304","0.885","53","151","204","320","60","3","0","226","1043",1977
"196","Willie Norwood","SF","29","SEA","76","0","1647","216","461","0.469","0","0","0","216","461","0.469","0.469","151","206","0.733","127","165","292","99","62","6","0","191","583",1977
"197","Mark Olberding","PF","20","SAS","82","0","1949","301","598","0.503","0","0","0","301","598","0.503","0.503","251","316","0.794","162","287","449","119","59","29","0","277","853",1977
"198","Frank Oleynick","PG","21","SEA","50","0","516","81","223","0.363","0","0","0","81","223","0.363","0.363","39","53","0.736","13","32","45","60","13","4","0","48","201",1977
"199","Tom Owens","C","27","HOU","46","0","462","68","135","0.504","0","0","0","68","135","0.504","0.504","52","76","0.684","47","95","142","18","4","13","0","96","188",1977
"200","Joe Pace","C","23","WSB","30","0","119","24","55","0.436","0","0","0","24","55","0.436","0.436","16","29","0.552","16","18","34","4","2","17","0","29","64",1977
"201","Robert Parish*","C","23","GSW","77","0","1384","288","573","0.503","0","0","0","288","573","0.503","0.503","121","171","0.708","201","342","543","74","55","94","0","224","697",1977
"202","Sonny Parker","SF","21","GSW","65","0","889","154","292","0.527","0","0","0","154","292","0.527","0.527","71","92","0.772","85","88","173","59","53","26","0","77","379",1977
"203","Billy Paultz","C","28","SAS","82","0","2694","521","1102","0.473","0","0","0","521","1102","0.473","0.473","238","320","0.744","192","495","687","223","55","173","0","262","1280",1977
"204","Curtis Perry","PF","28","PHO","44","0","1391","179","414","0.432","0","0","0","179","414","0.432","0.432","112","142","0.789","149","246","395","79","49","28","0","163","470",1977
"205","Cliff Pondexter","PF","22","CHI","78","0","996","107","257","0.416","0","0","0","107","257","0.416","0.416","42","65","0.646","77","159","236","41","34","11","0","82","256",1977
"206","Howard Porter","PF","28","DET","78","0","2200","465","962","0.483","0","0","0","465","962","0.483","0.483","103","120","0.858","155","303","458","53","50","73","0","202","1033",1977
"207","Kevin Porter","PG","26","DET","81","0","2117","310","605","0.512","0","0","0","310","605","0.512","0.512","97","133","0.729","28","70","98","592","88","8","0","271","717",1977
"208","Jim Price","PG","27","TOT","81","0","1828","253","567","0.446","0","0","0","253","567","0.446","0.446","83","103","0.806","50","181","231","261","128","20","0","247","589",1977
"209","Ed Ratleff","SF","26","HOU","37","0","533","70","161","0.435","0","0","0","70","161","0.435","0.435","26","42","0.619","24","53","77","43","20","6","0","45","166",1977
"210","Clifford Ray","C","28","GSW","77","0","2018","263","450","0.584","0","0","0","263","450","0.584","0.584","105","199","0.528","199","416","615","112","74","81","0","242","631",1977
"211","Kevin Restani","PF","25","MIL","64","0","1116","173","334","0.518","0","0","0","173","334","0.518","0.518","12","24","0.5","81","181","262","88","33","11","0","102","358",1977
"212","Mike Riordan","SF","31","WSB","49","0","289","34","94","0.362","0","0","0","34","94","0.362","0.362","11","15","0.733","7","20","27","20","3","2","0","33","79",1977
"213","Marv Roberts","SF","27","LAL","28","0","209","27","76","0.355","0","0","0","27","76","0.355","0.355","4","6","0.667","9","16","25","19","4","2","0","34","58",1977
"214","Truck Robinson","PF","25","TOT","77","0","2777","574","1200","0.478","0","0","0","574","1200","0.478","0.478","314","430","0.73","252","576","828","142","66","38","0","253","1462",1977
"215","Bill Robinzine","PF","24","KCK","75","0","1594","307","677","0.453","0","0","0","307","677","0.453","0.453","159","216","0.736","164","310","474","95","86","13","0","283","773",1977
"216","Dave Robisch","C","27","IND","80","0","1966","369","811","0.455","0","0","0","369","811","0.455","0.455","213","256","0.832","171","383","554","158","55","37","0","169","951",1977
"217","Marshall Rogers","PG","23","GSW","26","0","176","43","116","0.371","0","0","0","43","116","0.371","0.371","14","15","0.933","6","5","11","10","8","3","0","33","100",1977
"218","Dan Roundfield","PF","23","IND","61","0","1645","342","734","0.466","0","0","0","342","734","0.466","0.466","164","239","0.686","179","339","518","69","61","131","0","243","848",1977
"219","Curtis Rowe","PF","27","BOS","79","0","2190","315","632","0.498","0","0","0","315","632","0.498","0.498","170","240","0.708","188","375","563","107","24","47","0","215","800",1977
"220","Campy Russell","SF","25","CLE","70","0","2109","435","1003","0.434","0","0","0","435","1003","0.434","0.434","288","370","0.778","144","275","419","189","70","24","0","196","1158",1977
"221","Cazzie Russell","SF","32","LAL","82","0","2583","578","1179","0.49","0","0","0","578","1179","0.49","0.49","188","219","0.858","86","208","294","210","86","7","0","163","1344",1977
"222","Fred Saunders","SF","25","BOS","68","0","1051","184","395","0.466","0","0","0","184","395","0.466","0.466","35","53","0.66","73","150","223","85","26","7","0","191","403",1977
"223","Dale Schlueter","C","31","PHO","39","0","337","26","72","0.361","0","0","0","26","72","0.361","0.361","18","31","0.581","30","50","80","38","8","8","0","62","70",1977
"224","Charlie Scott*","SG","28","BOS","43","0","1581","326","734","0.444","0","0","0","326","734","0.444","0.444","129","173","0.746","52","139","191","196","60","12","0","155","781",1977
"225","Bruce Seals","PF","23","SEA","81","0","1977","378","851","0.444","0","0","0","378","851","0.444","0.444","138","195","0.708","118","236","354","93","49","58","0","262","894",1977
"226","Phil Sellers","SG","23","DET","44","0","329","73","190","0.384","0","0","0","73","190","0.384","0.384","52","72","0.722","19","22","41","25","22","0","0","56","198",1977
"227","Lonnie Shelton","PF","21","NYK","82","0","2104","398","836","0.476","0","0","0","398","836","0.476","0.476","159","225","0.707","220","413","633","149","125","98","0","363","955",1977
"228","John Shumate","PF","24","BUF","74","0","2601","407","810","0.502","0","0","0","407","810","0.502","0.502","302","450","0.671","163","538","701","159","90","84","0","197","1116",1977
"229","James Silas","PG","27","SAS","22","0","356","61","142","0.43","0","0","0","61","142","0.43","0.43","87","107","0.813","7","25","32","50","13","3","0","36","209",1977
"230","Paul Silas","PF","33","DEN","81","0","1959","206","572","0.36","0","0","0","206","572","0.36","0.36","170","255","0.667","236","370","606","132","58","23","0","183","582",1977
"231","Ralph Simpson","SG","27","DET","77","0","1597","356","834","0.427","0","0","0","356","834","0.427","0.427","138","195","0.708","48","133","181","180","68","5","0","100","850",1977
"232","Al Skinner","SG","24","NYN","79","0","2256","382","887","0.431","0","0","0","382","887","0.431","0.431","231","292","0.791","112","251","363","289","103","53","0","279","995",1977
"233","Bingo Smith","SF","30","CLE","81","0","2135","513","1149","0.446","0","0","0","513","1149","0.446","0.446","148","181","0.818","92","225","317","152","61","30","0","211","1174",1977
"234","Elmore Smith","C","27","TOT","70","0","1464","241","507","0.475","0","0","0","241","507","0.475","0.475","117","213","0.549","114","325","439","43","35","144","0","207","599",1977
"235","Phil Smith","SG","24","GSW","82","0","2880","631","1318","0.479","0","0","0","631","1318","0.479","0.479","295","376","0.785","101","231","332","328","98","29","0","227","1557",1977
"236","Randy Smith","SG","28","BUF","82","0","3094","702","1504","0.467","0","0","0","702","1504","0.467","0.467","294","386","0.762","134","323","457","441","176","8","0","264","1698",1977
"237","Willie Smith","PG","23","CHI","2","0","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",1977
"238","Dick Snyder","SG","32","CLE","82","0","1685","316","693","0.456","0","0","0","316","693","0.456","0.456","127","149","0.852","47","102","149","160","45","30","0","177","759",1977
"239","Ricky Sobers","SG","24","PHO","79","0","2005","414","834","0.496","0","0","0","414","834","0.496","0.496","243","289","0.841","82","152","234","238","93","14","0","258","1071",1977
"240","Mike Sojourner","PF","23","ATL","51","0","551","95","203","0.468","0","0","0","95","203","0.468","0.468","41","57","0.719","49","97","146","21","15","9","0","66","231",1977
"241","Kevin Stacom","SG","25","BOS","79","0","1051","179","438","0.409","0","0","0","179","438","0.409","0.409","46","58","0.793","40","57","97","117","19","3","0","65","404",1977
"242","Bud Stallworth","SF","27","NOJ","40","0","526","126","272","0.463","0","0","0","126","272","0.463","0.463","17","29","0.586","19","52","71","23","19","11","0","76","269",1977
"243","Keith Starr","SG","22","CHI","17","0","65","6","24","0.25","0","0","0","6","24","0.25","0.25","2","2","1","6","4","10","6","1","0","0","11","14",1977
"244","Larry Steele","SG","27","POR","81","0","1680","326","652","0.5","0","0","0","326","652","0.5","0.5","183","227","0.806","71","117","188","172","118","13","0","216","835",1977
"245","Earl Tatum","SG","23","LAL","68","0","1249","283","607","0.466","0","0","0","283","607","0.466","0.466","72","100","0.72","83","153","236","118","85","22","0","168","638",1977
"246","Brian Taylor","PG","25","KCK","72","0","2488","501","995","0.504","0","0","0","501","995","0.504","0.504","225","275","0.818","88","150","238","320","199","16","0","206","1227",1977
"247","Fatty Taylor","PG","30","DEN","79","0","1548","132","314","0.42","0","0","0","132","314","0.42","0.42","37","65","0.569","90","121","211","288","132","9","0","202","301",1977
"248","Ira Terrell","SF","22","PHO","78","0","1751","277","545","0.508","0","0","0","277","545","0.508","0.508","111","176","0.631","99","288","387","103","41","47","0","165","665",1977
"249","Chuck Terry","SF","26","NYN","61","0","1075","128","318","0.403","0","0","0","128","318","0.403","0.403","48","62","0.774","43","100","143","39","58","10","0","120","304",1977
"250","Claude Terry","SG","27","TOT","45","0","545","96","191","0.503","0","0","0","96","191","0.503","0.503","36","44","0.818","12","34","46","58","20","1","0","48","228",1977
"251","David Thompson*","SG","22","DEN","82","0","3001","824","1626","0.507","0","0","0","824","1626","0.507","0.507","477","623","0.766","138","196","334","337","114","53","0","236","2125",1977
"252","Nate Thurmond*","C","35","CLE","49","0","997","100","246","0.407","0","0","0","100","246","0.407","0.407","68","106","0.642","121","253","374","83","16","81","0","128","268",1977
"253","Dean Tolson","PF","25","SEA","60","0","587","137","242","0.566","0","0","0","137","242","0.566","0.566","85","159","0.535","73","84","157","27","32","21","0","83","359",1977
"254","Rudy Tomjanovich","PF","28","HOU","81","0","3130","733","1437","0.51","0","0","0","733","1437","0.51","0.51","287","342","0.839","172","512","684","172","57","27","0","198","1753",1977
"255","Monte Towe","PG","23","DEN","51","0","409","56","138","0.406","0","0","0","56","138","0.406","0.406","18","25","0.72","8","26","34","87","16","0","0","61","130",1977
"256","George Trapp","PF","28","DET","6","0","68","15","29","0.517","0","0","0","15","29","0.517","0.517","3","4","0.75","4","6","10","3","0","1","0","13","33",1977
"257","Dave Twardzik","PG","26","POR","74","0","1937","263","430","0.612","0","0","0","263","430","0.612","0.612","239","284","0.842","75","127","202","247","128","15","0","228","765",1977
"258","Wes Unseld*","C","30","WSB","82","0","2860","270","551","0.49","0","0","0","270","551","0.49","0.49","100","166","0.602","243","634","877","363","87","45","0","253","640",1977
"259","Dick Van Arsdale","SG","33","PHO","78","0","1535","227","498","0.456","0","0","0","227","498","0.456","0.456","145","166","0.873","31","86","117","120","35","5","0","94","599",1977
"260","Tom Van Arsdale","SF","33","PHO","77","0","1425","171","395","0.433","0","0","0","171","395","0.433","0.433","102","145","0.703","47","137","184","67","20","3","0","163","444",1977
"261","Jan van Breda Kolff","SF","25","NYN","72","0","2398","271","609","0.445","0","0","0","271","609","0.445","0.445","195","228","0.855","156","304","460","117","74","68","0","205","737",1977
"262","Norm Van Lier","PG","29","CHI","82","0","3097","300","729","0.412","0","0","0","300","729","0.412","0.412","238","306","0.778","108","262","370","636","129","16","0","268","838",1977
"263","Neal Walk","C","28","NYK","11","0","135","28","57","0.491","0","0","0","28","57","0.491","0.491","6","7","0.857","5","22","27","6","4","3","0","22","62",1977
"264","Andy Walker","SF","21","NOJ","40","0","438","72","156","0.462","0","0","0","72","156","0.462","0.462","36","47","0.766","23","52","75","32","20","7","0","59","180",1977
"265","Foots Walker","PG","25","CLE","62","0","1216","157","349","0.45","0","0","0","157","349","0.45","0.45","89","115","0.774","55","105","160","254","83","4","0","124","403",1977
"266","Wally Walker","SF","22","POR","66","0","627","137","305","0.449","0","0","0","137","305","0.449","0.449","67","100","0.67","45","63","108","51","14","2","0","92","341",1977
"267","Bill Walton*","C","24","POR","65","0","2264","491","930","0.528","0","0","0","491","930","0.528","0.528","228","327","0.697","211","723","934","245","66","211","0","174","1210",1977
"268","Lloyd Walton","PG","23","MIL","53","0","678","88","188","0.468","0","0","0","88","188","0.468","0.468","53","65","0.815","15","36","51","141","40","2","0","52","229",1977
"269","Henry Ward","SG","25","SAS","27","0","171","34","90","0.378","0","0","0","34","90","0.378","0.378","15","17","0.882","10","23","33","6","6","5","0","30","83",1977
"270","Cornell Warner","PF","28","LAL","14","0","170","25","53","0.472","0","0","0","25","53","0.472","0.472","4","6","0.667","21","48","69","11","1","2","0","28","54",1977
"271","Kermit Washington","PF","25","LAL","53","0","1342","191","380","0.503","0","0","0","191","380","0.503","0.503","132","187","0.706","182","310","492","48","43","52","0","183","514",1977
"272","Richard Washington","PF","21","KCK","82","0","2265","446","1034","0.431","0","0","0","446","1034","0.431","0.431","177","254","0.697","201","497","698","85","63","90","0","324","1069",1977
"273","Slick Watts","PG","25","SEA","79","0","2627","428","1015","0.422","0","0","0","428","1015","0.422","0.422","172","293","0.587","81","226","307","630","214","25","0","256","1028",1977
"274","Nick Weatherspoon","SF","26","TOT","62","0","1657","310","690","0.449","0","0","0","310","690","0.449","0.449","91","144","0.632","120","308","428","53","52","28","0","168","711",1977
"275","Marvin Webster","C","24","DEN","80","0","1276","198","400","0.495","0","0","0","198","400","0.495","0.495","143","220","0.65","152","332","484","62","23","118","0","149","539",1977
"276","Scott Wedman","SF","24","KCK","81","0","2743","521","1133","0.46","0","0","0","521","1133","0.46","0.46","206","241","0.855","187","319","506","227","100","23","0","226","1248",1977
"277","Bob Weiss","PG","34","WSB","62","0","768","62","133","0.466","0","0","0","62","133","0.466","0.466","29","37","0.784","15","54","69","130","53","7","0","66","153",1977
"278","Paul Westphal*","PG","26","PHO","81","0","2600","682","1317","0.518","0","0","0","682","1317","0.518","0.518","362","439","0.825","57","133","190","459","134","21","0","171","1726",1977
"279","Jo Jo White*","PG","30","BOS","82","0","3333","638","1488","0.429","0","0","0","638","1488","0.429","0.429","333","383","0.869","87","296","383","492","118","22","0","193","1609",1977
"280","Rudy White","SG","23","HOU","46","0","368","47","106","0.443","0","0","0","47","106","0.443","0.443","15","25","0.6","13","28","41","35","11","1","0","39","109",1977
"281","Sidney Wicks","PF","27","BOS","82","0","2642","464","1012","0.458","0","0","0","464","1012","0.458","0.458","310","464","0.668","268","556","824","169","64","61","0","331","1238",1977
"282","Bob Wilkerson","SF","22","SEA","78","0","1552","221","573","0.386","0","0","0","221","573","0.386","0.386","84","122","0.689","96","162","258","171","72","8","0","136","526",1977
"283","Jamaal Wilkes*","PF","23","GSW","76","0","2579","548","1147","0.478","0","0","0","548","1147","0.478","0.478","247","310","0.797","155","423","578","211","127","16","0","222","1343",1977
"284","Chuck Williams","PG","30","TOT","65","0","867","78","210","0.371","0","0","0","78","210","0.371","0.371","68","87","0.782","26","75","101","132","32","3","0","60","224",1977
"285","Chuckie Williams","SG","23","CLE","22","0","65","14","47","0.298","0","0","0","14","47","0.298","0.298","9","12","0.75","3","1","4","7","1","0","0","7","37",1977
"286","Earl Williams","C","25","NYN","1","0","7","0","2","0","0","0","0","0","2","0","0","3","6","0.5","1","1","2","1","0","1","0","2","3",1977
"287","Gus Williams","PG","23","GSW","82","0","1930","325","701","0.464","0","0","0","325","701","0.464","0.464","112","150","0.747","72","161","233","292","121","19","0","218","762",1977
"288","Nate Williams","SF","26","NOJ","79","0","1776","414","917","0.451","0","0","0","414","917","0.451","0.451","146","194","0.753","107","199","306","92","76","16","0","200","974",1977
"289","John Williamson","SG","25","TOT","72","0","2481","618","1347","0.459","0","0","0","618","1347","0.459","0.459","259","329","0.787","42","151","193","201","107","13","0","246","1495",1977
"290","Bill Willoughby","SF","19","ATL","39","0","549","75","169","0.444","0","0","0","75","169","0.444","0.444","43","63","0.683","65","105","170","13","19","23","0","64","193",1977
"291","Bobby Wilson","SG","26","BOS","25","0","131","19","59","0.322","0","0","0","19","59","0.322","0.322","11","13","0.846","3","6","9","14","3","0","0","19","49",1977
"292","Brian Winters","SG","24","MIL","78","0","2717","652","1308","0.498","0","0","0","652","1308","0.498","0.498","205","242","0.847","64","167","231","337","114","29","0","228","1509",1977
"293","Willie Wise","SF","29","DEN","75","0","1403","237","513","0.462","0","0","0","237","513","0.462","0.462","142","218","0.651","76","177","253","142","60","18","0","180","616",1977
"294","Dave Wohl","PG","27","TOT","51","0","986","116","290","0.4","0","0","0","116","290","0.4","0.4","61","89","0.685","16","65","81","142","39","6","0","115","293",1977
"295","Larry Wright","PG","22","WSB","78","0","1421","262","595","0.44","0","0","0","262","595","0.44","0.44","88","115","0.765","32","66","98","232","55","5","0","170","612",1977
