"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr"
"168","Bob McAdoo*","PF-C","27","TOT","60","0","2231","596","1127","0.529","0","0","0","596","1127","0.529","0.529","295","450","0.656","130","390","520","168","74","67","217","189","1487",1979
"169","Ted McClain","SG","32","PHO","36","0","465","62","132","0.47","0","0","0","62","132","0.47","0.47","42","46","0.913","25","44","69","60","19","0","54","51","166",1979
"170","Jim McElroy","PG","25","NOJ","79","0","2698","539","1097","0.491","0","0","0","539","1097","0.491","0.491","259","340","0.762","61","154","215","453","148","49","237","183","1337",1979
"171","George McGinnis*","PF","28","DEN","76","0","2552","603","1273","0.474","0","0","0","603","1273","0.474","0.474","509","765","0.665","256","608","864","283","129","52","346","321","1715",1979
"172","Billy McKinney","PG","23","KCK","78","0","1242","240","477","0.503","0","0","0","240","477","0.503","0.503","129","162","0.796","20","65","85","253","58","3","124","121","609",1979
"173","Tom McMillen","C","26","ATL","82","0","1392","232","498","0.466","0","0","0","232","498","0.466","0.466","106","119","0.891","131","201","332","69","15","32","87","211","570",1979
"174","Jim McMillian","SF","30","POR","23","0","278","33","74","0.446","0","0","0","33","74","0.446","0.446","17","21","0.81","16","23","39","33","10","3","16","18","83",1979
"175","Larry McNeill","PF","28","DET","11","0","46","9","20","0.45","0","0","0","9","20","0.45","0.45","11","12","0.917","3","7","10","3","0","0","4","7","29",1979
"176","John Mengelt","SG","29","CHI","75","0","1705","338","689","0.491","0","0","0","338","689","0.491","0.491","150","182","0.824","25","93","118","187","46","4","120","148","826",1979
"177","Joe Meriweather","C","25","TOT","77","0","1693","242","500","0.484","0","0","0","242","500","0.484","0.484","126","187","0.674","143","266","409","79","40","94","130","283","610",1979
"178","Mike Mitchell","SF","23","CLE","80","0","1576","362","706","0.513","0","0","0","362","706","0.513","0.513","131","178","0.736","127","202","329","60","51","29","102","215","855",1979
"179","Steve Mix","SF","31","PHI","74","0","1269","265","493","0.538","0","0","0","265","493","0.538","0.538","161","201","0.801","109","184","293","121","57","16","100","112","691",1979
"180","Eric Money","PG","23","TOT","70","0","1979","444","893","0.497","0","0","0","444","893","0.497","0.497","170","237","0.717","70","92","162","331","87","12","235","202","1058",1979
"181","Earl Monroe*","SG","34","NYK","64","0","1393","329","699","0.471","0","0","0","329","699","0.471","0.471","129","154","0.838","26","48","74","189","48","6","98","123","787",1979
"182","Glenn Mosley","PF","23","SAS","26","0","221","31","75","0.413","0","0","0","31","75","0.413","0.413","23","38","0.605","27","37","64","19","8","10","20","35","85",1979
"183","Calvin Murphy*","PG","30","HOU","82","0","2941","707","1424","0.496","0","0","0","707","1424","0.496","0.496","246","265","0.928","78","95","173","351","117","6","187","288","1660",1979
"184","Bob Nash","SF","28","KCK","82","0","1307","227","522","0.435","0","0","0","227","522","0.435","0.435","69","86","0.802","76","130","206","71","29","15","82","135","523",1979
"185","Swen Nater","C","29","SDC","79","0","2006","357","627","0.569","0","0","0","357","627","0.569","0.569","132","165","0.8","218","483","701","140","38","29","170","244","846",1979
"186","Lloyd Neal","PF","28","POR","4","0","48","4","11","0.364","0","0","0","4","11","0.364","0.364","1","1","1","2","7","9","1","0","1","6","7","9",1979
"187","Mike Newlin","SG","30","HOU","76","0","1828","283","581","0.487","0","0","0","283","581","0.487","0.487","212","243","0.872","51","119","170","291","51","9","175","218","778",1979
"188","Norm Nixon","PG","23","LAL","82","0","3145","623","1149","0.542","0","0","0","623","1149","0.542","0.542","158","204","0.775","48","183","231","737","201","17","231","250","1404",1979
"189","Connie Norman","SG","25","SDC","22","0","323","71","165","0.43","0","0","0","71","165","0.43","0.43","19","23","0.826","13","19","32","24","10","3","22","35","161",1979
"190","Mark Olberding","PF","22","SAS","80","0","1885","261","551","0.474","0","0","0","261","551","0.474","0.474","233","290","0.803","96","333","429","211","53","18","163","282","755",1979
"191","John Olive","SF","23","SDC","34","0","189","13","40","0.325","0","0","0","13","40","0.325","0.325","18","23","0.783","3","16","19","3","4","0","13","32","44",1979
"192","Tom Owens","C","29","POR","82","0","2791","600","1095","0.548","0","0","0","600","1095","0.548","0.548","320","403","0.794","263","477","740","301","59","58","247","329","1520",1979
"193","Robert Parish*","C","25","GSW","76","0","2411","554","1110","0.499","0","0","0","554","1110","0.499","0.499","196","281","0.698","265","651","916","115","100","217","233","303","1304",1979
"194","Sonny Parker","SF","23","GSW","79","0","2893","512","1019","0.502","0","0","0","512","1019","0.502","0.502","175","222","0.788","164","280","444","291","144","33","193","187","1199",1979
"195","Billy Paultz","C","30","SAS","79","0","2122","399","758","0.526","0","0","0","399","758","0.526","0.526","114","194","0.588","169","456","625","178","35","125","157","204","912",1979
"196","Roger Phegley","SG","22","WSB","29","0","153","28","78","0.359","0","0","0","28","78","0.359","0.359","24","29","0.828","5","17","22","15","5","2","17","21","80",1979
"197","Stan Pietkiewicz","SG","22","SDC","4","0","32","1","8","0.125","0","0","0","1","8","0.125","0.125","2","2","1","0","6","6","3","1","0","1","5","4",1979
"198","Ben Poquette","PF","23","DET","76","0","1337","198","464","0.427","0","0","0","198","464","0.427","0.427","111","142","0.782","99","237","336","57","38","98","65","198","507",1979
"199","Kevin Porter","PG","28","DET","82","0","3064","534","1110","0.481","0","0","0","534","1110","0.481","0.481","192","266","0.722","62","147","209","1099","158","5","337","302","1260",1979
"200","Jim Price","PG","29","LAL","75","0","1207","171","344","0.497","0","0","0","171","344","0.497","0.497","55","79","0.696","26","97","123","218","66","12","100","128","397",1979
"201","Wayne Radford","SG","22","IND","52","0","649","83","175","0.474","0","0","0","83","175","0.474","0.474","36","45","0.8","25","43","68","57","30","1","45","61","202",1979
"202","Clifford Ray","C","30","GSW","82","0","1917","231","439","0.526","0","0","0","231","439","0.526","0.526","106","190","0.558","213","395","608","136","47","50","153","264","568",1979
"203","Marlon Redmond","SG","23","TOT","53","0","759","163","387","0.421","0","0","0","163","387","0.421","0.421","31","50","0.62","57","52","109","58","28","16","57","96","357",1979
"204","Robert Reid","SF","23","HOU","82","0","2259","382","777","0.492","0","0","0","382","777","0.492","0.492","131","186","0.704","129","354","483","230","75","48","131","302","895",1979
"205","Kevin Restani","PF","27","MIL","81","0","1598","262","529","0.495","0","0","0","262","529","0.495","0.495","51","73","0.699","141","244","385","122","30","27","96","155","575",1979
"206","Micheal Ray Richardson","PG","23","NYK","72","0","1218","200","483","0.414","0","0","0","200","483","0.414","0.414","69","128","0.539","78","155","233","213","100","18","141","188","469",1979
"207","Anthony Roberts","SF","23","DEN","63","0","1236","211","498","0.424","0","0","0","211","498","0.424","0.424","76","110","0.691","106","152","258","107","20","2","65","142","498",1979
"208","Tony Robertson","SG","23","GSW","12","0","74","15","40","0.375","0","0","0","15","40","0.375","0.375","6","9","0.667","6","4","10","4","8","0","8","10","36",1979
"209","Rick Robey","C","23","TOT","79","0","1763","322","673","0.478","0","0","0","322","673","0.478","0.478","174","224","0.777","168","345","513","132","48","15","164","232","818",1979
"210","Jackie Robinson","SF","23","SEA","12","0","105","19","41","0.463","0","0","0","19","41","0.463","0.463","8","15","0.533","9","10","19","13","5","1","11","9","46",1979
"211","Truck Robinson","PF","27","TOT","69","0","2537","566","1152","0.491","0","0","0","566","1152","0.491","0.491","324","462","0.701","195","607","802","113","46","75","233","206","1456",1979
"212","Bill Robinzine","PF","26","KCK","82","0","2179","459","837","0.548","0","0","0","459","837","0.548","0.548","180","246","0.732","218","420","638","104","105","15","179","367","1098",1979
"213","Dave Robisch","C","29","LAL","80","0","1219","150","336","0.446","0","0","0","150","336","0.446","0.446","86","115","0.748","82","203","285","97","20","25","53","108","386",1979
"214","Tree Rollins","C","23","ATL","81","0","1900","297","555","0.535","0","0","0","297","555","0.535","0.535","89","141","0.631","219","369","588","49","46","254","87","328","683",1979
"215","Dan Roundfield","PF","25","ATL","80","0","2539","462","916","0.504","0","0","0","462","916","0.504","0.504","300","420","0.714","326","539","865","131","87","176","209","358","1224",1979
"216","Curtis Rowe","PF","29","BOS","53","0","1222","151","346","0.436","0","0","0","151","346","0.436","0.436","52","75","0.693","79","163","242","69","15","13","88","105","354",1979
"217","John Rudd","SF","23","NYK","58","0","723","59","133","0.444","0","0","0","59","133","0.444","0.444","66","93","0.71","69","98","167","35","17","8","59","95","184",1979
"218","Campy Russell","SF","27","CLE","74","0","2859","603","1268","0.476","0","0","0","603","1268","0.476","0.476","417","523","0.797","147","356","503","348","98","25","259","222","1623",1979
"219","Frankie Sanders","SF","22","TOT","46","0","479","105","246","0.427","0","0","0","105","246","0.427","0.427","54","68","0.794","35","75","110","52","21","6","55","69","264",1979
"220","Alvin Scott","SF","23","PHO","81","0","1737","212","396","0.535","0","0","0","212","396","0.535","0.535","120","168","0.714","104","256","360","126","80","62","99","139","544",1979
"221","Charlie Scott*","PG","30","DEN","79","0","2617","393","854","0.46","0","0","0","393","854","0.46","0.46","161","215","0.749","54","156","210","428","78","30","255","284","947",1979
"222","Lonnie Shelton","PF","23","SEA","76","0","2158","446","859","0.519","0","0","0","446","859","0.519","0.519","131","189","0.693","182","286","468","110","76","75","188","266","1023",1979
"223","Steve Sheppard","SF","24","TOT","42","0","279","36","76","0.474","0","0","0","36","76","0.474","0.474","20","34","0.588","25","22","47","19","8","1","25","26","92",1979
"224","Purvis Short","PF","21","GSW","75","0","1703","369","771","0.479","0","0","0","369","771","0.479","0.479","57","85","0.671","127","220","347","97","54","12","111","233","795",1979
"225","Jack Sikma*","C","23","SEA","82","0","2958","476","1034","0.46","0","0","0","476","1034","0.46","0.46","329","404","0.814","232","781","1013","261","82","67","253","295","1281",1979
"226","James Silas","PG","29","SAS","79","0","2171","466","922","0.505","0","0","0","466","922","0.505","0.505","334","402","0.831","35","148","183","273","76","20","199","215","1266",1979
"227","Paul Silas","PF","35","SEA","82","0","1957","170","402","0.423","0","0","0","170","402","0.423","0.423","116","194","0.598","259","316","575","115","31","19","98","177","456",1979
"228","Ralph Simpson","SG","29","TOT","69","0","979","174","433","0.402","0","0","0","174","433","0.402","0.402","76","111","0.685","35","61","96","126","37","5","100","57","424",1979
"229","Al Skinner","SG","26","TOT","45","0","643","91","214","0.425","0","0","0","91","214","0.425","0.425","99","114","0.868","27","59","86","89","40","3","72","114","281",1979
"230","Bingo Smith","SG","32","CLE","72","0","1650","361","784","0.46","0","0","0","361","784","0.46","0.46","83","106","0.783","77","129","206","121","43","7","75","188","805",1979
"231","Elmore Smith","C","29","CLE","24","0","332","69","130","0.531","0","0","0","69","130","0.531","0.531","18","26","0.692","45","61","106","13","7","16","42","60","156",1979
"232","Phil Smith","SG","26","GSW","59","0","2288","489","977","0.501","0","0","0","489","977","0.501","0.501","194","255","0.761","48","164","212","261","101","23","170","159","1172",1979
"233","Randy Smith","SG","30","SDC","82","0","3111","693","1523","0.455","0","0","0","693","1523","0.455","0.455","292","359","0.813","102","193","295","395","177","5","255","177","1678",1979
"234","Robert Smith","PG","23","DEN","82","0","1479","184","436","0.422","0","0","0","184","436","0.422","0.422","159","180","0.883","41","105","146","208","58","13","95","165","527",1979
"235","Sam Smith","SF","24","MIL","16","0","125","19","47","0.404","0","0","0","19","47","0.404","0.404","18","24","0.75","0","9","9","16","8","7","8","12","56",1979
"236","Willie Smith","PG","25","POR","13","0","131","23","44","0.523","0","0","0","23","44","0.523","0.523","12","17","0.706","7","6","13","17","10","1","14","19","58",1979
"237","Dick Snyder","SG","34","SEA","56","0","536","81","187","0.433","0","0","0","81","187","0.433","0.433","43","51","0.843","15","33","48","63","14","6","36","52","205",1979
"238","Ricky Sobers","SG","26","IND","81","0","2825","553","1194","0.463","0","0","0","553","1194","0.463","0.463","298","338","0.882","118","183","301","450","138","23","304","315","1404",1979
"239","Kevin Stacom","SG","27","TOT","68","0","831","128","342","0.374","0","0","0","128","342","0.374","0.374","44","60","0.733","30","55","85","112","29","1","80","47","300",1979
"240","Larry Steele","SG","29","POR","72","0","1488","203","483","0.42","0","0","0","203","483","0.42","0.42","112","136","0.824","58","113","171","142","74","10","96","208","518",1979
"241","Earl Tatum","SG","25","TOT","79","0","1233","280","627","0.447","0","0","0","280","627","0.447","0.447","52","71","0.732","41","84","125","73","78","34","88","165","612",1979
"242","Brian Taylor","PG","27","SDC","20","0","212","30","83","0.361","0","0","0","30","83","0.361","0.361","16","18","0.889","13","13","26","20","24","0","17","34","76",1979
"243","Ira Terrell","SF","24","TOT","49","0","732","93","198","0.47","0","0","0","93","198","0.47","0.47","35","53","0.66","44","102","146","41","22","28","53","100","221",1979
"244","Reggie Theus","PG","21","CHI","82","0","2753","537","1119","0.48","0","0","0","537","1119","0.48","0.48","264","347","0.761","92","136","228","429","93","18","303","270","1338",1979
"245","David Thompson*","SG","24","DEN","76","0","2670","693","1353","0.512","0","0","0","693","1353","0.512","0.512","439","583","0.753","109","165","274","225","70","82","186","180","1825",1979
"246","Mychal Thompson","C","24","POR","73","0","2144","460","938","0.49","0","0","0","460","938","0.49","0.49","154","269","0.572","198","406","604","176","67","134","205","270","1074",1979
"247","Rudy Tomjanovich","PF","30","HOU","74","0","2641","620","1200","0.517","0","0","0","620","1200","0.517","0.517","168","221","0.76","170","402","572","137","44","18","138","186","1408",1979
"248","Raymond Townsend","SG","23","GSW","65","0","771","127","289","0.439","0","0","0","127","289","0.439","0.439","50","68","0.735","11","44","55","91","27","6","51","70","304",1979
"249","Dave Twardzik","PG","28","POR","64","0","1570","203","381","0.533","0","0","0","203","381","0.533","0.533","261","299","0.873","39","80","119","176","84","4","127","185","667",1979
"250","Terry Tyler","PF","22","DET","82","0","2560","456","946","0.482","0","0","0","456","946","0.482","0.482","144","219","0.658","211","437","648","89","104","201","141","254","1056",1979
"251","Wes Unseld*","C","32","WSB","77","0","2406","346","600","0.577","0","0","0","346","600","0.577","0.577","151","235","0.643","274","556","830","315","71","37","156","204","843",1979
"252","Jan van Breda Kolff","SF","27","NJN","80","0","1998","196","423","0.463","0","0","0","196","423","0.463","0.463","146","183","0.798","108","274","382","180","85","74","135","235","538",1979
"253","Norm Van Lier","PG","31","MIL","38","0","555","30","77","0.39","0","0","0","30","77","0.39","0.39","47","52","0.904","8","32","40","158","43","3","49","108","107",1979
"254","Andre Wakefield","SG","24","TOT","73","0","586","62","177","0.35","0","0","0","62","177","0.35","0.35","48","69","0.696","25","51","76","70","19","2","73","70","172",1979
"255","Foots Walker","PG","27","CLE","55","0","1753","208","448","0.464","0","0","0","208","448","0.464","0.464","137","175","0.783","59","139","198","321","130","18","127","153","553",1979
"256","Wally Walker","SF","24","SEA","60","0","969","168","343","0.49","0","0","0","168","343","0.49","0.49","58","96","0.604","66","111","177","69","12","26","68","127","394",1979
"257","Lloyd Walton","PG","25","MIL","75","0","1381","157","327","0.48","0","0","0","157","327","0.48","0.48","61","90","0.678","34","70","104","356","72","9","123","103","375",1979
"258","Kermit Washington","PF","27","SDC","82","0","2764","350","623","0.562","0","0","0","350","623","0.562","0.562","227","330","0.688","296","504","800","125","85","121","185","317","927",1979
"259","Richard Washington","PF","23","KCK","18","0","161","14","41","0.341","0","0","0","14","41","0.341","0.341","10","16","0.625","11","37","48","7","7","3","15","31","38",1979
"260","Wilson Washington","PF","23","NJN","62","0","1139","218","434","0.502","0","0","0","218","434","0.502","0.502","66","104","0.635","88","206","294","47","31","67","98","186","502",1979
"261","Slick Watts","PG","27","HOU","61","0","1046","92","227","0.405","0","0","0","92","227","0.405","0.405","41","67","0.612","35","68","103","243","73","14","71","143","225",1979
"262","Nick Weatherspoon","SF","28","SDC","82","0","2642","479","998","0.48","0","0","0","479","998","0.48","0.48","176","238","0.739","179","275","454","135","80","37","184","287","1134",1979
"263","Marvin Webster","C","26","NYK","60","0","2027","264","558","0.473","0","0","0","264","558","0.473","0.473","150","262","0.573","198","457","655","172","24","112","170","183","678",1979
"264","Scott Wedman","SF","26","KCK","73","0","2498","561","1050","0.534","0","0","0","561","1050","0.534","0.534","216","271","0.797","135","251","386","144","76","30","106","239","1338",1979
"265","Paul Westphal*","SG","28","PHO","81","0","2641","801","1496","0.535","0","0","0","801","1496","0.535","0.535","339","405","0.837","35","124","159","529","111","26","232","159","1941",1979
"266","Jo Jo White*","PG","32","TOT","76","0","2338","404","910","0.444","0","0","0","404","910","0.444","0.444","139","158","0.88","42","158","200","347","80","7","212","173","947",1979
"267","Jerome Whitehead","C","22","SDC","31","0","152","15","34","0.441","0","0","0","15","34","0.441","0.441","8","18","0.444","16","34","50","7","3","4","11","29","38",1979
"268","Sidney Wicks","PF","29","SDC","79","0","2022","312","676","0.462","0","0","0","312","676","0.462","0.462","147","226","0.65","159","246","405","126","70","36","180","274","771",1979
"269","Bob Wilkerson","SF","24","DEN","80","0","2425","396","869","0.456","0","0","0","396","869","0.456","0.456","119","173","0.688","100","314","414","284","118","21","196","190","911",1979
"270","Jamaal Wilkes*","SF","25","LAL","82","0","2915","626","1242","0.504","0","0","0","626","1242","0.504","0.504","272","362","0.751","164","445","609","227","134","27","224","275","1524",1979
"271","Earl Williams","C","27","BOS","20","0","273","54","123","0.439","0","0","0","54","123","0.439","0.439","14","24","0.583","41","64","105","12","12","9","20","41","122",1979
"272","Freeman Williams","SG","22","SDC","72","0","1195","335","683","0.49","0","0","0","335","683","0.49","0.49","76","98","0.776","48","50","98","83","42","2","99","88","746",1979
"273","Gus Williams","PG","25","SEA","76","0","2266","606","1224","0.495","0","0","0","606","1224","0.495","0.495","245","316","0.775","111","134","245","307","158","29","190","162","1457",1979
"274","Nate Williams","SG","28","GSW","81","0","1299","284","567","0.501","0","0","0","284","567","0.501","0.501","102","117","0.872","68","139","207","61","55","5","93","169","670",1979
"275","Ray Williams","PG","24","NYK","81","0","2370","575","1257","0.457","0","0","0","575","1257","0.457","0.457","251","313","0.802","104","187","291","504","128","19","285","274","1401",1979
"276","John Williamson","SG","27","NJN","74","0","2451","635","1367","0.465","0","0","0","635","1367","0.465","0.465","373","437","0.854","53","143","196","255","89","12","233","215","1643",1979
"277","Rick Wilson","SG","22","ATL","61","0","589","81","197","0.411","0","0","0","81","197","0.411","0.411","24","44","0.545","20","56","76","72","30","8","41","66","186",1979
"278","Brian Winters","SG","26","MIL","79","0","2575","662","1343","0.493","0","0","0","662","1343","0.493","0.493","237","277","0.856","48","129","177","383","83","40","257","243","1561",1979
"279","Larry Wright","PG","24","WSB","73","0","1658","276","589","0.469","0","0","0","276","589","0.469","0.469","125","168","0.744","48","92","140","298","69","13","119","166","677",1979
