"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr"
"168","Jerry Sloan*","SG","28","CHI","80","0","3140","592","1342","0.441","0","0","0","592","1342","0.441","0.441","278","389","0.715","0","0","701","281","0","0","0","289","1462",1971
"169","Adrian Smith","SG","34","SFW","21","0","247","38","89","0.427","0","0","0","38","89","0.427","0.427","35","41","0.854","0","0","24","30","0","0","0","24","111",1971
"170","Bingo Smith","SG","24","CLE","77","0","2332","495","1106","0.448","0","0","0","495","1106","0.448","0.448","178","234","0.761","0","0","429","258","0","0","0","175","1168",1971
"171","Garfield Smith","C","25","BOS","37","0","281","42","116","0.362","0","0","0","42","116","0.362","0.362","22","56","0.393","0","0","95","9","0","0","0","53","106",1971
"172","Greg Smith","PF","24","MIL","82","0","2428","409","799","0.512","0","0","0","409","799","0.512","0.512","141","213","0.662","0","0","589","227","0","0","0","284","959",1971
"173","Dick Snyder","SG","26","SEA","82","0","2824","645","1215","0.531","0","0","0","645","1215","0.531","0.531","302","361","0.837","0","0","257","352","0","0","0","249","1592",1971
"174","Dave Sorenson","PF","22","CLE","79","0","1940","353","794","0.445","0","0","0","353","794","0.445","0.445","184","229","0.803","0","0","486","163","0","0","0","181","890",1971
"175","Dave Stallworth","SF","29","NYK","81","0","1565","295","685","0.431","0","0","0","295","685","0.431","0.431","169","230","0.735","0","0","352","106","0","0","0","175","759",1971
"176","Dennis Stewart","F","23","BAL","2","0","6","1","4","0.25","0","0","0","1","4","0.25","0.25","2","2","1","0","0","3","1","0","0","0","0","4",1971
"177","Bill Stricker","F","23","POR","1","0","2","2","3","0.667","0","0","0","2","3","0.667","0.667","0","0","0","0","0","0","0","0","0","0","1","4",1971
"178","Gary Suiter","C-F","26","CLE","30","0","140","19","54","0.352","0","0","0","19","54","0.352","0.352","4","9","0.444","0","0","41","2","0","0","0","20","42",1971
"179","Fred Taylor","SG","22","PHO","54","0","552","110","284","0.387","0","0","0","110","284","0.387","0.387","78","125","0.624","0","0","86","51","0","0","0","113","298",1971
"180","Joe Thomas","SF","22","PHO","39","0","204","23","86","0.267","0","0","0","23","86","0.267","0.267","9","20","0.45","0","0","43","17","0","0","0","19","55",1971
"181","Rod Thorn*","SG","29","SEA","63","0","767","141","299","0.472","0","0","0","141","299","0.472","0.472","69","102","0.676","0","0","103","182","0","0","0","60","351",1971
"182","Nate Thurmond*","C","29","SFW","82","0","3351","623","1401","0.445","0","0","0","623","1401","0.445","0.445","395","541","0.73","0","0","1128","257","0","0","0","192","1641",1971
"183","Rudy Tomjanovich","PF","22","SDR","77","0","1062","168","439","0.383","0","0","0","168","439","0.383","0.383","73","112","0.652","0","0","381","73","0","0","0","124","409",1971
"184","John Trapp","SF","25","SDR","82","0","2080","322","766","0.42","0","0","0","322","766","0.42","0.42","142","188","0.755","0","0","510","138","0","0","0","337","786",1971
"185","John Tresvant","PF","31","TOT","75","0","1517","202","436","0.463","0","0","0","202","436","0.463","0.463","146","205","0.712","0","0","382","86","0","0","0","196","550",1971
"186","Al Tucker","PF","27","BAL","31","0","276","52","115","0.452","0","0","0","52","115","0.452","0.452","25","31","0.806","0","0","73","7","0","0","0","33","129",1971
"187","Bill Turner","SF","26","SFW","18","0","200","26","82","0.317","0","0","0","26","82","0.317","0.317","13","20","0.65","0","0","42","8","0","0","0","24","65",1971
"188","Wes Unseld*","C","24","BAL","74","0","2904","424","846","0.501","0","0","0","424","846","0.501","0.501","199","303","0.657","0","0","1253","293","0","0","0","235","1047",1971
"189","John Vallely","SG","22","ATL","51","0","430","73","204","0.358","0","0","0","73","204","0.358","0.358","45","59","0.763","0","0","34","47","0","0","0","50","191",1971
"190","Dick Van Arsdale","SG","27","PHO","81","0","3157","609","1346","0.452","0","0","0","609","1346","0.452","0.452","553","682","0.811","0","0","316","329","0","0","0","246","1771",1971
"191","Tom Van Arsdale","SF","27","CIN","82","0","3146","749","1642","0.456","0","0","0","749","1642","0.456","0.456","377","523","0.721","0","0","499","181","0","0","0","294","1875",1971
"192","Norm Van Lier","SG","23","CIN","82","0","3324","478","1138","0.42","0","0","0","478","1138","0.42","0.42","359","440","0.816","0","0","583","832","0","0","0","343","1315",1971
"193","Neal Walk","C","22","PHO","82","0","2033","426","945","0.451","0","0","0","426","945","0.451","0.451","205","268","0.765","0","0","674","117","0","0","0","282","1057",1971
"194","Chet Walker*","SF","30","CHI","81","0","2927","650","1398","0.465","0","0","0","650","1398","0.465","0.465","480","559","0.859","0","0","588","179","0","0","0","187","1780",1971
"195","Jimmy Walker","SG","26","DET","79","0","2765","524","1201","0.436","0","0","0","524","1201","0.436","0.436","344","414","0.831","0","0","207","268","0","0","0","173","1392",1971
"196","Cornell Warner","C","22","BUF","65","0","1293","156","376","0.415","0","0","0","156","376","0.415","0.415","79","143","0.552","0","0","452","53","0","0","0","140","391",1971
"197","John Warren","PG","23","CLE","82","0","2610","380","899","0.423","0","0","0","380","899","0.423","0.423","180","217","0.829","0","0","344","347","0","0","0","299","940",1971
"198","Bobby Washington","PG","23","CLE","47","0","823","123","310","0.397","0","0","0","123","310","0.397","0.397","104","140","0.743","0","0","105","190","0","0","0","105","350",1971
"199","Jim Washington","PF","27","PHI","78","0","2501","395","829","0.476","0","0","0","395","829","0.476","0.476","259","340","0.762","0","0","747","97","0","0","0","258","1049",1971
"200","Jeff Webb","SG","22","MIL","29","0","300","27","78","0.346","0","0","0","27","78","0.346","0.346","11","15","0.733","0","0","24","19","0","0","0","33","65",1971
"201","Bob Weiss","PG","28","CHI","82","0","2237","278","659","0.422","0","0","0","278","659","0.422","0.422","226","269","0.84","0","0","189","387","0","0","0","216","782",1971
"202","Walt Wesley","C","26","CLE","82","0","2425","565","1241","0.455","0","0","0","565","1241","0.455","0.455","325","473","0.687","0","0","713","83","0","0","0","295","1455",1971
"203","Jerry West*","PG","32","LAL","69","0","2845","667","1351","0.494","0","0","0","667","1351","0.494","0.494","525","631","0.832","0","0","320","655","0","0","0","180","1859",1971
"204","John Wetzel","SG","26","PHO","70","0","1091","124","288","0.431","0","0","0","124","288","0.431","0.431","83","101","0.822","0","0","153","114","0","0","0","156","331",1971
"205","Herb White","PG","22","ATL","38","0","315","34","84","0.405","0","0","0","34","84","0.405","0.405","22","39","0.564","0","0","48","47","0","0","0","62","90",1971
"206","Jo Jo White*","PG","24","BOS","75","0","2787","693","1494","0.464","0","0","0","693","1494","0.464","0.464","215","269","0.799","0","0","376","361","0","0","0","255","1601",1971
"207","Lenny Wilkens*","PG","33","SEA","71","0","2641","471","1125","0.419","0","0","0","471","1125","0.419","0.419","461","574","0.803","0","0","319","654","0","0","0","201","1403",1971
"208","Art Williams","PG","31","BOS","74","0","1141","150","330","0.455","0","0","0","150","330","0.455","0.455","60","83","0.723","0","0","205","233","0","0","0","182","360",1971
"209","Bernie Williams","SG","25","SDR","56","0","708","112","338","0.331","0","0","0","112","338","0.331","0.331","68","81","0.84","0","0","85","113","0","0","0","76","292",1971
"210","Milt Williams","PG","25","NYK","5","0","13","1","1","1","0","0","0","1","1","1","1","2","3","0.667","0","0","0","2","0","0","0","3","4",1971
"211","Ron Williams","PG","26","SFW","82","0","2809","426","977","0.436","0","0","0","426","977","0.436","0.436","331","392","0.844","0","0","244","480","0","0","0","301","1183",1971
"212","Willie Williams","F","24","TOT","25","0","105","10","42","0.238","0","0","0","10","42","0.238","0.238","3","5","0.6","0","0","23","8","0","0","0","14","23",1971
"213","George Wilson","PF","28","BUF","46","0","713","92","269","0.342","0","0","0","92","269","0.342","0.342","56","69","0.812","0","0","230","48","0","0","0","99","240",1971
"214","Lee Winfield","PG","23","SEA","79","0","1605","334","716","0.466","0","0","0","334","716","0.466","0.466","162","244","0.664","0","0","193","225","0","0","0","135","830",1971
"215","Marv Winkler","G","22","MIL","3","0","14","3","10","0.3","0","0","0","3","10","0.3","0.3","2","2","1","0","0","4","2","0","0","0","3","8",1971
"216","Gary Zeller","SG","23","BAL","50","0","226","34","115","0.296","0","0","0","34","115","0.296","0.296","15","28","0.536","0","0","27","7","0","0","0","43","83",1971
"217","Bill Zopf","PG","22","MIL","53","0","398","49","135","0.363","0","0","0","49","135","0.363","0.363","20","36","0.556","0","0","46","73","0","0","0","34","118",1971
