"","Year","Player","Pos","Age","Tm","G","GS","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","all.nba","mvp","Pos2"
"614",1974,"Dave Bing","PG",30,"DET",81,0,3124,16.4,0.497,0,0.328,3.6,5.7,4.6,25.8,1.6,0.3,0,0,4.1,3.2,7.3,0.113,2.1,-0.7,1.3,2.6,582,1336,0.436,0,0,0,582,1336,0.436,0.436,356,438,0.813,108,173,281,555,109,17,0,216,1520,0.5,0,"Guard"
"615",1974,"Norm Van","PG",26,"CHI",80,0,2863,15.5,0.47,0,0.352,4.1,9.7,6.8,28,2.6,0.1,0,0,0.8,4.4,5.2,0.087,1.6,1.4,3,3.6,427,1051,0.406,0,0,0,427,1051,0.406,0.406,288,370,0.778,114,263,377,548,162,7,0,282,1142,0.5,0,"Guard"
"616",1973,"Tiny Archibald","PG",24,"KCO",80,0,3681,25.2,0.555,0,0.372,0,0,3.2,38.9,0,0,0,0,13.9,0.3,14.2,0.186,0,0,0,0,1028,2106,0.488,0,0,0,1028,2106,0.488,0.488,663,783,0.847,0,0,223,910,0,0,0,207,2719,1,0,"Guard"
"617",1973,"Kareem Abdul-Jabbar","C",25,"MIL",76,0,3254,28.5,0.58,0,0.26,0,0,18.2,17.9,0,0,0,0,14.4,7.5,21.9,0.322,0,0,0,0,982,1772,0.554,0,0,0,982,1772,0.554,0.554,328,460,0.713,0,0,1224,379,0,0,0,208,2292,1,0,"Big"
"618",1973,"Spencer Haywood","PF",23,"SEA",77,0,3259,22.7,0.532,0,0.302,0,0,14.5,10,0,0,0,0,8.8,1.4,10.2,0.15,0,0,0,0,889,1868,0.476,0,0,0,889,1868,0.476,0.476,473,564,0.839,0,0,995,196,0,0,0,213,2251,1,0,"Big"
"619",1973,"John Havlicek","SF",32,"BOS",80,0,3367,18.6,0.502,0,0.253,0,0,7.6,21.3,0,0,0,0,4.9,7.2,12.1,0.172,0,0,0,0,766,1704,0.45,0,0,0,766,1704,0.45,0.45,370,431,0.858,0,0,567,529,0,0,0,195,1902,1,0,"Wing"
"620",1973,"Jerry West","PG",34,"LAL",69,0,2460,23.2,0.533,0,0.326,0,0,5.4,35.5,0,0,0,0,6.7,3.8,10.6,0.206,0,0,0,0,618,1291,0.479,0,0,0,618,1291,0.479,0.479,339,421,0.805,0,0,289,607,0,0,0,138,1575,1,0,"Guard"
"621",1973,"Pete Maravich","SG",25,"ATL",79,0,3089,19.6,0.502,0,0.339,0,0,5.3,26.1,0,0,0,0,5.1,2.5,7.6,0.118,0,0,0,0,789,1788,0.441,0,0,0,789,1788,0.441,0.441,485,606,0.8,0,0,346,546,0,0,0,245,2063,0.5,0,"Wing"
"622",1973,"Rick Barry","SF",28,"GSW",82,0,3075,20.4,0.508,0,0.244,0,0,10.8,18.5,0,0,0,0,5.2,5,10.2,0.159,0,0,0,0,737,1630,0.452,0,0,0,737,1630,0.452,0.452,358,397,0.902,0,0,728,399,0,0,0,245,1832,0.5,0,"Wing"
"623",1973,"Elvin Hayes","PF",27,"BAL",81,0,3347,17.5,0.477,0,0.27,0,0,16.5,5.3,0,0,0,0,1.7,5.8,7.6,0.109,0,0,0,0,713,1607,0.444,0,0,0,713,1607,0.444,0.444,291,434,0.671,0,0,1177,127,0,0,0,232,1717,0.5,0,"Big"
"624",1973,"Dave Cowens","C",24,"BOS",82,0,3425,18.1,0.481,0,0.16,0,0,17.5,13,0,0,0,0,2.1,9.9,12,0.168,0,0,0,0,740,1637,0.452,0,0,0,740,1637,0.452,0.452,204,262,0.779,0,0,1329,333,0,0,0,311,1684,0.5,1,"Big"
"625",1973,"Walt Frazier","PG",27,"NYK",78,0,3181,19.7,0.534,0,0.252,0,0,8.9,20.6,0,0,0,0,7.3,5.7,13,0.196,0,0,0,0,681,1389,0.49,0,0,0,681,1389,0.49,0.49,286,350,0.817,0,0,570,461,0,0,0,186,1648,0.5,0,"Guard"
"626",1972,"Kareem Abdul-Jabbar","C",24,"MIL",81,0,3583,29.9,0.603,0,0.363,0,0,18.1,16.1,0,0,0,0,18.3,7.1,25.4,0.34,0,0,0,0,1159,2019,0.574,0,0,0,1159,2019,0.574,0.574,504,732,0.689,0,0,1346,370,0,0,0,235,2822,1,1,"Big"
"627",1972,"John Havlicek","SF",31,"BOS",82,0,3698,20.1,0.512,0,0.281,0,0,8.3,22.9,0,0,0,0,5.9,6.5,12.4,0.162,0,0,0,0,897,1957,0.458,0,0,0,897,1957,0.458,0.458,458,549,0.834,0,0,672,614,0,0,0,183,2252,1,0,"Wing"
"628",1972,"Jerry West","PG",33,"LAL",77,0,2973,23.1,0.546,0,0.411,0,0,4.9,33.7,0,0,0,0,8.4,4.9,13.3,0.216,0,0,0,0,735,1540,0.477,0,0,0,735,1540,0.477,0.477,515,633,0.814,0,0,327,747,0,0,0,209,1985,1,0,"Guard"
"629",1972,"Spencer Haywood","PF",22,"SEA",73,0,3167,19.7,0.527,0,0.376,0,0,13.9,7.2,0,0,0,0,6.3,2.4,8.7,0.131,0,0,0,0,717,1557,0.461,0,0,0,717,1557,0.461,0.461,480,586,0.819,0,0,926,148,0,0,0,208,1914,1,0,"Big"
"630",1972,"Walt Frazier","PG",26,"NYK",77,0,3126,21.6,0.576,0,0.426,0,0,8,21.1,0,0,0,0,10.3,4.2,14.5,0.223,0,0,0,0,669,1307,0.512,0,0,0,669,1307,0.512,0.512,450,557,0.808,0,0,513,446,0,0,0,185,1788,1,0,"Guard"
"631",1972,"Tiny Archibald","PG",23,"CIN",76,0,3272,23,0.572,0,0.545,0,0,3.4,33.2,0,0,0,0,11.8,1.1,12.9,0.189,0,0,0,0,734,1511,0.486,0,0,0,734,1511,0.486,0.486,677,824,0.822,0,0,222,701,0,0,0,198,2145,0.5,0,"Guard"
"632",1972,"Bob Love","PF",29,"CHI",79,0,3108,16.8,0.49,0,0.275,0,0,7.9,6.4,0,0,0,0,2.8,4.7,7.5,0.115,0,0,0,0,819,1854,0.442,0,0,0,819,1854,0.442,0.442,399,509,0.784,0,0,518,125,0,0,0,235,2037,0.5,0,"Big"
"633",1972,"Archie Clark","PG",30,"TOT",77,0,3285,20.5,0.536,0,0.44,0,0,3.8,28,0,0,0,0,7.7,3.2,11,0.16,0,0,0,0,712,1516,0.47,0,0,0,712,1516,0.47,0.47,514,667,0.771,0,0,268,613,0,0,0,194,1938,0.5,0,"Guard"
"634",1972,"Billy Cunningham","SF",28,"PHI",75,0,2900,21.3,0.515,0,0.421,0,0,14.3,22.6,0,0,0,0,4.8,3.5,8.3,0.137,0,0,0,0,658,1428,0.461,0,0,0,658,1428,0.461,0.461,428,601,0.712,0,0,918,443,0,0,0,295,1744,0.5,0,"Wing"
"635",1972,"Wilt Chamberlain","C",35,"LAL",82,0,3469,18.5,0.61,0,0.686,0,0,20.1,11.2,0,0,0,0,7.9,7.9,15.8,0.219,0,0,0,0,496,764,0.649,0,0,0,496,764,0.649,0.649,221,524,0.422,0,0,1572,329,0,0,0,196,1213,0.5,0,"Big"
"636",1971,"Kareem Abdul-Jabbar","C",23,"MIL",82,0,3288,29,0.606,0,0.37,0,0,18.9,12.2,0,0,0,0,17,5.3,22.3,0.326,0,0,0,0,1063,1843,0.577,0,0,0,1063,1843,0.577,0.577,470,681,0.69,0,0,1311,272,0,0,0,264,2596,1,1,"Big"
"637",1971,"John Havlicek","SF",30,"BOS",81,0,3678,20.8,0.513,0,0.342,0,0,8.6,23,0,0,0,0,6.6,5.9,12.5,0.164,0,0,0,0,892,1982,0.45,0,0,0,892,1982,0.45,0.45,554,677,0.818,0,0,730,607,0,0,0,200,2338,1,0,"Wing"
"638",1971,"Dave Bing","PG",27,"DET",82,0,3065,22.5,0.54,0,0.451,0,0,5.7,21.7,0,0,0,0,9.3,2.4,11.7,0.183,0,0,0,0,799,1710,0.467,0,0,0,799,1710,0.467,0.467,615,772,0.797,0,0,364,408,0,0,0,228,2213,1,0,"Guard"
"639",1971,"Billy Cunningham","SF",27,"PHI",81,0,3090,20.5,0.519,0,0.408,0,0,13.7,18.6,0,0,0,0,5.8,4.2,10,0.156,0,0,0,0,702,1519,0.462,0,0,0,702,1519,0.462,0.462,455,620,0.734,0,0,946,395,0,0,0,328,1859,1,0,"Wing"
"640",1971,"Jerry West","PG",32,"LAL",69,0,2845,23.5,0.571,0,0.467,0,0,5,32.3,0,0,0,0,10.2,2.5,12.8,0.215,0,0,0,0,667,1351,0.494,0,0,0,667,1351,0.494,0.494,525,631,0.832,0,0,320,655,0,0,0,180,1859,1,0,"Guard"
"641",1971,"Bob Love","PF",28,"CHI",81,0,3482,17,0.515,0,0.362,0,0,9.4,8.1,0,0,0,0,6,3.9,9.9,0.137,0,0,0,0,765,1710,0.447,0,0,0,765,1710,0.447,0.447,513,619,0.829,0,0,690,185,0,0,0,259,2043,0.5,0,"Big"
"642",1971,"Walt Frazier","PG",25,"NYK",80,0,3455,19.5,0.556,0,0.423,0,0,7.2,21.2,0,0,0,0,8.9,6.7,15.6,0.217,0,0,0,0,651,1317,0.494,0,0,0,651,1317,0.494,0.494,434,557,0.779,0,0,544,536,0,0,0,240,1736,0.5,0,"Guard"
"643",1971,"Oscar Robertson","PG",32,"MIL",81,0,3194,19.6,0.563,0,0.38,0,0,6.9,25.5,0,0,0,0,8.4,4,12.4,0.186,0,0,0,0,592,1193,0.496,0,0,0,592,1193,0.496,0.496,385,453,0.85,0,0,462,668,0,0,0,203,1569,0.5,0,"Guard"
"644",1971,"Willis Reed","C",28,"NYK",73,0,2855,19.3,0.51,0,0.286,0,0,16,7.4,0,0,0,0,4.1,6.5,10.6,0.179,0,0,0,0,614,1330,0.462,0,0,0,614,1330,0.462,0.462,299,381,0.785,0,0,1003,148,0,0,0,228,1527,0.5,0,"Big"
"645",1971,"Gus Johnson","PF",32,"BAL",66,0,2538,18.9,0.494,0,0.266,0,0,19.6,10.3,0,0,0,0,2.2,5,7.2,0.136,0,0,0,0,494,1090,0.453,0,0,0,494,1090,0.453,0.453,214,290,0.738,0,0,1128,192,0,0,0,227,1202,0.5,0,"Big"
"646",1970,"Jerry West","PG",31,"LAL",74,0,3106,24.6,0.572,0,0.469,0,0,0,27.1,0,0,0,0,11.5,3.7,15.2,0.234,0,0,0,0,831,1673,0.497,0,0,0,831,1673,0.497,0.497,647,785,0.824,0,0,338,554,0,0,0,160,2309,1,0,"Guard"
"647",1970,"Billy Cunningham","SF",26,"PHI",81,0,3194,21,0.524,0,0.409,0,0,0,14.9,0,0,0,0,5.6,4.8,10.3,0.155,0,0,0,0,802,1710,0.469,0,0,0,802,1710,0.469,0.469,510,700,0.729,0,0,1101,352,0,0,0,331,2114,1,0,"Wing"
"648",1970,"Connie Hawkins","SF",27,"PHO",81,0,3312,19.7,0.563,0,0.512,0,0,0,16.5,0,0,0,0,8.5,1.6,10.2,0.147,0,0,0,0,709,1447,0.49,0,0,0,709,1447,0.49,0.49,577,741,0.779,0,0,846,391,0,0,0,287,1995,1,0,"Wing"
"649",1970,"Willis Reed","C",27,"NYK",81,0,3089,20.3,0.552,0,0.335,0,0,0,7.1,0,0,0,0,7.2,7.5,14.6,0.227,0,0,0,0,702,1385,0.507,0,0,0,702,1385,0.507,0.507,351,464,0.756,0,0,1126,161,0,0,0,287,1755,1,1,"Big"
"650",1970,"Walt Frazier","PG",24,"NYK",77,0,3040,21.1,0.575,0,0.472,0,0,0,27,0,0,0,0,8.6,6.4,15,0.236,0,0,0,0,600,1158,0.518,0,0,0,600,1158,0.518,0.518,409,547,0.748,0,0,465,629,0,0,0,203,1609,1,0,"Guard"
"651",1970,"Kareem Abdul-Jabbar","C",22,"MIL",82,0,3534,22.5,0.552,0,0.41,0,0,0,13.1,0,0,0,0,9.3,4.5,13.8,0.187,0,0,0,0,938,1810,0.518,0,0,0,938,1810,0.518,0.518,485,743,0.653,0,0,1190,337,0,0,0,283,2361,0.5,0,"Big"
"652",1970,"Lou Hudson","SF",25,"ATL",80,0,3091,19,0.576,0,0.288,0,0,0,12.8,0,0,0,0,9.8,1.3,11.1,0.172,0,0,0,0,830,1564,0.531,0,0,0,830,1564,0.531,0.531,371,450,0.824,0,0,373,276,0,0,0,225,2031,0.5,0,"Wing"
"653",1970,"John Havlicek","SG",29,"BOS",81,0,3369,20,0.533,0,0.365,0,0,0,23.2,0,0,0,0,6.4,4.2,10.6,0.151,0,0,0,0,736,1585,0.464,0,0,0,736,1585,0.464,0.464,488,578,0.844,0,0,635,550,0,0,0,211,1960,0.5,0,"Wing"
"654",1970,"Oscar Robertson","PG",31,"CIN",69,0,2865,21.5,0.577,0,0.443,0,0,0,27,0,0,0,0,8.7,2.7,11.4,0.191,0,0,0,0,647,1267,0.511,0,0,0,647,1267,0.511,0.511,454,561,0.809,0,0,422,558,0,0,0,175,1748,0.5,0,"Guard"
"655",1970,"Gus Johnson","PF",31,"BAL",78,0,2919,16.3,0.483,0,0.212,0,0,0,11.5,0,0,0,0,0.9,5,5.9,0.097,0,0,0,0,578,1282,0.451,0,0,0,578,1282,0.451,0.451,197,272,0.724,0,0,1086,264,0,0,0,269,1353,0.5,0,"Big"
"656",1969,"Earl Monroe","SG",24,"BAL",80,0,3075,18.4,0.493,0,0.317,0,0,0,18.4,0,0,0,0,4.8,4,8.8,0.138,0,0,0,0,809,1837,0.44,0,0,0,809,1837,0.44,0.44,447,582,0.768,0,0,280,392,0,0,0,261,2065,1,0,"Wing"
"657",1969,"Billy Cunningham","PF",25,"PHI",82,0,3345,18.7,0.492,0,0.434,0,0,0,11.8,0,0,0,0,4.4,4.6,9,0.129,0,0,0,0,739,1736,0.426,0,0,0,739,1736,0.426,0.426,556,754,0.737,0,0,1050,287,0,0,0,329,2034,1,0,"Big"
"658",1969,"Oscar Robertson","PG",30,"CIN",79,0,3461,21.8,0.579,0,0.568,0,0,0,31.4,0,0,0,0,12.2,0.7,12.9,0.18,0,0,0,0,656,1351,0.486,0,0,0,656,1351,0.486,0.486,643,767,0.838,0,0,502,772,0,0,0,231,1955,1,0,"Guard"
"659",1969,"Elgin Baylor","SF",34,"LAL",76,0,3064,20.7,0.5,0,0.347,0,0,0,20.2,0,0,0,0,5.1,3.4,8.5,0.133,0,0,0,0,730,1632,0.447,0,0,0,730,1632,0.447,0.447,421,567,0.743,0,0,805,408,0,0,0,204,1881,1,0,"Wing"
"660",1969,"Wes Unseld","C",22,"BAL",82,0,2970,18.1,0.515,0,0.511,0,0,0,8.8,0,0,0,0,3.8,7,10.8,0.175,0,0,0,0,427,897,0.476,0,0,0,427,897,0.476,0.476,277,458,0.605,0,0,1491,213,0,0,0,276,1131,1,1,"Big"
"661",1969,"Hal Greer","SG",32,"PHI",82,0,3311,16.9,0.517,0,0.34,0,0,0,17.2,0,0,0,0,6.5,3.4,9.9,0.144,0,0,0,0,732,1595,0.459,0,0,0,732,1595,0.459,0.459,432,543,0.796,0,0,435,414,0,0,0,294,1896,0.5,0,"Wing"
"662",1969,"John Havlicek","SG",28,"BOS",82,0,3174,17,0.459,0,0.29,0,0,0,20.3,0,0,0,0,1,6.3,7.3,0.11,0,0,0,0,692,1709,0.405,0,0,0,692,1709,0.405,0.405,387,496,0.78,0,0,570,441,0,0,0,247,1771,0.5,0,"Wing"
"663",1969,"Willis Reed","C",26,"NYK",82,0,3108,21.4,0.562,0,0.322,0,0,0,9,0,0,0,0,9.5,5.1,14.7,0.227,0,0,0,0,704,1351,0.521,0,0,0,704,1351,0.521,0.521,325,435,0.747,0,0,1191,190,0,0,0,314,1733,0.5,0,"Big"
"664",1969,"Jerry West","SG",30,"LAL",61,0,2394,22.3,0.557,0,0.516,0,0,0,26.4,0,0,0,0,8.6,2.1,10.8,0.216,0,0,0,0,545,1156,0.471,0,0,0,545,1156,0.471,0.471,490,597,0.821,0,0,262,423,0,0,0,156,1580,0.5,0,"Wing"
"665",1969,"Dave DeBusschere","PF",28,"TOT",76,0,2943,14.4,0.483,0,0.288,0,0,0,8.8,0,0,0,0,2.2,3,5.2,0.085,0,0,0,0,506,1140,0.444,0,0,0,506,1140,0.444,0.444,229,328,0.698,0,0,888,191,0,0,0,290,1241,0.5,0,"Big"
"666",1968,"Dave Bing","PG",24,"DET",79,0,3209,18.5,0.49,0,0.353,0,0,0,23,0,0,0,0,3.8,2.5,6.2,0.093,0,0,0,0,835,1893,0.441,0,0,0,835,1893,0.441,0.441,472,668,0.707,0,0,373,509,0,0,0,254,2142,1,0,"Guard"
"667",1968,"Elgin Baylor","SF",33,"LAL",77,0,3029,21,0.505,0,0.363,0,0,0,16.4,0,0,0,0,4.9,3.2,8,0.127,0,0,0,0,757,1709,0.443,0,0,0,757,1709,0.443,0.443,488,621,0.786,0,0,941,355,0,0,0,232,2002,1,0,"Wing"
"668",1968,"Wilt Chamberlain","C",31,"PHI",82,0,3836,24.7,0.557,0,0.677,0,0,0,23.2,0,0,0,0,9.7,10.7,20.4,0.255,0,0,0,0,819,1377,0.595,0,0,0,819,1377,0.595,0.595,354,932,0.38,0,0,1952,702,0,0,0,160,1992,1,1,"Big"
"669",1968,"Oscar Robertson","PG",29,"CIN",65,0,2765,24.6,0.588,0,0.5,0,0,0,33.2,0,0,0,0,11.5,0.8,12.3,0.214,0,0,0,0,660,1321,0.5,0,0,0,660,1321,0.5,0.5,576,660,0.873,0,0,391,633,0,0,0,199,1896,1,0,"Guard"
"670",1968,"Jerry Lucas","PF",27,"CIN",82,0,3619,19.8,0.565,0,0.327,0,0,0,9.5,0,0,0,0,8.8,1.3,10.1,0.133,0,0,0,0,707,1361,0.519,0,0,0,707,1361,0.519,0.519,346,445,0.778,0,0,1560,251,0,0,0,243,1760,1,0,"Big"
"671",1968,"Hal Greer","SG",31,"PHI",82,0,3263,17.1,0.529,0,0.338,0,0,0,14.9,0,0,0,0,6.9,4.3,11.2,0.165,0,0,0,0,777,1626,0.478,0,0,0,777,1626,0.478,0.478,422,549,0.769,0,0,444,372,0,0,0,289,1976,0.5,0,"Wing"
"672",1968,"John Havlicek","SG",27,"BOS",82,0,2921,17.7,0.486,0,0.292,0,0,0,18.6,0,0,0,0,2.7,4.9,7.6,0.125,0,0,0,0,666,1551,0.429,0,0,0,666,1551,0.429,0.429,368,453,0.812,0,0,546,384,0,0,0,237,1700,0.5,0,"Wing"
"673",1968,"Willis Reed","PF",25,"NYK",81,0,2879,19.5,0.537,0,0.378,0,0,0,7.9,0,0,0,0,6.5,3.5,10,0.167,0,0,0,0,659,1346,0.49,0,0,0,659,1346,0.49,0.49,367,509,0.721,0,0,1073,159,0,0,0,343,1685,0.5,0,"Big"
"674",1968,"Jerry West","SG",29,"LAL",51,0,1919,23.2,0.59,0,0.521,0,0,0,22.6,0,0,0,0,8,1.6,9.6,0.241,0,0,0,0,476,926,0.514,0,0,0,476,926,0.514,0.514,391,482,0.811,0,0,294,310,0,0,0,152,1343,0.5,0,"Wing"
"675",1968,"Bill Russell","C",33,"BOS",78,0,2953,17,0.461,0,0.536,0,0,0,14.9,0,0,0,0,0.4,7.8,8.2,0.133,0,0,0,0,365,858,0.425,0,0,0,365,858,0.425,0.425,247,460,0.537,0,0,1451,357,0,0,0,242,977,0.5,0,"Big"
"676",1967,"Rick Barry","SF",22,"SFW",78,0,3175,24.2,0.531,0,0.38,0,0,0,13.6,0,0,0,0,10.1,4.3,14.4,0.218,0,0,0,0,1011,2240,0.451,0,0,0,1011,2240,0.451,0.451,753,852,0.884,0,0,714,282,0,0,0,258,2775,1,0,"Wing"
"677",1967,"Oscar Robertson","PG",28,"CIN",79,0,3468,25.5,0.583,0,0.496,0,0,0,35.1,0,0,0,0,14.7,2.7,17.4,0.241,0,0,0,0,838,1699,0.493,0,0,0,838,1699,0.493,0.493,736,843,0.873,0,0,486,845,0,0,0,226,2412,1,0,"Guard"
"678",1967,"Wilt Chamberlain","C",30,"PHI",81,0,3682,26.5,0.637,0,0.761,0,0,0,21.7,0,0,0,0,14.8,7,21.9,0.285,0,0,0,0,785,1150,0.683,0,0,0,785,1150,0.683,0.683,386,875,0.441,0,0,1957,630,0,0,0,143,1956,1,1,"Big"
"679",1967,"Jerry West","PG",28,"LAL",66,0,2670,22.7,0.559,0,0.494,0,0,0,23.1,0,0,0,0,9.4,2.3,11.7,0.21,0,0,0,0,645,1389,0.464,0,0,0,645,1389,0.464,0.464,602,686,0.878,0,0,392,447,0,0,0,160,1892,1,0,"Guard"
"680",1967,"Elgin Baylor","SF",32,"LAL",70,0,2706,20.2,0.491,0,0.326,0,0,0,11.3,0,0,0,0,3.5,2.7,6.2,0.109,0,0,0,0,711,1658,0.429,0,0,0,711,1658,0.429,0.429,440,541,0.813,0,0,898,215,0,0,0,211,1862,1,0,"Wing"
"681",1967,"Hal Greer","SG",30,"PHI",80,0,3086,15,0.51,0,0.306,0,0,0,12.7,0,0,0,0,5,2.6,7.6,0.118,0,0,0,0,699,1524,0.459,0,0,0,699,1524,0.459,0.459,367,466,0.788,0,0,422,303,0,0,0,302,1765,0.5,0,"Wing"
"682",1967,"Willis Reed","PF",24,"NYK",78,0,2824,19.7,0.538,0,0.375,0,0,0,6.3,0,0,0,0,6.5,1.3,7.9,0.134,0,0,0,0,635,1298,0.489,0,0,0,635,1298,0.489,0.489,358,487,0.735,0,0,1136,126,0,0,0,293,1628,0.5,0,"Big"
"683",1967,"Sam Jones","SG",33,"BOS",72,0,2325,18.5,0.508,0,0.264,0,0,0,13.8,0,0,0,0,4.4,3.1,7.5,0.155,0,0,0,0,638,1406,0.454,0,0,0,638,1406,0.454,0.454,318,371,0.857,0,0,338,217,0,0,0,191,1594,0.5,0,"Wing"
"684",1967,"Jerry Lucas","PF",26,"CIN",81,0,3558,16.9,0.508,0,0.286,0,0,0,9.7,0,0,0,0,4.1,3.2,7.3,0.098,0,0,0,0,577,1257,0.459,0,0,0,577,1257,0.459,0.459,284,359,0.791,0,0,1547,268,0,0,0,280,1438,0.5,0,"Big"
"685",1967,"Bill Russell","C",32,"BOS",81,0,3297,18.6,0.5,0,0.537,0,0,0,17.3,0,0,0,0,3,9.2,12.2,0.178,0,0,0,0,395,870,0.454,0,0,0,395,870,0.454,0.454,285,467,0.61,0,0,1700,472,0,0,0,258,1075,0.5,0,"Big"
"686",1966,"Wilt Chamberlain","C",29,"PHI",79,0,3737,28.3,0.547,0,0.49,0,0,0,16.8,0,0,0,0,12.9,8.5,21.4,0.275,0,0,0,0,1074,1990,0.54,0,0,0,1074,1990,0.54,0.54,501,976,0.513,0,0,1943,414,0,0,0,171,2649,1,1,"Big"
"687",1966,"Jerry West","PG",27,"LAL",79,0,3218,24.6,0.573,0,0.564,0,0,0,21.9,0,0,0,0,14.4,2.7,17.1,0.256,0,0,0,0,818,1731,0.473,0,0,0,818,1731,0.473,0.473,840,977,0.86,0,0,562,480,0,0,0,243,2476,1,0,"Guard"
"688",1966,"Oscar Robertson","PG",27,"CIN",76,0,3493,25.2,0.563,0,0.511,0,0,0,34.5,0,0,0,0,13.6,3.3,16.9,0.232,0,0,0,0,818,1723,0.475,0,0,0,818,1723,0.475,0.475,742,881,0.842,0,0,586,847,0,0,0,227,2378,1,0,"Guard"
"689",1966,"Rick Barry","SF",21,"SFW",80,0,2990,20,0.518,0,0.389,0,0,0,8.6,0,0,0,0,7.2,3.2,10.4,0.167,0,0,0,0,745,1698,0.439,0,0,0,745,1698,0.439,0.439,569,660,0.862,0,0,850,173,0,0,0,297,2059,1,0,"Wing"
"690",1966,"Jerry Lucas","PF",25,"CIN",79,0,3517,18.8,0.499,0,0.265,0,0,0,8.2,0,0,0,0,4.5,3.6,8.1,0.11,0,0,0,0,690,1523,0.453,0,0,0,690,1523,0.453,0.453,317,403,0.787,0,0,1668,213,0,0,0,274,1697,1,0,"Big"
"691",1966,"Hal Greer","SG",29,"PHI",80,0,3326,15.9,0.504,0,0.325,0,0,0,15.7,0,0,0,0,5.5,4,9.5,0.138,0,0,0,0,703,1580,0.445,0,0,0,703,1580,0.445,0.445,413,514,0.804,0,0,473,384,0,0,0,315,1819,0.5,0,"Wing"
"692",1966,"Sam Jones","SG",32,"BOS",67,0,2155,21.7,0.521,0,0.305,0,0,0,16.3,0,0,0,0,6.1,3.8,10,0.222,0,0,0,0,626,1335,0.469,0,0,0,626,1335,0.469,0.469,325,407,0.799,0,0,347,216,0,0,0,170,1577,0.5,0,"Wing"
"693",1966,"John Havlicek","SF",25,"BOS",71,0,2175,16.7,0.45,0,0.263,0,0,0,14.6,0,0,0,0,0.1,4.1,4.3,0.094,0,0,0,0,530,1328,0.399,0,0,0,530,1328,0.399,0.399,274,349,0.785,0,0,423,210,0,0,0,158,1334,0.5,0,"Wing"
"694",1966,"Bill Russell","C",31,"BOS",78,0,3386,17.3,0.448,0,0.429,0,0,0,13.8,0,0,0,0,0.3,11.4,11.7,0.165,0,0,0,0,391,943,0.415,0,0,0,391,943,0.415,0.415,223,405,0.551,0,0,1779,371,0,0,0,221,1005,0.5,0,"Big"
"695",1966,"Gus Johnson","SF",27,"BAL",41,0,1284,17.4,0.458,0,0.269,0,0,0,12.3,0,0,0,0,0.4,1.3,1.6,0.06,0,0,0,0,273,661,0.413,0,0,0,273,661,0.413,0.413,131,178,0.736,0,0,546,114,0,0,0,136,677,0.5,0,"Wing"
"696",1965,"Jerry West","PG",26,"LAL",74,0,3066,25,0.572,0,0.477,0,0,0,20,0,0,0,0,14.8,1.9,16.7,0.261,0,0,0,0,822,1655,0.497,0,0,0,822,1655,0.497,0.497,648,789,0.821,0,0,447,364,0,0,0,221,2292,1,0,"Guard"
"697",1965,"Oscar Robertson","PG",26,"CIN",75,0,3421,26.7,0.561,0,0.472,0,0,0,37.8,0,0,0,0,14.3,2.7,17,0.238,0,0,0,0,807,1681,0.48,0,0,0,807,1681,0.48,0.48,665,793,0.839,0,0,674,861,0,0,0,205,2279,1,0,"Guard"
"698",1965,"Elgin Baylor","SF",30,"LAL",74,0,3056,20.5,0.463,0,0.321,0,0,0,15,0,0,0,0,2.5,2.4,4.9,0.078,0,0,0,0,763,1903,0.401,0,0,0,763,1903,0.401,0.401,483,610,0.792,0,0,950,280,0,0,0,235,2009,1,0,"Wing"
"699",1965,"Jerry Lucas","PF",24,"CIN",66,0,2864,20.9,0.551,0,0.326,0,0,0,7.8,0,0,0,0,7.6,2.3,9.9,0.166,0,0,0,0,558,1121,0.498,0,0,0,558,1121,0.498,0.498,298,366,0.814,0,0,1321,157,0,0,0,214,1414,1,0,"Big"
"700",1965,"Bill Russell","C",30,"BOS",78,0,3466,19.5,0.472,0,0.435,0,0,0,14.8,0,0,0,0,2.4,14.4,16.9,0.234,0,0,0,0,429,980,0.438,0,0,0,429,980,0.438,0.438,244,426,0.573,0,0,1878,410,0,0,0,204,1102,1,1,"Big"
"701",1965,"Wilt Chamberlain","C",28,"TOT",73,0,3301,28.6,0.513,0,0.422,0,0,0,13.8,0,0,0,0,9.6,5.5,15.1,0.219,0,0,0,0,1063,2083,0.51,0,0,0,1063,2083,0.51,0.51,408,880,0.464,0,0,1673,250,0,0,0,146,2534,0.5,0,"Big"
"702",1965,"Sam Jones","SG",31,"BOS",80,0,2885,20.7,0.505,0,0.287,0,0,0,12.1,0,0,0,0,7.3,5.5,12.8,0.213,0,0,0,0,821,1818,0.452,0,0,0,821,1818,0.452,0.452,428,522,0.82,0,0,411,223,0,0,0,176,2070,0.5,0,"Wing"
