"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG%","3P","3PA","3P%","2P","2PA","2P%","eFG%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","W","Yr"
"135","Cherokee Parks","C","29","SAS","5","0","8.6","0.8","2.8","0.286","0","0","0","0.8","2.8","0.286","0.286","0","0.2","0","0.6","1.6","2.2","0","0","0.4","0.4","1.2","1.6","4",2002
"136","Ruben Patterson","SF","26","POR","3","0","21.7","1.7","5","0.333","0","0.3","0","1.7","4.7","0.357","0.333","2","2.7","0.75","0.7","1.7","2.3","0.3","1","0.3","1","2.3","5.3","0",2002
"137","Gary Payton*","PG","33","SEA","5","5","41.4","9","21.2","0.425","0.8","3","0.267","8.2","18.2","0.451","0.443","3.4","5.8","0.586","2","6.6","8.6","5.8","0.6","0.4","2.6","2.4","22.2","2",2002
"138","Anthony Peeler","SG","32","MIN","3","0","22.3","3","6.7","0.45","1.7","3","0.556","1.3","3.7","0.364","0.575","1.3","2","0.667","0.3","4","4.3","0.7","1.3","0","2","1.7","9","0",2002
"139","Morris Peterson","SF","24","TOR","5","5","30.8","3.6","9.8","0.367","0.4","3.4","0.118","3.2","6.4","0.5","0.388","1.6","2","0.8","0.6","2.2","2.8","2.2","1","0.6","1.4","3.4","9.2","2",2002
"140","Paul Pierce","SG","24","BOS","16","16","42","7.6","18.9","0.403","1.9","6.5","0.288","5.8","12.4","0.462","0.452","7.5","9.8","0.764","1.7","6.9","8.6","4.1","1.7","1.3","3.8","3.3","24.6","9",2002
"141","Scottie Pippen*","SF","36","POR","3","3","33","6","13","0.462","2","3.7","0.545","4","9.3","0.429","0.538","2.3","2.7","0.875","2.7","6.7","9.3","5.7","1.3","0.7","3.3","4.7","16.3","0",2002
"142","Scot Pollard","C","26","SAC","15","0","12.9","1.4","2.7","0.525","0","0","0","1.4","2.7","0.525","0.525","0.5","0.8","0.667","1.9","1.6","3.5","0.2","0.5","0.3","0.2","2.4","3.3","10",2002
"143","Terry Porter","PG","38","SAS","10","0","13.1","1.3","3.5","0.371","0.5","1.7","0.294","0.8","1.8","0.444","0.443","0.2","0.4","0.5","0.1","0.8","0.9","0.8","0.4","0","0.5","1","3.3","4",2002
"144","Vladimir Radmanovic","PF","21","SEA","5","2","22.6","2.8","6.4","0.438","1.4","2.6","0.538","1.4","3.8","0.368","0.547","0.6","0.6","1","1.2","2.4","3.6","1","0.2","0.2","1","2.2","7.6","2",2002
"145","Zach Randolph","PF","20","POR","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2002
"146","Željko Rebraca","C","29","DET","5","0","13.8","1","2.2","0.455","0","0","0","1","2.2","0.455","0.455","2.2","2.8","0.786","0.8","1.2","2","0","0.2","0.2","0.8","2.8","4.2","4",2002
"148","Don Reid","PF","28","ORL","4","0","9.5","1","1.5","0.667","0","0","0","1","1.5","0.667","0.667","0.3","0.5","0.5","0.8","0.8","1.5","0","0.3","0.5","0","3.8","2.3","1",2002
"149","Mitch Richmond*","SG","36","LAL","2","0","2","0.5","0.5","1","0","0","0","0.5","0.5","1","1","0.5","1","0.5","0","0.5","0.5","0","0","0","0.5","0","1.5","15",2002
"150","Clifford Robinson","PF","35","DET","10","10","40.9","4.5","12.4","0.363","1.8","5.3","0.34","2.7","7.1","0.38","0.435","2.4","3","0.8","0.5","2.5","3","2.9","1.8","1.9","2.1","2.8","13.2","4",2002
"151","David Robinson*","C","36","SAS","4","4","20.3","2.3","4.8","0.474","0","0","0","2.3","4.8","0.474","0.474","0","1","0","1.5","4.3","5.8","1.3","0.8","0.8","0.5","3.5","4.5","4",2002
"152","Rodney Rogers","SF","30","BOS","16","0","24.6","2.9","6.8","0.426","1.2","3.3","0.365","1.7","3.5","0.482","0.514","1.9","2.2","0.886","1.8","3.8","5.5","2.1","1","0.4","1.4","2.6","8.9","9",2002
"153","Malik Rose","PF","27","SAS","10","3","29.2","4.6","9.6","0.479","0","0.1","0","4.6","9.5","0.484","0.479","3.7","5","0.74","2.7","5.2","7.9","1.4","1","0.5","1.2","3.1","12.9","4",2002
"154","Bryon Russell","SG","31","UTA","4","4","30","2.3","9","0.25","1.5","3.8","0.4","0.8","5.3","0.143","0.333","1","1","1","1.5","2.8","4.3","1.8","1","0","2.3","3.8","7","1",2002
"155","Brian Scalabrine","PF","23","NJN","6","0","2.3","0.2","0.5","0.333","0","0.2","0","0.2","0.3","0.5","0.333","0","0","0","0.2","0.3","0.5","0","0","0.2","0.2","0","0.3","11",2002
"156","Ansu Sesay","SF","25","SEA","4","0","15","0.8","2","0.375","0","0","0","0.8","2","0.375","0.375","0.3","0.3","1","0.5","3","3.5","1","0","1","0.5","2","1.8","2",2002
"157","Brian Shaw","PG","35","LAL","19","0","12.5","1.1","3.3","0.333","0.5","1.7","0.281","0.6","1.6","0.387","0.405","0.2","0.2","1","0.5","1.4","1.8","1.6","0.3","0.3","0.4","0.8","2.9","15",2002
"158","Charles Smith","SG","26","SAS","4","0","4.8","0.5","0.8","0.667","0","0","0","0.5","0.8","0.667","0.667","0.3","0.5","0.5","0.5","0.3","0.8","0.5","0.5","0.3","0.8","1.3","1.3","4",2002
"159","Joe Smith","C","26","MIN","3","1","14.3","1","2.3","0.429","0","0","0","1","2.3","0.429","0.429","2.3","2.7","0.875","1.3","2.3","3.7","0","0","0.3","0.3","2.7","4.3","0",2002
"160","Steve Smith","SG","32","SAS","10","10","29.8","3.2","8.7","0.368","1","3.8","0.263","2.2","4.9","0.449","0.425","2.9","3","0.967","1.4","2","3.4","1.7","0.8","0.1","0.7","2","10.3","4",2002
"161","Eric Snow","PG","28","PHI","5","5","34.2","3.6","11.2","0.321","0.2","1.2","0.167","3.4","10","0.34","0.33","3.4","4.4","0.773","0.6","3.8","4.4","5.4","1.2","0","3","2.6","10.8","2",2002
"162","Jerry Stackhouse","SF","27","DET","10","10","36.1","5.3","16.5","0.321","1.8","5.3","0.34","3.5","11.2","0.313","0.376","5.2","6.3","0.825","0.9","3.4","4.3","4.3","0.6","0.6","2.7","2.6","17.6","4",2002
"163","Michael Stewart","C","26","TOR","1","0","8","2","2","1","0","0","0","2","2","1","1","0","0","0","0","3","3","0","0","1","1","2","4","2",2002
"164","John Stockton*","PG","39","UTA","4","4","35.3","4.5","10","0.45","0.5","1.8","0.286","4","8.3","0.485","0.475","3","3.3","0.923","0.8","3.3","4","10","2.8","0.3","2","4","12.5","1",2002
"165","Peja Stojakovic","SF","24","SAC","10","7","33.8","5","13.3","0.376","1.3","4.8","0.271","3.7","8.5","0.435","0.425","3.5","3.9","0.897","1.6","4.7","6.3","1","0.5","0","1.9","2.2","14.8","10",2002
"166","Damon Stoudamire","PG","28","POR","3","3","33","1.7","7.3","0.227","1","1.3","0.75","0.7","6","0.111","0.295","0.7","1","0.667","0.3","2","2.3","3.3","0.7","0","1.3","1.7","5","0",2002
"167","Erick Strickland","PG","28","BOS","12","0","9.8","0.9","3.3","0.282","0.3","1.7","0.2","0.6","1.6","0.368","0.333","0.8","0.8","1","0.2","0.9","1.1","1.4","0.4","0.1","0.8","1.3","2.9","9",2002
"169","Bruno Šundov","C","21","IND","1","0","2","1","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","2",2002
"170","Wally Szczerbiak","SF","24","MIN","3","3","43.7","7","14.7","0.477","0.7","3","0.222","6.3","11.7","0.543","0.5","5.3","6","0.889","3","4","7","2","0.7","0","2.7","2.7","20","0",2002
"171","Jamaal Tinsley","PG","23","IND","5","5","17.6","1.6","3.8","0.421","0","0.2","0","1.6","3.6","0.444","0.421","0.4","0.6","0.667","0.4","1.6","2","5","0.4","0","2.4","2.4","3.6","2",2002
"172","Robert Traylor","PF","24","CHH","8","0","7.8","0.9","2.5","0.35","0","0.1","0","0.9","2.4","0.368","0.35","0.5","0.8","0.667","0.5","1.5","2","0.4","0.3","0.3","0.5","1.9","2.3","4",2002
"173","Gary Trent","PF","27","MIN","3","0","16","2.7","5.3","0.5","0","0","0","2.7","5.3","0.5","0.5","1","2","0.5","1.7","1.3","3","0.3","0","0","1","2.7","6.3","0",2002
"174","Hedo Türkoglu","SF","22","SAC","16","8","27.7","3.4","8.6","0.401","0.8","2.1","0.353","2.7","6.4","0.417","0.445","1","1.9","0.516","1.1","4.1","5.2","1.4","0.4","0.6","1.4","3.1","8.6","10",2002
"175","Nick Van Exel","SG","30","DAL","8","1","33","4.6","12.6","0.366","0.9","4.3","0.206","3.8","8.4","0.448","0.401","1","1.5","0.667","0.9","2.1","3","3.9","1","0","1.5","3.3","11.1","4",2002
"176","Keith Van Horn","SF","26","NJN","20","20","32.2","4.9","12.1","0.402","1.9","4.2","0.44","3","7.9","0.382","0.479","1.8","2.5","0.714","1.6","5.1","6.7","2.1","1","0.5","1.8","2.8","13.3","11",2002
"177","Antoine Walker","PF","25","BOS","16","16","43.9","8.2","19.9","0.411","2.6","6.8","0.385","5.6","13.1","0.424","0.476","3.1","4","0.781","1.4","7.2","8.6","3.3","1.5","0.4","3.4","3.5","22.1","9",2002
"178","Samaki Walker","PF","25","LAL","19","5","12.6","1.3","2.7","0.462","0.1","0.1","1","1.2","2.7","0.451","0.471","0.7","0.9","0.765","1.7","2.4","4.1","0.2","0.1","0.3","0.6","2.2","3.3","15",2002
"179","Ben Wallace","C","27","DET","10","10","40.8","2.8","5.9","0.475","0","0","0","2.8","5.9","0.475","0.475","1.7","3.9","0.436","4.8","11.3","16.1","1.2","1.9","2.6","1.9","2.4","7.3","4",2002
"180","Gerald Wallace","SF","19","SAC","5","0","2.8","0","0.2","0","0","0","0","0","0.2","0","0","0.8","0.8","1","0.2","0","0.2","0.2","0","0.2","0.4","0.6","0.8","10",2002
"181","Rasheed Wallace","PF","27","POR","3","3","41.7","9.3","23","0.406","2.3","5.7","0.412","7","17.3","0.404","0.457","4.3","5.3","0.813","3.3","9","12.3","1.7","0.7","0.7","0.7","4","25.3","0",2002
"182","Chris Webber","PF","28","SAC","16","16","41.7","10","19.9","0.502","0","0.3","0","10","19.7","0.508","0.502","3.7","6.2","0.596","3.1","7.8","10.8","4.7","0.9","1.6","2.9","4","23.7","10",2002
"183","Bonzi Wells","SG","25","POR","3","3","35.3","4.7","12.7","0.368","0","2.3","0","4.7","10.3","0.452","0.368","3","4.3","0.692","1.3","2.7","4","4.3","2","0.3","3.7","3.7","12.3","0",2002
"184","David Wesley","SG","31","CHH","9","9","41.9","5.8","14.3","0.403","1.9","4.2","0.447","3.9","10.1","0.385","0.469","2.3","2.6","0.913","0.3","1.6","1.9","3.4","1.1","0.2","2.3","3.3","15.8","4",2002
"185","Rodney White","SF","21","DET","1","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4",2002
"186","Aaron Williams","PF","30","NJN","20","0","20.8","2.3","4.8","0.479","0","0.1","0","2.3","4.8","0.484","0.479","1.9","2.3","0.826","1.2","2.3","3.5","0.8","0.4","0.8","1.2","3.9","6.5","11",2002
"187","Alvin Williams","PG","27","TOR","5","5","39.2","4.8","15","0.32","0.6","2.8","0.214","4.2","12.2","0.344","0.34","1.8","2.2","0.818","0.4","4.4","4.8","5.6","1.2","0.4","1.6","2.4","12","2",2002
"188","Eric Williams","SF","29","BOS","16","16","30.4","2.9","5.9","0.5","0.9","1.9","0.467","2.1","4","0.516","0.574","1.1","1.4","0.739","1.1","3.3","4.4","1.3","1.6","0.3","0.7","3.3","7.8","9",2002
"190","Jerome Williams","PF","28","TOR","5","1","28.6","2.8","6.6","0.424","0","0","0","2.8","6.6","0.424","0.424","1.6","2.4","0.667","3.2","3.4","6.6","1.4","1.8","0.2","0.8","3.8","7.2","2",2002
"191","Monty Williams","SF","30","ORL","4","3","23.3","3.5","6.8","0.519","0","0.3","0","3.5","6.5","0.538","0.519","1.5","2.5","0.6","1.8","3.8","5.5","2.3","0.8","0","1.3","2","8.5","1",2002
"192","Shammond Williams","SG","26","SEA","3","0","12.7","2","4.7","0.429","0.7","1.3","0.5","1.3","3.3","0.4","0.5","0.7","1","0.667","0.3","1","1.3","1","0.7","0","1.3","0.3","5.3","2",2002
"193","Corliss Williamson","SF","28","DET","10","0","26.9","5.2","11.2","0.464","0","0.2","0","5.2","11","0.473","0.464","2.9","3.8","0.763","1.9","3.4","5.3","1","0.9","0.2","2.2","3.1","13.3","4",2002
"194","Metta World Peace","SF","22","IND","5","5","33.4","4.4","10.8","0.407","1.2","2.6","0.462","3.2","8.2","0.39","0.463","1.8","2.6","0.692","1.2","4.8","6","3.2","2.6","0.6","1.8","3.8","11.8","2",2002
"195","Wang Zhizhi","C","24","DAL","8","0","5.5","0.9","2","0.438","0.4","0.8","0.5","0.5","1.3","0.4","0.531","0.4","0.8","0.5","0.6","0.4","1","0.4","0","0.1","0","1.4","2.5","4",2002
