"","rk","Player","totalPL"
"1229",1229,"Alfonzo McKinnie",0.180037455842409
"1230",1230,"Louis Orr",0.179826446694223
"1231",1231,"Allan Bristow",0.179657364859108
"1232",1232,"Jordan Clarkson",0.179273388675314
"1233",1233,"Ennis Whatley",0.178951510688161
"1234",1234,"Steve Colter",0.178767634449272
"1235",1235,"Stu Lantz",0.177711398044078
"1236",1236,"Greivis Vásquez",0.177327029124724
"1237",1237,"Zach Collins",0.177319268107311
"1238",1238,"Brad Holland",0.177071834501288
"1239",1239,"Brandon Roy",0.177045576951454
"1240",1240,"Leon Douglas",0.176850912854054
"1241",1241,"Myles Turner",0.175609681523228
"1242",1242,"Jackie Moore",0.175607108407421
"1243",1243,"Tyler Zeller",0.175487036145803
"1244",1244,"Ron Brewer",0.17516367880887
"1245",1245,"LaSalle Thompson",0.175040944772985
"1246",1246,"Delaney Rudd",0.17437108848957
"1247",1247,"Sam Williams",0.174300682471823
"1248",1248,"Clarence Weatherspoon",0.174291453422537
"1249",1249,"Mike Muscala",0.174182492521237
"1250",1250,"Mahmoud Abdul-Rauf",0.174075320803589
"1251",1251,"Leonard Gray",0.173803130520192
"1252",1252,"Byron Irvin",0.173796133396962
"1253",1253,"Joe Meriweather",0.173651845909824
"1254",1254,"Kelly Oubre",0.173503358458978
"1255",1255,"Dejounte Murray",0.173492569147875
"1256",1256,"Martell Webster",0.173156451819626
"1257",1257,"Pero Antic",0.172647003699582
"1258",1258,"Tom Owens",0.172461607028501
"1259",1259,"Ralph Beard",0.171071467259509
"1260",1260,"Darrick Martin",0.170739114586553
"1261",1261,"Josh Richardson",0.17065878984877
"1262",1262,"Ime Udoka",0.170648578530416
"1263",1263,"Nate Johnston",0.170534140820999
"1264",1264,"Mark Strickland",0.170358515918839
"1265",1265,"Chandler Parsons",0.170062025669459
"1266",1266,"Swede Halbrook",0.16975482473492
"1267",1267,"Scott Padgett",0.169116564299449
"1268",1268,"Glenn McDonald",0.168420657597043
"1269",1269,"Terry Tyler",0.168150986897897
"1270",1270,"Adam Morrison",0.16807366886262
"1271",1271,"Joe Hassett",0.167824411405327
"1272",1272,"Stephen Howard",0.167621614372725
"1273",1273,"Kelvin Cato",0.167385696540188
"1274",1274,"Bob McNeill",0.167107018914943
"1275",1275,"Calvin Garrett",0.166640163799675
"1276",1276,"Victor Oladipo",0.166592665285729
"1277",1277,"Al Masino",0.16657616442836
"1278",1278,"Bryn Forbes",0.166120137360215
"1279",1279,"Hilton Armstrong",0.166114213702772
"1280",1280,"Larry Drew",0.165823463733761
"1281",1281,"Gary Bradds",0.165611967513309
"1282",1282,"Jason Hart",0.16506661647046
"1283",1283,"Semi Ojeleye",0.164587492014767
"1284",1284,"Charles Pittman",0.164002525453541
"1285",1285,"Audie Norris",0.163770483980305
"1286",1286,"Purvis Short",0.163687639292544
"1287",1287,"Tariq Abdul-Wahad",0.163527434735054
"1288",1288,"Robin Jones",0.163019215203398
"1289",1289,"Toby Kimball",0.162756540160671
"1290",1290,"Bob Warlick",0.162397020723187
"1291",1291,"Eric Murdock",0.16236767156876
"1292",1292,"Rick Adelman",0.161502543410883
"1293",1293,"Dorell Wright",0.161387537189829
"1294",1294,"Muggsy Bogues",0.161294050796567
"1295",1295,"Shane Larkin",0.160911574304465
"1296",1296,"Albert King",0.160392918619422
"1297",1297,"Eric Maynor",0.160092076317289
"1298",1298,"Alaa Abdelnaby",0.159981011346829
"1299",1299,"Desmond Mason",0.15969338375792
"1300",1300,"Steve Scheffler",0.159469532931446
"1301",1301,"Johnny High",0.159298872046769
"1302",1302,"Erick Strickland",0.159201210444619
"1303",1303,"Damien Wilkins",0.159189085600981
"1304",1304,"Gary Grant",0.158743758695179
"1305",1305,"Elliot Perry",0.157943711894687
"1306",1306,"Rick Carlisle",0.157852137531718
"1307",1307,"Eddie Miles",0.157728026594175
"1308",1308,"John Henson",0.157598530637169
"1309",1309,"Rob Williams",0.157544976812087
"1310",1310,"Willie Norwood",0.157068347966923
"1311",1311,"Quinton Ross",0.156692056949718
"1312",1312,"Steven Hunter",0.15652508468084
"1313",1313,"Jeremy Lamb",0.156441241863972
"1314",1314,"Jared Jeffries",0.15632406171247
"1315",1315,"Garrett Temple",0.155447678042314
"1316",1316,"Chuck Mencel",0.15439724221339
"1317",1317,"Larry Krystkowiak",0.154183088363602
"1318",1318,"Rick Weitzman",0.15403443708727
"1319",1319,"Torrey Craig",0.153779652099967
"1320",1320,"McCoy McLemore",0.15317575498143
"1321",1321,"Dwayne Jones",0.152808834538865
"1322",1322,"Jordan Crawford",0.152374263560269
"1323",1323,"Derek Smith",0.152230117336312
"1324",1324,"Cole Aldrich",0.152157568230392
"1325",1325,"Andris Biedrinš",0.152064159426135
"1326",1326,"Reggie Theus",0.151794586826144
"1327",1327,"Jason Smith",0.151783529750851
"1328",1328,"John Trapp",0.15163843500869
"1329",1329,"Boštjan Nachbar",0.151633508414618
"1330",1330,"Travis Grant",0.151426013111518
"1331",1331,"Jeff Turner",0.150901260539148
"1332",1332,"Mack Calvin",0.150367097133619
"1333",1333,"Darius Songaila",0.150358192240366
"1334",1334,"Jamario Moon",0.150026697427515
"1335",1335,"James Bailey",0.149504830994272
"1336",1336,"Keith Askins",0.149307847851077
"1337",1337,"Steve Hamilton",0.149293553981537
"1338",1338,"Michael Olowokandi",0.148990062944066
"1339",1339,"Billy McKinney",0.148892981761667
"1340",1340,"Russ Lee",0.148657038229133
"1341",1341,"York Larese",0.148624255047074
"1342",1342,"Russ Schoene",0.14853964161739
"1343",1343,"Etan Thomas",0.148295811627912
"1344",1344,"Johnny Dawkins",0.147927913058751
"1345",1345,"Al Jefferson",0.147654382966014
"1346",1346,"Leroy Chollet",0.147629520701481
"1347",1347,"T.J. McConnell",0.147525765666552
"1348",1348,"Rowland Garrett",0.147002459731917
"1349",1349,"Shelden Williams",0.146749958384384
"1350",1350,"Josh McRoberts",0.146662526178112
"1351",1351,"Gerry Ward",0.146266097302396
"1352",1352,"Negele Knight",0.146158604101396
"1353",1353,"Kenny Fields",0.145788813433652
"1354",1354,"Mike Lynn",0.145168546314025
"1355",1355,"Dirk Minniefield",0.145168148846713
"1356",1356,"Jack Stephens",0.144402667970863
"1357",1357,"Larry Jones",0.144139145939321
"1358",1358,"Sherman Douglas",0.14340707960127
"1359",1359,"Dwight Davis",0.143325890796269
"1360",1360,"Leon Wood",0.143223880421568
"1361",1361,"Mal Graham",0.142377225976811
"1362",1362,"Uwe Blab",0.142054079888169
"1363",1363,"Alan Anderson",0.141973378224287
"1364",1364,"Tal Skinner",0.141870619889299
"1365",1365,"Jack Haley",0.141837105692793
"1366",1366,"Tom Kozelko",0.141789264846814
"1367",1367,"Davis Bertans",0.14094225743725
"1368",1368,"Jimmy Walker",0.140538490821021
"1369",1369,"Brian Cardinal",0.13958509257802
"1370",1370,"Pat Burke",0.138929178976284
"1371",1371,"Bob Duffy",0.138694854730979
"1372",1372,"John Hargis",0.1381618257337
"1373",1373,"Kenny Walker",0.138082368660003
"1374",1374,"Ken Norman",0.137830319358753
"1375",1375,"Louie Dampier*",0.137431463926895
"1376",1376,"Dale Schlueter",0.1373404507902
"1377",1377,"Royce O'Neale",0.137042547032028
"1378",1378,"Earl Tatum",0.136741453883925
"1379",1379,"Ralph Simpson",0.136553876516316
"1380",1380,"Trevor Booker",0.136479241967744
"1381",1381,"Furkan Korkmaz",0.136473287064683
"1382",1382,"Bill Melchionni",0.136245435339667
"1383",1383,"Elmore Smith",0.135864922149515
"1384",1384,"Sherwin Raiken",0.135558958595183
"1385",1385,"Malik Beasley",0.135136526318334
"1386",1386,"Von Wafer",0.134909812674387
"1387",1387,"Fennis Dembo",0.134906001245981
"1388",1388,"Greg Stiemsma",0.134898121220766
"1389",1389,"Anthony Morrow",0.134784080715764
"1390",1390,"Bill McGill",0.13459036730599
"1391",1391,"Larry Staverman",0.134526021256484
"1392",1392,"T.J. Ford",0.133911316370485
"1393",1393,"Joe Ruklick",0.133887576229091
"1394",1394,"Bill Closs",0.132982220488849
"1395",1395,"Dante Exum",0.132812868003405
"1396",1396,"Eddie Robinson",0.132536583165862
"1397",1397,"Mike Glenn",0.132273780558808
"1398",1398,"Bayard Forrest",0.132021986543996
"1399",1399,"Seth Curry",0.131747689790832
"1400",1400,"Dike Eddleman",0.131664744592977
"1401",1401,"Gary Trent",0.131408995306653
"1402",1402,"Derrick Williams",0.131314552656759
"1403",1403,"Bennie Swain",0.131196567698927
"1404",1404,"Terrel Harris",0.130768484183157
"1405",1405,"Ruben Patterson",0.130663346441204
"1406",1406,"Randy Livingston",0.130396392823005
"1407",1407,"Earl Clark",0.130307413569749
"1408",1408,"Nate Hawthorne",0.130049763007773
"1409",1409,"Solomon Hill",0.129952513980018
"1410",1410,"Fred LaCour",0.129544208126659
"1411",1411,"Robert Traylor",0.129493629101522
"1412",1412,"Shellie McMillon",0.129400414708026
"1413",1413,"Robert Covington",0.129329112101391
"1414",1414,"Foots Walker",0.129072039695873
"1415",1415,"Red Owens",0.12901216244829
"1416",1416,"Johnny Jones",0.128817535868029
"1417",1417,"Cal Christensen",0.128630108844177
"1418",1418,"Gary Hill",0.128429127331907
"1419",1419,"Steve Downing",0.128335248395046
"1420",1420,"Dorie Murrey",0.1282166648221
"1421",1421,"Dewayne Dedmon",0.1275174526578
"1422",1422,"Ollie Johnson",0.127491579991974
"1423",1423,"Roger Phegley",0.127393888638965
"1424",1424,"Bo Ellis",0.127297798740106
"1425",1425,"Ron Horn",0.12672076380932
"1426",1426,"Michael Redd",0.126539899583419
"1427",1427,"Kenny Williams",0.126487144464913
"1428",1428,"Allen Crabbe",0.126330741673555
"1429",1429,"Jack Kerris",0.125559941701071
"1430",1430,"Dickey Simpkins",0.125388666504114
"1431",1431,"Paul Griffin",0.125291068609629
"1432",1432,"Joe Holland",0.12526156971901
"1433",1433,"David Thirdkill",0.125086449729951
"1434",1434,"Lucas Nogueira",0.124629381275672
"1435",1435,"Wayne Yates",0.124556674745572
"1436",1436,"Juan Dixon",0.124506796464786
"1437",1437,"Wah Wah Jones",0.124428040128559
"1438",1438,"Shammond Williams",0.123182130091998
"1439",1439,"Darko Milicic",0.123172254235473
"1440",1440,"Kedrick Brown",0.123050773604115
"1441",1441,"Pétur Guðmundsson",0.12272902531617
"1442",1442,"Ed Ratleff",0.122623663185212
"1443",1443,"Stojko Vrankovic",0.122401915432338
"1444",1444,"Billy Ray Bates",0.121503368843428
"1445",1445,"Conner Henry",0.121433119759205
"1446",1446,"Joe Roberts",0.120464522341724
"1447",1447,"Dick Hemric",0.120419998806429
"1448",1448,"Dick Gibbs",0.119705170233903
"1449",1449,"Milt Wagner",0.119282596014257
"1450",1450,"Kemba Walker",0.119178305445139
"1451",1451,"Montrezl Harrell",0.118987212017166
"1452",1452,"Don Kojis",0.118951401923478
"1453",1453,"Ronnie Price",0.118720576517261
"1454",1454,"Troy Hudson",0.118512318776084
"1455",1455,"Ed Peterson",0.118497986164137
"1456",1456,"John Wallace",0.118461493937316
"1457",1457,"Nando De Colo",0.118412040908129
"1458",1458,"Milo Komenich",0.118000839100562
"1459",1459,"Tony Lavelli",0.117888095452749
"1460",1460,"Tim McCormick",0.117792612702927
"1461",1461,"Phil Lumpkin",0.117602996023903
"1462",1462,"Dudley Bradley",0.117514822653259
"1463",1463,"John Oldham",0.116884548074348
"1464",1464,"Pat Garrity",0.116627646297677
"1465",1465,"Jeff Lamp",0.116481139574987
"1466",1466,"Bob Thornton",0.116203970054501
"1467",1467,"Joe Harris",0.116193704311079
"1468",1468,"Brad Lohaus",0.116169439433942
"1469",1469,"Jay Arnette",0.116057277779181
"1470",1470,"Tim Frazier",0.115386571291392
"1471",1471,"Lester Conner",0.115322666831113
"1472",1472,"Larry McNeill",0.115111854868661
"1473",1473,"Billy Hassett",0.114922058797904
"1474",1474,"Al Fleming",0.114825323205922
"1475",1475,"Phil Walker",0.114819240388081
"1476",1476,"Adrian Branch",0.114541995563274
"1477",1477,"Mark Acres",0.114508856251851
"1478",1478,"Tyler Johnson",0.114422907625448
"1479",1479,"JaMychal Green",0.114332851247146
"1480",1480,"Bobby Wilson",0.113769888268479
"1481",1481,"Mirza Teletovic",0.113229149500795
"1482",1482,"Rony Seikaly",0.113191288163953
"1483",1483,"David Rivers",0.112916299985771
"1484",1484,"Jon Leuer",0.112825270548717
"1485",1485,"Roy Hinson",0.112783716977286
"1486",1486,"Dennis Hopson",0.11256000215292
"1487",1487,"D.J. Wilson",0.11247683221511
"1488",1488,"Darwin Cook",0.112444460755546
"1489",1489,"Johan Petro",0.112359559718078
"1490",1490,"Eldridge Recasner",0.111887194750234
"1491",1491,"Jim McIlvaine",0.111752173059931
"1492",1492,"Al Eberhard",0.111510837614013
"1493",1493,"Chris Boucher",0.111264957030207
"1494",1494,"Steve Alford",0.111170952571699
"1495",1495,"Kermit Washington",0.110957529573668
"1496",1496,"Ben Warley",0.110354317916159
"1497",1497,"Andrew Levane",0.109599707188825
"1498",1498,"Ralph Johnson",0.109597094269974
"1499",1499,"Rumeal Robinson",0.108864936537279
"1500",1500,"Tony Jaros",0.108701411234877
"1501",1501,"John Warren",0.108594014842801
"1502",1502,"Cameron Payne",0.108284834091718
"1503",1503,"Julian Wright",0.108122881500951
"1504",1504,"Charlie Black",0.107834313727949
"1505",1505,"Chris Mills",0.107825398754124
"1506",1506,"Wilson Chandler",0.107244107641656
"1507",1507,"Derek Strong",0.107138180259601
"1508",1508,"Monte Morris",0.106774975256175
"1509",1509,"Raul Neto",0.10628172345516
"1510",1510,"Earnie Killum",0.106177243730165
"1511",1511,"Tony Brown",0.106050251823746
"1512",1512,"Rod Derline",0.105718163940948
"1513",1513,"John Williams",0.105383073073299
"1514",1514,"Glen Gondrezick",0.105152636861804
"1515",1515,"Michael Ruffin",0.104936137861299
"1516",1516,"Ron Boone",0.104836606530534
"1517",1517,"Frankie Sanders",0.104710456952695
"1518",1518,"Michael Carter-Williams",0.104492300414088
"1519",1519,"Kenny Sears",0.104366449887819
"1520",1520,"Kelvin Ransey",0.104105961887144
"1521",1521,"Will Bynum",0.104004392675983
"1522",1522,"Rex Chapman",0.103958071165802
"1523",1523,"Anthony Avent",0.103941035639176
"1524",1524,"Thon Maker",0.103822560753648
"1525",1525,"Rick Brunson",0.103771061133955
"1526",1526,"Guerschon Yabusele",0.103699088977505
"1527",1527,"Jordan Hill",0.103464337874512
"1528",1528,"Tom Hoover",0.102573246684005
"1529",1529,"Richard Washington",0.102043965587823
"1530",1530,"Gary Zeller",0.101811511987097
"1531",1531,"Kevin Séraphin",0.101667224791289
"1532",1532,"Terry Mills",0.101611439666191
"1533",1533,"Malcolm Miller",0.101333686312013
"1534",1534,"Bob Portman",0.101310028105534
"1535",1535,"Cliff Anderson",0.101178477904114
"1536",1536,"Marty Byrnes",0.100544954325652
"1537",1537,"Chris Jent",0.100362229402542
"1538",1538,"Bobby Lewis",0.10009595403074
"1539",1539,"Derrick White",0.100048307170269
"1540",1540,"Eric Piatkowski",0.0998150422446177
"1541",1541,"Rod Foster",0.0995446049447627
"1542",1542,"Mike O'Koren",0.0993969655695625
"1543",1543,"Kenny Gattison",0.0992854218686123
"1544",1544,"Bob Schafer",0.0984884722501989
"1545",1545,"Alec Burks",0.098451049907383
"1546",1546,"Rudy Fernández",0.0980114988059234
"1547",1547,"Bubbles Hawkins",0.0974865402641851
"1548",1548,"George Wilson",0.0973643070257037
"1549",1549,"Eddie Lee Wilkins",0.0970633488516148
"1550",1550,"Perry Moss",0.0965111794422764
"1551",1551,"Joe Kopicki",0.096102571113508
"1552",1552,"Tom Hammonds",0.0960623672444203
"1553",1553,"Jordan Mickey",0.0958591736502044
"1554",1554,"Eric Moreland",0.095506340023122
"1555",1555,"Irving Thomas",0.0954496105973002
"1556",1556,"Ed Stanczak",0.095356428699039
"1557",1557,"Austin Daye",0.0945487600633435
"1558",1558,"Buck Johnson",0.0944393787405997
"1559",1559,"Charlie Hardnett",0.0942096334376682
"1560",1560,"Greg Stokes",0.0940092031378695
"1561",1561,"Ed Rains",0.094008223039321
"1562",1562,"Bo Outlaw",0.0933350218331088
"1563",1563,"Danny Fortson",0.0932355992276492
"1564",1564,"Ante Žižic",0.0929736158652212
"1565",1565,"Danuel House",0.0929624170662631
"1566",1566,"Ryan Bowen",0.0927529377030614
"1567",1567,"Frank Radovich",0.0927176731260983
"1568",1568,"Neal Walk",0.0927097063890034
"1569",1569,"Hamed Haddadi",0.0925137006919788
"1570",1570,"Smush Parker",0.092417284454599
"1571",1571,"Walker Russell",0.0920982639592856
"1572",1572,"Al Skinner",0.0920565886655079
"1573",1573,"Mike Price",0.0916069843677477
"1574",1574,"Dave Robisch",0.0913371800997489
"1575",1575,"Ricky Davis",0.0911868205710313
"1576",1576,"Jerami Grant",0.0910005466099419
"1577",1577,"Tom Abernethy",0.090968794981548
"1578",1578,"Hank McDowell",0.0905926218678655
"1579",1579,"Mike Sweetney",0.0900911766049853
"1580",1580,"Francisco García",0.0897168397651755
"1581",1581,"Evan Eschmeyer",0.0890444553586077
"1582",1582,"Larry Stewart",0.0889910021914291
"1583",1583,"Steve Novak",0.088853902876458
"1584",1584,"Eric Montross",0.0888228310904403
"1585",1585,"Rafael Araújo",0.0887222954517956
"1586",1586,"Tamar Slay",0.088605633705902
"1587",1587,"Granville Waiters",0.0884864129023914
"1588",1588,"Greg Grant",0.0883007613290187
"1589",1589,"Andre Turner",0.0881805946682676
"1590",1590,"Ira Newble",0.0871000727998151
"1591",1591,"Howard Komives",0.0869357908517321
"1592",1592,"Loy Vaught",0.0867985884628621
"1593",1593,"Cliff Barker",0.0867520447425406
"1594",1594,"Nick Calathes",0.0867146023431769
"1595",1595,"Domantas Sabonis",0.0866400965907045
"1596",1596,"Lazar Hayward",0.0866039208313291
"1597",1597,"Jack Givens",0.0866003175426324
"1598",1598,"Justin Holiday",0.0863087137706819
"1599",1599,"James Anderson",0.0862814256719903
"1600",1600,"Harvey Grant",0.0862561013501987
"1601",1601,"Dick Surhoff",0.0861547629775074
"1602",1602,"Don Boven",0.0860529208776323
"1603",1603,"Tony Massenburg",0.0859730763242061
"1604",1604,"John Wetzel",0.0859481671532535
"1605",1605,"Clint Wager",0.0856587843264263
"1606",1606,"OG Anunoby",0.0853830957172199
"1607",1607,"Stanley Roberts",0.0852104813822425
"1608",1608,"Chris Crawford",0.0850513395525684
"1609",1609,"Richard Anderson",0.084940287162251
"1610",1610,"Lamond Murray",0.0847493978382913
"1611",1611,"Red Morrison",0.084599319861387
"1612",1612,"Dave Newmark",0.0845599186039239
"1613",1613,"Aaron Jackson",0.0845474776476529
"1614",1614,"Zhou Qi",0.0845202886651148
"1615",1615,"Toney Douglas",0.08424843467109
"1616",1616,"Ray Corley",0.0836148444225127
"1617",1617,"Wang Zhizhi",0.0834059696424379
"1618",1618,"Adonal Foyle",0.083254865452837
"1619",1619,"Gerard King",0.0831437661870557
"1620",1620,"Sonny Parker",0.0829131218885581
"1621",1621,"Luther Rackley",0.0826740003537474
"1622",1622,"Lloyd Daniels",0.0825673803805411
"1623",1623,"Jarvis Hayes",0.0824885953961463
"1624",1624,"Ron Riley",0.0822122088819332
"1625",1625,"Michael Smith",0.081573904851983
"1626",1626,"Corey Crowder",0.0811577401094304
"1627",1627,"John Jenkins",0.0807582071574545
"1628",1628,"Dennis Hamilton",0.0804986065439149
"1629",1629,"Donatas Motiejunas",0.0803996221534298
"1630",1630,"Lee Nailon",0.0803639719660564
"1631",1631,"Gerry Calabrese",0.0801892041065496
"1632",1632,"Luke Witte",0.0797199713872623
"1633",1633,"Reggie Jordan",0.0796844538526682
"1634",1634,"John Mahnken",0.0793065156361211
"1635",1635,"Don Collins",0.0789410948025094
"1636",1636,"Jeff Sanders",0.0789383839760067
"1637",1637,"Perry Jones",0.0789051048750821
"1638",1638,"Darius Miller",0.0786372267921211
"1639",1639,"Danny Vranes",0.0782886081195136
"1640",1640,"Bob Sura",0.0780613946095043
"1641",1641,"Earl Boykins",0.0779976239465256
"1642",1642,"Cedi Osman",0.0777930671229773
"1643",1643,"Joe Wolf",0.0777774983891974
"1644",1644,"Andrew DeClercq",0.0776296265264419
"1645",1645,"Brian Skinner",0.0772744484388352
"1646",1646,"Vitaly Potapenko",0.0770804699775309
"1647",1647,"Josh Huestis",0.0770700771730008
"1648",1648,"Jerry Eaves",0.0769161911956859
"1649",1649,"Jerrod Mustaf",0.0767991685436148
"1650",1650,"Kyle Singler",0.0762294880599845
"1651",1651,"Jabari Parker",0.0760973222291364
"1652",1652,"Neil Johnson",0.0759693168927674
"1653",1653,"Abdel Nader",0.0756988369250644
"1654",1654,"Ekpe Udoh",0.0755586616181718
"1655",1655,"Lorenzo Romar",0.0753501062754634
"1656",1656,"Bart Kofoed",0.0753201942571754
"1657",1657,"Jim Baechtold",0.0751812397919171
"1658",1658,"Bruce Hale",0.0749978140424232
"1659",1659,"Quincy Lewis",0.0749117493539042
"1660",1660,"Ron Mercer",0.0748617370649824
"1661",1661,"Linton Townes",0.0748497079524689
"1662",1662,"Kenny Rollins",0.0747593103489161
"1663",1663,"Billy Owens",0.0745973214759806
"1664",1664,"Scott May",0.0742430795680502
"1665",1665,"Bill Robinzine",0.0741387468465818
"1666",1666,"James Singleton",0.0740364691149968
"1667",1667,"Leon Benbow",0.0736933058625363
"1668",1668,"Steve Burtt",0.0736550261908203
"1669",1669,"Terry Duerod",0.0736003877559659
"1670",1670,"Joel Przybilla",0.0735930681614673
"1671",1671,"Devin Ebanks",0.0734271054949307
"1672",1672,"Darnell Mee",0.0733643406839529
"1673",1673,"James White",0.0733379873359904
"1674",1674,"Roger Mason",0.0730239621619843
"1675",1675,"Bob Carpenter",0.072869675871282
"1676",1676,"Dante Cunningham",0.0726227920430047
"1677",1677,"Donald Sloan",0.0723464976878134
"1678",1678,"Richie Niemiera",0.0722332032331208
"1679",1679,"Glenn Mosley",0.0717684003218181
"1680",1680,"Curly Armstrong",0.07142135765488
"1681",1681,"Marcus Thornton",0.0713261426205246
"1682",1682,"Josh Boone",0.0712410684180627
"1683",1683,"Charlie Paulk",0.0708986601386796
"1684",1684,"Andrea Bargnani",0.0708010303743997
"1685",1685,"Gerald Paddio",0.070510041890121
"1686",1686,"Bimbo Coles",0.0701719467480562
"1687",1687,"Mario Bennett",0.0701175058501403
"1688",1688,"Donny Marshall",0.0700262475797799
"1689",1689,"J.J. Hickson",0.069925150356881
"1690",1690,"Gary Brokaw",0.069765265443137
"1691",1691,"Melvin Turpin",0.0695332843978094
"1692",1692,"Duane Klueh",0.0694236074158716
"1693",1693,"Acie Law",0.0693394590254746
"1694",1694,"Kyrylo Fesenko",0.0689038695013487
"1695",1695,"Thomas Robinson",0.0686869365577825
"1696",1696,"Frank Gates",0.0686054423114481
"1697",1697,"Butch Lee",0.0685402602472736
"1698",1698,"Jim Farmer",0.068513362639808
"1699",1699,"Melvin Ely",0.0683773610471625
"1700",1700,"Jacob Evans",0.0683019444280142
"1701",1701,"Nick Johnson",0.0681482036332105
"1702",1702,"Jerry Chambers",0.0681245797777527
"1703",1703,"Goo Kennedy",0.0680919151052964
"1704",1704,"Cody Zeller",0.0678630912105048
"1705",1705,"Calvin Booth",0.0677630485665766
"1706",1706,"Marcus Banks",0.0671916051170129
"1707",1707,"Lee Winfield",0.0671905192674932
"1708",1708,"Gus Bailey",0.0670270965908184
"1709",1709,"Kenny Battle",0.0666488254082743
"1710",1710,"Mel Davis",0.0663633119220519
"1711",1711,"Brandan Wright",0.0656755641567773
"1712",1712,"Walter Herrmann",0.0655346173799156
"1713",1713,"Jason Thompson",0.0651505716202945
"1714",1714,"Darius Morris",0.0651332793147711
"1715",1715,"Ernie Barrett",0.0651305145361975
"1716",1716,"Jonah Bolden",0.0649384557552311
"1717",1717,"Bill Garnett",0.0649338781406238
"1718",1718,"Frank Kaminsky",0.064814705603653
"1719",1719,"Ralph Lewis",0.0645230639987327
"1720",1720,"Sheldon Mac",0.0644296209264298
"1721",1721,"Justin Anderson",0.0642578806867612
"1722",1722,"Dan Gadzuric",0.064143938126544
"1723",1723,"Ivan Johnson",0.0640473389068073
"1724",1724,"Otis Smith",0.0639709293825031
"1725",1725,"Tomáš Satoranský",0.0639045037420243
"1726",1726,"Todd Fuller",0.0638994407051125
"1727",1727,"Dennis DuVal",0.0636549608769769
"1728",1728,"Fred Saunders",0.0630001870574728
"1729",1729,"Ben McDonald",0.0629909898440119
"1730",1730,"Henry James",0.0628666456209147
"1731",1731,"Luther Head",0.0625540412612216
"1732",1732,"Clarence Glover",0.0624345029799202
"1733",1733,"Don Reid",0.062115585737743
"1734",1734,"Josh Childress",0.0620938316392345
"1735",1735,"Ron Watts",0.0616005491401118
"1736",1736,"Todd Day",0.061344908728794
"1737",1737,"Vern Hatton",0.0610065923934423
"1738",1738,"Marcus Williams",0.0607921392731324
"1739",1739,"Kevin Restani",0.0606371700796046
"1740",1740,"Joey Graham",0.0606086965257453
"1741",1741,"Al Wood",0.060292166108181
"1742",1742,"Eddie Gill",0.060270700510684
"1743",1743,"Terry Dischinger",0.0601662004528983
"1744",1744,"Troy Daniels",0.0601303100074089
"1745",1745,"Emeka Okafor",0.0597780437960174
"1746",1746,"Marc Jackson",0.0597515851315925
"1747",1747,"Jerome Anderson",0.0596236168917165
"1748",1748,"Mario West",0.0595500565186337
"1749",1749,"Bobby Simmons",0.0594496880161154
"1750",1750,"Xavier Silas",0.0594481355498464
"1751",1751,"Tom Tolbert",0.0592982693164844
"1752",1752,"Cory Alexander",0.0592180152028767
"1753",1753,"Evan Fournier",0.0588440513478391
"1754",1754,"Carey Scurry",0.0588023359164822
"1755",1755,"Ronald Dupree",0.0587273531950304
"1756",1756,"Greg Anderson",0.0586989068374852
"1757",1757,"Mo Mahoney",0.0586888018822266
"1758",1758,"Gary Gregor",0.0585218496794408
"1759",1759,"Greg Oden",0.0583758349982217
"1760",1760,"Joe Strawder",0.0582032032307668
"1761",1761,"Lester Hudson",0.057775920842574
"1762",1762,"Shai Gilgeous-Alexander",0.0577711388343126
"1763",1763,"Ron Behagen",0.0575541790800097
"1764",1764,"Eric Anderson",0.0575240345886862
"1765",1765,"Kostas Papanikolaou",0.0574358402173258
"1766",1766,"Sly Williams",0.0570943502585768
"1767",1767,"Nikola Vucevic",0.0567834068092464
"1768",1768,"Tony Bennett",0.056519007693701
"1769",1769,"Bobby Brown",0.0564848332425321
"1770",1770,"Norm Cook",0.0564730823498228
"1771",1771,"Steve Johnson",0.0564412867413049
"1772",1772,"Greg Graham",0.0563657821686515
"1773",1773,"J.R. Bremer",0.0561459372797536
"1774",1774,"Charlie Lowery",0.0560215729109264
"1775",1775,"James Young",0.0559759050159065
"1776",1776,"DeAndre Liggins",0.0557307977650482
"1777",1777,"Tarence Kinsey",0.055440610829253
"1778",1778,"Solomon Jones",0.0554365465464537
"1779",1779,"Fred Foster",0.0552985991593002
"1780",1780,"Brent Price",0.0552049311430284
"1781",1781,"Johnny Neumann",0.0550180567832867
"1782",1782,"Carl Shaeffer",0.0549865263443921
"1783",1783,"Hasheem Thabeet",0.0549177957714634
"1784",1784,"Isaiah Hartenstein",0.0547544595968607
"1785",1785,"Tracy Murray",0.0547133620801852
"1786",1786,"Jordan Adams",0.0546505495578634
"1787",1787,"Jabari Smith",0.054144989432777
"1788",1788,"Jo Jo English",0.0541402518002446
"1789",1789,"Orlando Johnson",0.0541252179525443
"1790",1790,"Kyle Wiltjer",0.0536266881404024
"1791",1791,"Tony Wroten",0.0530882946336085
"1792",1792,"Doug McDermott",0.0530430600887209
"1793",1793,"George Senesky",0.0527769614819715
"1794",1794,"Pape Sy",0.0525070247501773
"1795",1795,"Sam Mack",0.0524594070369193
"1796",1796,"Taurean Waller-Prince",0.0523963365656394
