"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"2464","Walt Hazzard","PG",27,"ATL",82,0,2757,493,1056,0.467,0,0,0,493,1056,0.467,0.467,267,330,0.809,0,0,329,561,0,0,0,264,1253,1970,15.7,0.522,0,0.313,0,0,6.01159700865789,25.9,0,0,0,0,3.5,1.5,5,0.088,0,0,0,0
"2465","Brian Heaney","G",23,"BAL",14,0,70,13,24,0.542,0,0,0,13,24,0.542,0.542,2,4,0.5,0,0,4,6,0,0,0,17,28,1970,8.3,0.543,0,0.167,0,0,7.61984359649401,10.7,0,0,0,0,0.1,0.1,0.2,0.106,0,0,0,0
"2466","Fred Hetzel","SF",27,"PHI",63,0,757,156,323,0.483,0,0,0,156,323,0.483,0.483,71,85,0.835,0,0,207,44,0,0,0,110,383,1970,14.6,0.531,0,0.263,0,0,13.7139365442993,7.4,0,0,0,0,1.1,0.9,2,0.127,0,0,0,0
"2467","Bill Hewitt","PF",25,"TOT",65,0,1279,110,298,0.369,0,0,0,110,298,0.369,0.369,54,94,0.574,0,0,354,64,0,0,0,130,274,1970,7.6,0.404,0,0.315,0,0,12.0318394526551,6.1,0,0,0,0,-1.2,1,-0.2,-0.007,0,0,0,0
"2468","Bill Hosket","PF",23,"NYK",36,0,235,46,91,0.505,0,0,0,46,91,0.505,0.505,26,33,0.788,0,0,63,17,0,0,0,36,118,1970,16.6,0.559,0,0.363,0,0,12.0253308859117,9.4,0,0,0,0,0.5,0.5,1,0.205,0,0,0,0
"2469","Bailey Howell*","PF",33,"BOS",82,0,2078,399,931,0.429,0,0,0,399,931,0.429,0.429,235,308,0.763,0,0,550,120,0,0,0,261,1033,1970,14,0.484,0,0.331,0,0,12.8174555971638,7.9,0,0,0,0,0.7,2.4,3.1,0.072,0,0,0,0
"2470","Lou Hudson","SF",25,"ATL",80,0,3091,830,1564,0.531,0,0,0,830,1564,0.531,0.531,371,450,0.824,0,0,373,276,0,0,0,225,2031,1970,19,0.576,0,0.288,0,0,5.30464693493567,12.8,0,0,0,0,9.8,1.3,11.1,0.172,0,0,0,0
"2471","Darrall Imhoff","C",31,"PHI",79,0,2474,430,796,0.54,0,0,0,430,796,0.54,0.54,215,331,0.65,0,0,754,211,0,0,0,294,1075,1970,15.5,0.571,0,0.416,0,0,15.2348341537719,10.4,0,0,0,0,4.9,3.3,8.2,0.159,0,0,0,0
"2472","Luke Jackson","PF",28,"PHI",37,0,583,71,181,0.392,0,0,0,71,181,0.392,0.392,60,81,0.741,0,0,198,50,0,0,0,80,202,1970,11.9,0.466,0,0.448,0,0,17.1055991101621,9.9,0,0,0,0,0,0.8,0.8,0.065,0,0,0,0
"2473","Gus Johnson*","PF",31,"BAL",78,0,2919,578,1282,0.451,0,0,0,578,1282,0.451,0.451,197,272,0.724,0,0,1086,264,0,0,0,269,1353,1970,16.3,0.483,0,0.212,0,0,18.055444219707,11.5,0,0,0,0,0.9,5,5.9,0.097,0,0,0,0
"2474","Neil Johnson","PF",26,"PHO",28,0,136,20,60,0.333,0,0,0,20,60,0.333,0.333,8,12,0.667,0,0,47,12,0,0,0,38,48,1970,6.8,0.368,0,0.2,0,0,12.4701459203805,11.3,0,0,0,0,-0.3,0.1,-0.3,-0.096,0,0,0,0
"2475","Rich Johnson","C",23,"BOS",65,0,898,167,361,0.463,0,0,0,167,361,0.463,0.463,46,70,0.657,0,0,208,32,0,0,0,155,380,1970,10.5,0.485,0,0.194,0,0,11.4711053105512,4.8,0,0,0,0,0.3,0.9,1.2,0.062,0,0,0,0
"2476","Wali Jones","PG",27,"PHI",78,0,1740,366,851,0.43,0,0,0,366,851,0.43,0.43,190,226,0.841,0,0,173,276,0,0,0,210,922,1970,14,0.485,0,0.266,0,0,5.16178338807357,20.3,0,0,0,0,0.8,1.7,2.5,0.069,0,0,0,0
"2477","Bob Kauffman","PF",23,"CHI",64,0,775,94,221,0.425,0,0,0,94,221,0.425,0.425,88,123,0.715,0,0,211,76,0,0,0,117,276,1970,12,0.502,0,0.557,0,0,13.5663080270039,12.5,0,0,0,0,0.5,0.9,1.4,0.087,0,0,0,0
"2478","Joe Kennedy","SF",23,"SEA",14,0,82,3,34,0.088,0,0,0,3,34,0.088,0.088,2,2,1,0,0,20,7,0,0,0,7,8,1970,-2.4,0.115,0,0.059,0,0,7.19321403453371,9.5,0,0,0,0,-0.7,0,-0.6,-0.352,0,0,0,0
"2479","Toby Kimball","PF",27,"SDR",77,0,1622,218,508,0.429,0,0,0,218,508,0.429,0.429,107,185,0.578,0,0,621,95,0,0,0,187,543,1970,11.9,0.461,0,0.364,0,0,16.6918786546336,6.9,0,0,0,0,-0.3,2.8,2.5,0.075,0,0,0,0
"2480","Jim King","PG",28,"TOT",34,0,391,53,129,0.411,0,0,0,53,129,0.411,0.411,33,41,0.805,0,0,62,52,0,0,0,47,139,1970,11.1,0.473,0,0.318,0,0,7.48200352988605,16.5,0,0,0,0,0,0.4,0.4,0.048,0,0,0,0
"2481","Don Kojis","SF",31,"SDR",56,0,1578,338,756,0.447,0,0,0,338,756,0.447,0.447,181,241,0.751,0,0,388,78,0,0,0,135,857,1970,14.8,0.497,0,0.319,0,0,12.3600764852356,6.5,0,0,0,0,1.1,2,3.2,0.097,0,0,0,0
"2482","Howard Komives","PG",28,"DET",82,0,2418,363,878,0.413,0,0,0,363,878,0.413,0.413,190,234,0.812,0,0,193,312,0,0,0,247,916,1970,10.6,0.467,0,0.267,0,0,3.60642998025455,17.3,0,0,0,0,-0.1,0.9,0.9,0.017,0,0,0,0
"2483","Steve Kuberski","PF",22,"BOS",51,0,797,130,335,0.388,0,0,0,130,335,0.388,0.388,64,92,0.696,0,0,257,29,0,0,0,87,324,1970,11.3,0.431,0,0.275,0,0,16.3432687678841,4.8,0,0,0,0,-0.8,1,0.2,0.01,0,0,0,0
"2484","Stu Lantz","PG",23,"SDR",82,0,2471,455,1027,0.443,0,0,0,455,1027,0.443,0.443,278,361,0.77,0,0,255,287,0,0,0,238,1188,1970,12.9,0.501,0,0.352,0,0,5.19326845972419,14.6,0,0,0,0,1.9,2.7,4.7,0.091,0,0,0,0
"2485","Clyde Lee","C",25,"SFW",82,0,2641,362,822,0.44,0,0,0,362,822,0.44,0.44,178,300,0.593,0,0,929,80,0,0,0,263,902,1970,12,0.473,0,0.365,0,0,16.7732031495873,4,0,0,0,0,0,3.5,3.5,0.064,0,0,0,0
"2486","Bobby Lewis","SG",24,"SFW",73,0,1353,213,557,0.382,0,0,0,213,557,0.382,0.382,100,152,0.658,0,0,157,194,0,0,0,170,526,1970,10,0.422,0,0.273,0,0,5.21442346430606,19.4,0,0,0,0,-1.6,1.5,-0.1,-0.005,0,0,0,0
"2487","Paul Long","SG",25,"DET",25,0,130,28,62,0.452,0,0,0,28,62,0.452,0.452,27,38,0.711,0,0,11,17,0,0,0,22,83,1970,16.9,0.527,0,0.613,0,0,6.7866408847443,19.2,0,0,0,0,0.2,0.1,0.3,0.11,0,0,0,0
"2488","Kevin Loughery","SG",29,"BAL",55,0,2037,477,1082,0.441,0,0,0,477,1082,0.441,0.441,253,298,0.849,0,0,168,292,0,0,0,183,1207,1970,15.9,0.497,0,0.275,0,0,5.17029982633889,19.1,0,0,0,0,1.8,2.2,4,0.094,0,0,0,0
"2489","Bob Love","PF",27,"CHI",82,0,3123,640,1373,0.466,0,0,0,640,1373,0.466,0.466,442,525,0.842,0,0,712,148,0,0,0,260,1722,1970,16.1,0.537,0,0.382,0,0,12.0708764145874,6.7,0,0,0,0,5.6,3,8.6,0.132,0,0,0,0
"2490","Jerry Lucas*","PF",29,"TOT",67,0,2420,405,799,0.507,0,0,0,405,799,0.507,0.507,200,255,0.784,0,0,951,175,0,0,0,164,1010,1970,17.9,0.554,0,0.319,0,0,19.1218433151103,9.9,0,0,0,0,4.2,3.7,7.9,0.157,0,0,0,0
"2491","Mike Lynn","SF",24,"LAL",44,0,403,44,133,0.331,0,0,0,44,133,0.331,0.331,31,48,0.646,0,0,64,30,0,0,0,87,119,1970,4.7,0.386,0,0.361,0,0,7.03749658383938,9.1,0,0,0,0,-0.7,0.4,-0.3,-0.036,0,0,0,0
"2492","Ed Manning","SF-PF",26,"TOT",67,0,777,119,321,0.371,0,0,0,119,321,0.371,0.371,42,56,0.75,0,0,232,36,0,0,0,122,280,1970,8.6,0.405,0,0.174,0,0,14.0316365493182,6,0,0,0,0,-1.2,0.9,-0.3,-0.021,0,0,0,0
"2493","Jack Marin","SF",25,"BAL",82,0,2947,666,1363,0.489,0,0,0,666,1363,0.489,0.489,286,339,0.844,0,0,537,217,0,0,0,248,1618,1970,16,0.535,0,0.249,0,0,9.71910730519463,9.7,0,0,0,0,5,3.3,8.3,0.136,0,0,0,0
"2494","Don May","SF",24,"NYK",37,0,238,39,101,0.386,0,0,0,39,101,0.386,0.386,18,19,0.947,0,0,52,17,0,0,0,42,96,1970,9.8,0.439,0,0.188,0,0,9.97199649951674,8.9,0,0,0,0,-0.2,0.4,0.2,0.047,0,0,0,0
"2495","Willie McCarter","SG",23,"LAL",40,0,861,132,349,0.378,0,0,0,132,349,0.378,0.378,43,60,0.717,0,0,83,93,0,0,0,71,307,1970,8.4,0.409,0,0.172,0,0,3.42942282298396,14,0,0,0,0,-1.3,0.8,-0.5,-0.025,0,0,0,0
"2496","Jon McGlocklin","SG",26,"MIL",82,0,2966,639,1206,0.53,0,0,0,639,1206,0.53,0.53,169,198,0.854,0,0,252,303,0,0,0,164,1447,1970,14.8,0.559,0,0.164,0,0,4.19493651221542,13.2,0,0,0,0,6.2,2.1,8.2,0.133,0,0,0,0
"2497","Stan McKenzie","SF",25,"PHO",58,0,525,81,206,0.393,0,0,0,81,206,0.393,0.393,58,73,0.795,0,0,93,52,0,0,0,67,220,1970,10.8,0.462,0,0.354,0,0,8.79200150831947,12.8,0,0,0,0,-0.1,0.2,0.1,0.01,0,0,0,0
"2498","McCoy McLemore","SF",27,"DET",73,0,1421,233,500,0.466,0,0,0,233,500,0.466,0.466,119,145,0.821,0,0,336,83,0,0,0,159,585,1970,13.2,0.519,0,0.29,0,0,12.1613109821709,8,0,0,0,0,1.5,0.7,2.1,0.073,0,0,0,0
"2499","Tom Meschery","SF",31,"SEA",80,0,2294,394,818,0.482,0,0,0,394,818,0.482,0.482,196,248,0.79,0,0,666,157,0,0,0,317,984,1970,13.6,0.531,0,0.303,0,0,14.5457630787303,8.9,0,0,0,0,2.9,1.5,4.4,0.092,0,0,0,0
"2500","Eddie Miles","SG",29,"TOT",47,0,1295,238,541,0.44,0,0,0,238,541,0.44,0.44,133,175,0.76,0,0,177,86,0,0,0,107,609,1970,12.7,0.493,0,0.323,0,0,6.44596873375929,9.3,0,0,0,0,0.7,0.5,1.2,0.046,0,0,0,0
"2501","Steve Mix","SF",22,"DET",18,0,276,48,100,0.48,0,0,0,48,100,0.48,0.48,23,39,0.59,0,0,64,15,0,0,0,31,119,1970,13.1,0.508,0,0.39,0,0,12.259284553154,7.5,0,0,0,0,0.2,0.1,0.4,0.063,0,0,0,0
"2502","Earl Monroe*","PG",25,"BAL",82,0,3051,695,1557,0.446,0,0,0,695,1557,0.446,0.446,532,641,0.83,0,0,257,402,0,0,0,258,1922,1970,17.3,0.523,0,0.412,0,0,4.80039885524635,17.4,0,0,0,0,5.1,3.2,8.3,0.13,0,0,0,0
"2503","Otto Moore","C",23,"DET",81,0,2523,383,805,0.476,0,0,0,383,805,0.476,0.476,194,305,0.636,0,0,900,104,0,0,0,232,960,1970,14.3,0.511,0,0.379,0,0,18.0234311299389,5.5,0,0,0,0,2,1.5,3.5,0.067,0,0,0,0
"2504","Erwin Mueller","PF",25,"TOT",78,0,2353,300,646,0.464,0,0,0,300,646,0.464,0.464,189,263,0.719,0,0,483,205,0,0,0,192,789,1970,12.2,0.518,0,0.407,0,0,10.4093788271746,11.3,0,0,0,0,2,1.1,3.2,0.064,0,0,0,0
"2505","Jeff Mullins","SG",27,"SFW",74,0,2861,656,1426,0.46,0,0,0,656,1426,0.46,0.46,320,378,0.847,0,0,382,360,0,0,0,240,1632,1970,17,0.512,0,0.265,0,0,6.92062647595948,18.9,0,0,0,0,3.7,3,6.8,0.114,0,0,0,0
"2506","Dorie Murrey","C",26,"SEA",81,0,1079,153,343,0.446,0,0,0,153,343,0.446,0.446,136,186,0.731,0,0,357,76,0,0,0,191,442,1970,13.1,0.52,0,0.542,0,0,15.3056742404402,8.9,0,0,0,0,1.1,0.8,1.9,0.083,0,0,0,0
"2507","Don Nelson*","PF",29,"BOS",82,0,2224,461,920,0.501,0,0,0,461,920,0.501,0.501,337,435,0.775,0,0,601,148,0,0,0,238,1259,1970,18.5,0.566,0,0.473,0,0,13.432623110505,9.3,0,0,0,0,5.7,2.6,8.3,0.18,0,0,0,0
"2508","Dave Newmark","C",23,"ATL",64,0,612,127,296,0.429,0,0,0,127,296,0.429,0.429,59,77,0.766,0,0,174,42,0,0,0,128,313,1970,12.7,0.474,0,0.26,0,0,14.0272174056631,9.1,0,0,0,0,0.1,0.4,0.4,0.033,0,0,0,0
"2509","Rich Niemann","C",23,"BOS",6,0,18,2,5,0.4,0,0,0,2,5,0.4,0.4,2,2,1,0,0,6,2,0,0,0,10,6,1970,6.5,0.51,0,0.4,0,0,9.3878530336218,13.7,0,0,0,0,0,0,0,0.107,0,0,0,0
"2510","Grady O'Malley","F",21,"ATL",24,0,113,21,60,0.35,0,0,0,21,60,0.35,0.35,8,19,0.421,0,0,26,10,0,0,0,12,50,1970,8.6,0.366,0,0.317,0,0,12.2023090335774,11.4,0,0,0,0,-0.4,0.1,-0.3,-0.136,0,0,0,0
"2511","Bud Ogden","SF",23,"PHI",47,0,357,82,172,0.477,0,0,0,82,172,0.477,0.477,27,39,0.692,0,0,86,31,0,0,0,62,191,1970,14.2,0.505,0,0.227,0,0,11.4418828714328,11.4,0,0,0,0,0.3,0.4,0.7,0.1,0,0,0,0
"2512","Don Ohl","SG",33,"ATL",66,0,984,176,372,0.473,0,0,0,176,372,0.473,0.473,58,72,0.806,0,0,71,98,0,0,0,113,410,1970,10.5,0.508,0,0.194,0,0,4.04026058653138,12.7,0,0,0,0,0.8,0.4,1.2,0.057,0,0,0,0
"2513","Loy Petersen","SG",24,"CHI",31,0,231,33,90,0.367,0,0,0,33,90,0.367,0.367,26,39,0.667,0,0,26,23,0,0,0,22,92,1970,9.1,0.429,0,0.433,0,0,5.53367517089204,13,0,0,0,0,-0.2,0.2,0,-0.01,0,0,0,0
"2514","Bob Portman","SG",22,"SFW",60,0,813,177,398,0.445,0,0,0,177,398,0.445,0.445,66,85,0.776,0,0,224,28,0,0,0,77,420,1970,14.6,0.482,0,0.214,0,0,14.5222827628357,5.1,0,0,0,0,0.2,0.9,1.2,0.068,0,0,0,0
"2515","Bob Quick","SF",23,"TOT",34,0,364,63,139,0.453,0,0,0,63,139,0.453,0.453,49,71,0.69,0,0,75,14,0,0,0,50,175,1970,12.9,0.514,0,0.511,0,0,10.2254915747897,5.2,0,0,0,0,0.4,0.2,0.6,0.076,0,0,0,0
"2516","Luther Rackley","C",23,"CIN",66,0,1256,190,423,0.449,0,0,0,190,423,0.449,0.449,124,195,0.636,0,0,378,56,0,0,0,204,504,1970,11.5,0.495,0,0.461,0,0,14.0130820201992,5.6,0,0,0,0,0.6,1.2,1.8,0.069,0,0,0,0
"2517","Willis Reed*","C",27,"NYK",81,0,3089,702,1385,0.507,0,0,0,702,1385,0.507,0.507,351,464,0.756,0,0,1126,161,0,0,0,287,1755,1970,20.3,0.552,0,0.335,0,0,18.1173498367627,7.1,0,0,0,0,7.2,7.5,14.6,0.227,0,0,0,0
"2518","George Reynolds","G",22,"DET",10,0,44,8,19,0.421,0,0,0,8,19,0.421,0.421,5,7,0.714,0,0,14,12,0,0,0,10,21,1970,18.8,0.476,0,0.368,0,0,8.96098305616317,38.1,0,0,0,0,0,0,0.1,0.055,0,0,0,0
"2519","Pat Riley*","SF",24,"SDR",36,0,474,75,180,0.417,0,0,0,75,180,0.417,0.417,40,55,0.727,0,0,57,85,0,0,0,68,190,1970,11.6,0.465,0,0.306,0,0,5.46116360895782,21.9,0,0,0,0,0,0.7,0.6,0.065,0,0,0,0
"2520","Mike Riordan","SG",24,"NYK",81,0,1677,255,549,0.464,0,0,0,255,549,0.464,0.464,114,165,0.691,0,0,194,201,0,0,0,192,624,1970,11.5,0.502,0,0.301,0,0,5.70466272241441,14.8,0,0,0,0,1.2,2.6,3.8,0.108,0,0,0,0
"2521","Rick Roberson","C",22,"LAL",74,0,2005,262,586,0.447,0,0,0,262,586,0.447,0.447,120,212,0.566,0,0,672,92,0,0,0,256,644,1970,11.2,0.474,0,0.362,0,0,15.1853340309578,5.8,0,0,0,0,0.1,2.9,3,0.072,0,0,0,0
"2522","Oscar Robertson*","PG",31,"CIN",69,0,2865,647,1267,0.511,0,0,0,647,1267,0.511,0.511,454,561,0.809,0,0,422,558,0,0,0,175,1748,1970,21.5,0.577,0,0.443,0,0,7.50903402666837,27,0,0,0,0,8.7,2.7,11.4,0.191,0,0,0,0
"2523","Flynn Robinson","PG",28,"MIL",81,0,2762,663,1391,0.477,0,0,0,663,1391,0.477,0.477,439,489,0.898,0,0,263,449,0,0,0,254,1765,1970,19.3,0.549,0,0.352,0,0,4.91178763505792,21.6,0,0,0,0,6.9,2.4,9.3,0.162,0,0,0,0
"2524","Guy Rodgers*","PG",34,"MIL",64,0,749,68,191,0.356,0,0,0,68,191,0.356,0.356,67,90,0.744,0,0,74,213,0,0,0,73,203,1970,12.4,0.44,0,0.471,0,0,6.01717813545737,31.6,0,0,0,0,-0.2,0.9,0.6,0.041,0,0,0,0
"2525","Bob Rule","C",25,"SEA",80,0,2959,789,1705,0.463,0,0,0,789,1705,0.463,0.463,387,542,0.714,0,0,825,144,0,0,0,278,1965,1970,17.7,0.506,0,0.318,0,0,14.4923519353939,7.3,0,0,0,0,3.4,1.8,5.2,0.084,0,0,0,0
"2526","Cazzie Russell","SF",25,"NYK",78,0,1563,385,773,0.498,0,0,0,385,773,0.498,0.498,124,160,0.775,0,0,236,135,0,0,0,137,894,1970,16.9,0.53,0,0.207,0,0,7.78155110292982,12,0,0,0,0,2.8,2.4,5.2,0.161,0,0,0,0
"2527","Tom Sanders*","SF",31,"BOS",57,0,1616,246,555,0.443,0,0,0,246,555,0.443,0.443,161,183,0.88,0,0,314,92,0,0,0,199,653,1970,11.6,0.514,0,0.33,0,0,9.74765568459414,7.4,0,0,0,0,1.5,1.5,3,0.09,0,0,0,0
"2528","Dale Schlueter","C",24,"SFW",63,0,685,82,167,0.491,0,0,0,82,167,0.491,0.491,60,97,0.619,0,0,231,25,0,0,0,108,224,1970,11.8,0.534,0,0.581,0,0,16.960576158804,4.7,0,0,0,0,0.7,0.9,1.6,0.113,0,0,0,0
"2529","Dave Scholz","F",21,"PHI",1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1970,67.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.316,0,0,0,0
"2530","Ray Scott","PF",31,"BAL",73,0,1393,257,605,0.425,0,0,0,257,605,0.425,0.425,139,173,0.803,0,0,457,114,0,0,0,147,653,1970,15.1,0.479,0,0.286,0,0,15.7336354197916,10.2,0,0,0,0,0.3,2.2,2.5,0.086,0,0,0,0
"2531","Larry Siegfried","PG",30,"BOS",78,0,2081,382,902,0.424,0,0,0,382,902,0.424,0.424,220,257,0.856,0,0,212,299,0,0,0,187,984,1970,13.7,0.485,0,0.285,0,0,5.17728735488776,19.5,0,0,0,0,0.9,2,2.9,0.067,0,0,0,0
"2532","Paul Silas","PF",26,"PHO",78,0,2836,373,804,0.464,0,0,0,373,804,0.464,0.464,250,412,0.607,0,0,916,214,0,0,0,266,996,1970,12.8,0.505,0,0.512,0,0,14.3272383704446,9.5,0,0,0,0,1.8,1.5,3.3,0.056,0,0,0,0
"2533","Jerry Sloan*","SF",27,"CHI",53,0,1822,310,737,0.421,0,0,0,310,737,0.421,0.421,207,318,0.651,0,0,372,165,0,0,0,179,827,1970,12.6,0.472,0,0.431,0,0,9.90095556878073,12.3,0,0,0,0,0.1,1.8,1.9,0.05,0,0,0,0
"2534","Adrian Smith","SG",33,"TOT",77,0,1087,153,416,0.368,0,0,0,153,416,0.368,0.368,152,170,0.894,0,0,82,132,0,0,0,122,458,1970,10.7,0.467,0,0.409,0,0,3.33485371011193,15.8,0,0,0,0,-0.1,0.9,0.8,0.036,0,0,0,0
"2535","Bingo Smith","SF",23,"SDR",75,0,1198,242,567,0.427,0,0,0,242,567,0.427,0.427,66,96,0.688,0,0,328,75,0,0,0,119,550,1970,12.4,0.451,0,0.169,0,0,13.3166004024511,8.1,0,0,0,0,-0.6,1.7,1.1,0.043,0,0,0,0
"2536","Greg Smith","PF",23,"MIL",82,0,2368,339,664,0.511,0,0,0,339,664,0.511,0.511,125,174,0.718,0,0,712,156,0,0,0,304,803,1970,12.5,0.542,0,0.262,0,0,15.4988289862899,7.8,0,0,0,0,2.8,2.7,5.5,0.111,0,0,0,0
"2537","Dick Snyder","SG",25,"TOT",82,0,2437,456,863,0.528,0,0,0,456,863,0.528,0.528,169,208,0.813,0,0,323,342,0,0,0,277,1081,1970,14.3,0.566,0,0.241,0,0,6.49917107892481,18.7,0,0,0,0,4.9,1.3,6.2,0.121,0,0,0,0
"2538","Dave Stallworth","SF",28,"NYK",82,0,1375,239,557,0.429,0,0,0,239,557,0.429,0.429,161,225,0.716,0,0,323,139,0,0,0,194,639,1970,14.2,0.487,0,0.404,0,0,11.5024116464778,12.8,0,0,0,0,0.6,2.8,3.4,0.119,0,0,0,0
"2539","Rod Thorn*","SG",28,"SEA",19,0,105,20,45,0.444,0,0,0,20,45,0.444,0.444,15,24,0.625,0,0,16,17,0,0,0,8,55,1970,15.7,0.495,0,0.533,0,0,7.79451956433964,21.7,0,0,0,0,0.1,0.1,0.1,0.063,0,0,0,0
"2540","Nate Thurmond*","C",28,"SFW",43,0,1919,341,824,0.414,0,0,0,341,824,0.414,0.414,261,346,0.754,0,0,762,150,0,0,0,110,943,1970,18.2,0.483,0,0.42,0,0,17.7603047229842,10.9,0,0,0,0,0.7,3,3.7,0.093,0,0,0,0
"2541","Gene Tormohlen","C",32,"ATL",2,0,11,2,4,0.5,0,0,0,2,4,0.5,0.5,0,0,0,0,0,4,1,0,0,0,3,4,1970,11.4,0.5,0,0,0,0,10.2931922461041,11.6,0,0,0,0,0,0,0,0.062,0,0,0,0
"2542","John Trapp","SF",24,"SDR",70,0,1025,185,434,0.426,0,0,0,185,434,0.426,0.426,72,104,0.692,0,0,309,49,0,0,0,200,442,1970,10.6,0.461,0,0.24,0,0,13.8041065832622,6,0,0,0,0,-0.3,1.5,1.2,0.057,0,0,0,0
"2543","John Tresvant","PF",30,"TOT",69,0,1499,264,595,0.444,0,0,0,264,595,0.444,0.444,206,284,0.725,0,0,425,112,0,0,0,204,734,1970,14.6,0.51,0,0.477,0,0,13.466101002758,9.8,0,0,0,0,1.5,1.1,2.6,0.084,0,0,0,0
"2544","Al Tucker","PF",26,"TOT",61,0,819,146,285,0.512,0,0,0,146,285,0.512,0.512,70,87,0.805,0,0,166,38,0,0,0,86,362,1970,13.3,0.56,0,0.305,0,0,9.80103511961303,6.2,0,0,0,0,1.5,0.8,2.3,0.134,0,0,0,0
"2545","Bill Turner","PF-SF",25,"TOT",72,0,1170,197,468,0.421,0,0,0,197,468,0.421,0.421,123,167,0.737,0,0,304,43,0,0,0,193,517,1970,11,0.477,0,0.357,0,0,12.4287127062947,4.7,0,0,0,0,0.2,1,1.1,0.047,0,0,0,0
"2546","Wes Unseld*","C",23,"BAL",82,0,3234,526,1015,0.518,0,0,0,526,1015,0.518,0.518,273,428,0.638,0,0,1370,291,0,0,0,250,1325,1970,17.8,0.551,0,0.422,0,0,20.0868126194345,10.9,0,0,0,0,5.1,6,11.1,0.164,0,0,0,0
"2547","Dick Van Arsdale","SG",26,"PHO",77,0,2966,592,1166,0.508,0,0,0,592,1166,0.508,0.508,459,575,0.798,0,0,264,338,0,0,0,282,1643,1970,16,0.579,0,0.493,0,0,4.43223415740209,15.6,0,0,0,0,8,0.9,9,0.145,0,0,0,0
"2548","Tom Van Arsdale","SF",26,"CIN",71,0,2544,620,1376,0.451,0,0,0,620,1376,0.451,0.451,381,492,0.774,0,0,463,155,0,0,0,247,1621,1970,16.3,0.509,0,0.358,0,0,9.15029133018221,8.7,0,0,0,0,3.1,1.8,5,0.093,0,0,0,0
"2549","Norm Van Lier","PG",22,"CIN",81,0,2895,302,749,0.403,0,0,0,302,749,0.403,0.403,166,224,0.741,0,0,409,500,0,0,0,329,770,1970,9.8,0.454,0,0.299,0,0,8.14618684175352,20.5,0,0,0,0,-0.4,2.5,2.1,0.035,0,0,0,0
"2550","Neal Walk","C",21,"PHO",82,0,1394,257,547,0.47,0,0,0,257,547,0.47,0.47,155,242,0.64,0,0,455,80,0,0,0,225,669,1970,14,0.512,0,0.442,0,0,15.3900226086108,7.7,0,0,0,0,1.4,0.7,2.1,0.071,0,0,0,0
"2551","Chet Walker*","SF",29,"CHI",78,0,2726,596,1249,0.477,0,0,0,596,1249,0.477,0.477,483,568,0.85,0,0,604,192,0,0,0,203,1675,1970,18.8,0.559,0,0.455,0,0,10.7952100867274,10.2,0,0,0,0,7,2.7,9.8,0.172,0,0,0,0
"2552","Jimmy Walker","SG",25,"DET",81,0,2869,666,1394,0.478,0,0,0,666,1394,0.478,0.478,355,440,0.807,0,0,242,248,0,0,0,203,1687,1970,16.4,0.531,0,0.316,0,0,4.27088130588514,13,0,0,0,0,5.3,0.9,6.2,0.104,0,0,0,0
"2553","John Warren","SG",22,"NYK",44,0,272,44,108,0.407,0,0,0,44,108,0.407,0.407,24,35,0.686,0,0,40,30,0,0,0,53,112,1970,9.8,0.454,0,0.324,0,0,7.47825247660984,13.8,0,0,0,0,-0.1,0.4,0.3,0.06,0,0,0,0
"2554","Jim Washington","PF",26,"PHI",79,0,2459,401,842,0.476,0,0,0,401,842,0.476,0.476,204,273,0.747,0,0,734,104,0,0,0,262,1006,1970,13,0.523,0,0.324,0,0,14.2449300431142,5.1,0,0,0,0,2.5,2.9,5.5,0.107,0,0,0,0
"2555","Bob Weiss","PG",27,"CHI",82,0,2544,365,855,0.427,0,0,0,365,855,0.427,0.427,213,253,0.842,0,0,227,474,0,0,0,206,943,1970,12.5,0.488,0,0.296,0,0,4.60308789464957,24.4,0,0,0,0,1.1,2.4,3.6,0.068,0,0,0,0
"2556","Walt Wesley","C",25,"CHI",72,0,1407,270,648,0.417,0,0,0,270,648,0.417,0.417,145,219,0.662,0,0,455,68,0,0,0,184,685,1970,13.2,0.46,0,0.338,0,0,14.6490087043142,6.8,0,0,0,0,-0.5,1.7,1.2,0.041,0,0,0,0
"2557","Jerry West*","PG",31,"LAL",74,0,3106,831,1673,0.497,0,0,0,831,1673,0.497,0.497,647,785,0.824,0,0,338,554,0,0,0,160,2309,1970,24.6,0.572,0,0.469,0,0,5.01717748411681,27.1,0,0,0,0,11.5,3.7,15.2,0.234,0,0,0,0
"2558","Jo Jo White*","PG",23,"BOS",60,0,1328,309,684,0.452,0,0,0,309,684,0.452,0.452,111,135,0.822,0,0,169,145,0,0,0,132,729,1970,14.7,0.49,0,0.197,0,0,6.21592067630289,15.9,0,0,0,0,0.8,1.2,2,0.074,0,0,0,0
