"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"328","George Johnson","C",26,"GSW",82,0,1439,152,319,0.476,0,0,0,152,319,0.476,0.476,60,91,0.659,217,357,574,67,32,136,97,206,364,1975,14.4,0.507,0,0.285,14.6,24.3,19.5,5.6,1,4.9,20.6973697085416,11.6889007955784,1.3,2.3,3.6,0.121,-0.6,0.9,0.3,0.8
"329","John Johnson","SF",27,"POR",80,0,2540,527,1082,0.487,0,0,0,527,1082,0.487,0.487,236,301,0.784,162,339,501,240,75,39,195,249,1290,1975,16.7,0.531,0,0.278,7,13.4,10.3,14.5,1.4,0.8,14.1966519232601,22.1880159280452,4,2.2,6.2,0.116,1.4,-0.8,0.6,1.7
"330","Mickey Johnson","PF",22,"CHI",38,0,291,53,118,0.449,0,0,0,53,118,0.449,0.449,37,58,0.638,32,62,94,20,10,11,27,57,143,1975,17.6,0.498,0,0.492,11.6,22.3,17,11.2,1.7,2.1,15.442933791746,25.6643072977679,0.1,0.6,0.7,0.117,-2,0.5,-1.5,0.1
"331","Ollie Johnson","SF",25,"TOT",73,0,1667,203,429,0.473,0,0,0,203,429,0.473,0.473,95,114,0.833,87,156,243,110,59,33,87,172,501,1975,10.9,0.523,0,0.266,5.2,9.7,7.4,9.3,1.6,1.1,15.2323859175673,13.5088433433095,1.4,1.2,2.6,0.075,-1.1,0.2,-0.9,0.5
"332","Dwight Jones","C",22,"ATL",75,0,2086,323,752,0.43,0,0,0,323,752,0.43,0.43,132,183,0.721,236,461,697,152,51,51,128,226,778,1975,14.4,0.467,0,0.243,10.4,22.9,16.3,10.3,1.1,1.3,12.9293596924075,17.5317659220624,1.7,2.2,3.9,0.09,-0.1,-0.4,-0.4,0.8
"333","Jimmy Jones","PG",30,"WSB",73,0,1424,207,400,0.518,0,0,0,207,400,0.518,0.518,103,142,0.725,36,101,137,162,76,10,85,190,517,1975,13.2,0.559,0,0.355,2.5,7.1,4.8,15.1,2.4,0.4,15.4348434652913,15.6243266328213,1.8,2.2,4.1,0.137,-1.6,1.9,0.3,0.8
"334","Bob Kauffman","PF",28,"ATL",73,0,797,113,261,0.433,0,0,0,113,261,0.433,0.433,59,84,0.702,67,115,182,81,19,4,50,103,285,1975,12.6,0.478,0,0.322,7.8,15,11.1,14.1,1.1,0.3,13.8681384206062,16.9630260751716,0.7,0.5,1.2,0.071,-0.7,-0.6,-1.3,0.1
"335","Frank Kendrick","SF",24,"GSW",24,0,121,31,77,0.403,0,0,0,31,77,0.403,0.403,18,22,0.818,19,17,36,6,11,3,9,22,80,1975,20.3,0.461,0,0.286,15.2,13.8,14.5,7.3,4.1,1.3,8.72939045695923,31.7298272607131,0.1,0.2,0.3,0.119,-2,-0.2,-2.3,0
"336","Toby Kimball","PF",32,"NOJ",3,0,90,7,23,0.304,0,0,0,7,23,0.304,0.304,6,7,0.857,8,18,26,4,2,0,7,12,20,1975,7.3,0.383,0,0.304,8.6,20.7,14.5,5.9,1,0,22.4191236876607,15.4731377219773,-0.1,0.1,0,-0.012,-3.3,-0.5,-3.8,-0.1
"337","Don Kojis","SF",36,"KCO",21,0,232,46,98,0.469,0,0,0,46,98,0.469,0.469,20,30,0.667,14,25,39,10,12,1,13,31,112,1975,14.2,0.504,0,0.306,6.3,11.2,8.7,6.9,2.4,0.2,11.4671028740406,21.8017268651914,0.2,0.3,0.5,0.096,-1.6,-0.1,-1.6,0
"338","Len Kosmalski","C",23,"KCO",67,0,413,33,83,0.398,0,0,0,33,83,0.398,0.398,24,29,0.828,31,88,119,41,6,6,32,64,90,1975,10,0.47,0,0.349,7.8,22.1,14.9,13.3,0.7,0.8,21.8901106729922,14.4478375914718,0,0.5,0.5,0.055,-2.9,0.4,-2.5,0
"339","Tom Kozelko","PF",23,"WSB",73,0,754,60,167,0.359,0,0,0,60,167,0.359,0.359,31,36,0.861,50,90,140,41,28,5,49,125,151,1975,6.7,0.413,0,0.216,6.6,12,9.3,6.6,1.7,0.4,18.4596491168186,13.1065736203097,-0.5,1.2,0.7,0.046,-4.4,1.1,-3.4,-0.3
"340","Steve Kuberski","SF",27,"MIL",59,0,517,62,159,0.39,0,0,0,62,159,0.39,0.39,44,56,0.786,52,71,123,35,11,3,35,59,168,1975,11.6,0.457,0,0.352,10.9,13.9,12.4,9,1,0.3,15.3007258829317,18.3435692361182,0.2,0.4,0.6,0.056,-1.6,-1.2,-2.8,-0.1
"341","Kevin Kunnert","C",23,"HOU",75,0,1801,346,676,0.512,0,0,0,346,676,0.512,0.512,116,169,0.686,214,417,631,108,34,84,109,223,808,1975,17.7,0.538,0,0.25,13.2,25.9,19.6,8.8,0.9,2.6,12.8929034966117,19.5530706348153,3,2.1,5.1,0.136,1.1,-0.6,0.5,1.1
"342","Sam Lacey","C",26,"KCO",81,0,3378,392,917,0.427,0,0,0,392,917,0.427,0.427,144,191,0.754,228,921,1149,428,139,168,250,274,928,1975,15.3,0.464,0,0.208,7,28.3,17.6,17.9,1.9,2.7,19.0629803173332,15.5231964946002,1.1,6.3,7.4,0.105,0.5,2.6,3.1,4.3
"343","Bob Lanier*","C",26,"DET",76,0,2987,731,1433,0.51,0,0,0,731,1433,0.51,0.51,361,450,0.802,225,689,914,350,75,172,198,237,1823,1975,24.4,0.559,0,0.314,8.4,25.1,16.8,19.9,1.2,3.1,11.1372379009258,24.9018057072216,8.6,3.8,12.4,0.199,4.9,1.2,6.1,6.1
"344","Stu Lantz","SG",28,"TOT",75,0,1783,228,561,0.406,0,0,0,228,561,0.406,0.406,192,229,0.838,88,106,194,188,56,12,124,162,648,1975,11.9,0.49,0,0.408,4.8,5.7,5.2,14.5,1.4,0.3,15.4262595470488,17.7862510154273,1.3,0.5,1.7,0.047,-1.5,-1.1,-2.6,-0.3
"345","Clyde Lee","C-PF",30,"TOT",80,0,2456,176,427,0.412,0,0,0,176,427,0.412,0.412,119,177,0.672,288,469,757,105,30,20,123,285,471,1975,9.3,0.466,0,0.415,11.7,19.6,15.6,5.6,0.6,0.4,18.0781149940322,10.2351640580918,1.1,2.1,3.2,0.063,-2,-0.6,-2.6,-0.3
"346","Russ Lee","SF",25,"NOJ",15,0,139,29,76,0.382,0,0,0,29,76,0.382,0.382,7,14,0.5,15,16,31,7,11,3,10,17,65,1975,13.1,0.396,0,0.184,10.5,11.9,11.2,8,3.5,1.1,11.8156263472786,27.6287937894528,-0.2,0.2,0,-0.016,-2.9,-0.1,-3,0
"347","Bill Ligon","SG",22,"DET",38,0,272,55,143,0.385,0,0,0,55,143,0.385,0.385,16,25,0.64,14,12,26,25,8,9,21,31,126,1975,11.8,0.409,0,0.175,5.7,4.8,5.3,14.5,1.4,1.8,13.4301007983995,27.6921287409902,-0.4,0.1,-0.2,-0.043,-2.8,-1.7,-4.5,-0.2
"348","Bob Love","PF",32,"CHI",61,0,2401,539,1256,0.429,0,0,0,539,1256,0.429,0.429,264,318,0.83,99,286,385,102,63,12,135,209,1342,1975,15,0.481,0,0.253,4.4,12.5,8.4,7.4,1.3,0.3,8.2539805237864,26.1040458069871,2.2,2.9,5.2,0.103,-0.2,-1.3,-1.5,0.3
"349","Stan Love","PF",25,"LAL",30,0,431,85,194,0.438,0,0,0,85,194,0.438,0.438,47,66,0.712,31,66,97,26,16,13,38,69,217,1975,14.7,0.486,0,0.34,6.9,14.5,10.8,9.1,1.7,1.5,13.7814710798318,24.690214257188,0.1,0.4,0.5,0.054,-2.1,-0.6,-2.7,-0.1
"350","Phil Lumpkin","PG",23,"POR",48,0,792,86,190,0.453,0,0,0,86,190,0.453,0.453,30,39,0.769,10,49,59,177,20,3,68,80,202,1975,11.5,0.488,0,0.205,1.4,6.2,3.9,29.8,1.2,0.2,24.9985834690764,15.8245802369379,0.2,0.3,0.5,0.031,-1.6,-1.4,-3,-0.2
"351","Pete Maravich*","SG",27,"NOJ",79,0,2853,655,1562,0.419,0,0,0,655,1562,0.419,0.419,390,481,0.811,93,329,422,488,120,18,316,227,1700,1975,18.3,0.479,0,0.308,3.2,11.9,7.4,28.2,1.8,0.3,15.9769476447103,28.8741331857727,1.8,2.1,3.9,0.066,1.3,-0.9,0.4,1.8
"352","Jack Marin","SF",30,"BUF",81,0,2147,380,836,0.455,0,0,0,380,836,0.455,0.455,193,222,0.869,104,259,363,133,51,16,129,238,953,1975,12.8,0.51,0,0.266,5.1,11.8,8.6,8.6,1.1,0.4,12.3007022276436,19.5560880118128,2.4,1.5,3.9,0.087,-1,-1.1,-2.1,-0.1
"353","LaRue Martin","C",24,"POR",81,0,1372,236,522,0.452,0,0,0,236,522,0.452,0.452,99,142,0.697,136,272,408,69,33,49,115,239,571,1975,13.6,0.488,0,0.272,10.9,19.9,15.6,7.3,1.1,1.9,15.7686479585412,21.6669403956207,0.2,1.6,1.9,0.065,-2.5,-0.9,-3.3,-0.5
"354","Don May","SF",29,"KCO",29,0,139,27,54,0.5,0,0,0,27,54,0.5,0.5,10,12,0.833,4,9,13,5,4,2,5,21,64,1975,12.2,0.54,0,0.222,3,6.7,4.9,5.7,1.3,0.8,9.16608754330891,19.8976545727661,0.2,0.1,0.3,0.088,-2.7,-0.3,-3,0
"355","Bob McAdoo*","C",23,"BUF",82,0,3539,1095,2138,0.512,0,0,0,1095,2138,0.512,0.512,641,796,0.805,307,848,1155,179,92,174,283,278,2831,1975,25.8,0.569,0,0.372,9.2,23.5,16.6,8.6,1.2,2.4,8.74219531160132,29.8249070459411,12.7,5.1,17.8,0.242,5.1,-0.4,4.7,6
"356","Glenn McDonald","SF",22,"BOS",62,0,395,70,182,0.385,0,0,0,70,182,0.385,0.385,28,37,0.757,20,48,68,24,8,5,28,58,168,1975,9.7,0.424,0,0.203,5.1,12,8.6,8.3,0.9,0.6,12.7006394393359,23.0615167630929,-0.3,0.5,0.2,0.022,-4,-1,-5,-0.3
"357","Jon McGlocklin","SG",31,"MIL",79,0,1853,323,651,0.496,0,0,0,323,651,0.496,0.496,63,72,0.875,25,94,119,255,51,6,93,142,709,1975,13.2,0.519,0,0.111,1.5,5.1,3.4,19.8,1.3,0.2,12.0792161296202,17.1878644321189,2.5,0.9,3.4,0.087,-0.4,-0.8,-1.2,0.4
"358","Kenny McIntosh","SF",26,"SEA",6,0,101,6,29,0.207,0,0,0,6,29,0.207,0.207,6,9,0.667,6,9,15,7,4,3,9,12,18,1975,4.7,0.273,0,0.31,6.1,9.2,7.6,8.5,1.8,1.6,21.1405763544789,17.5739083267252,-0.3,0.1,-0.2,-0.084,-4.2,-0.3,-4.5,-0.1
"359","Jim McMillian","SF",26,"BUF",62,0,2132,347,695,0.499,0,0,0,347,695,0.499,0.499,194,231,0.84,127,258,385,156,69,15,108,129,888,1975,14.7,0.557,0,0.332,6.3,11.8,9.2,9.9,1.4,0.3,12.0596281174299,16.3144743767845,4.3,1.7,6,0.134,1.3,-0.4,0.9,1.6
"360","Larry McNeill","PF",24,"KCO",80,0,1749,296,645,0.459,0,0,0,296,645,0.459,0.459,189,241,0.784,149,348,497,73,69,27,112,229,781,1975,15.5,0.52,0,0.374,8.8,20.6,14.7,6.4,1.8,0.8,12.7301065069704,20.1043709474045,2,2.4,4.4,0.121,-0.6,-0.2,-0.9,0.5
"361","Cliff Meely","PF",27,"HOU",48,0,753,156,349,0.447,0,0,0,156,349,0.447,0.447,68,94,0.723,55,109,164,45,21,21,51,117,380,1975,14.7,0.487,0,0.269,8.1,16.2,12.2,9,1.3,1.5,10.3626535569826,24.0788673164993,0.4,0.6,1,0.067,-1.7,-1.1,-2.8,-0.2
"362","Gary Melchionni","SG",24,"PHO",68,0,1529,232,539,0.43,0,0,0,232,539,0.43,0.43,114,141,0.809,45,142,187,156,48,12,81,116,578,1975,12.3,0.481,0,0.262,3,9.7,6.3,14.5,1.4,0.4,11.3461212881565,17.9672167765335,1.1,1,2.1,0.065,-1.2,-0.4,-1.5,0.2
"363","Dean Meminger","PG",26,"ATL",80,0,2177,233,500,0.466,0,0,0,233,500,0.466,0.466,168,263,0.639,84,130,214,397,118,11,141,160,634,1975,13.9,0.515,0,0.526,3.6,6.2,4.8,24.1,2.4,0.3,17.5664049477283,14.077835497281,2.5,1.4,3.9,0.086,-0.1,0.5,0.4,1.3
"364","John Mengelt","SG",25,"DET",80,0,1995,336,701,0.479,0,0,0,336,701,0.479,0.479,211,248,0.851,38,153,191,201,72,4,121,198,883,1975,14.7,0.545,0,0.354,2.1,8.4,5.3,15.1,1.7,0.1,13.2674467383311,19.3486464431137,3.1,0.9,4,0.095,-0.7,-0.8,-1.4,0.3
"365","Steve Mix","PF",27,"PHI",46,0,1748,280,582,0.481,0,0,0,280,582,0.481,0.481,159,205,0.776,155,345,500,99,79,21,95,175,719,1975,16.4,0.535,0,0.352,8.9,20.2,14.5,8.3,2.1,0.6,11.4794346523138,17.5002690337066,2.8,2.3,5.1,0.141,0.7,0.7,1.4,1.5
"366","Eric Money","SG",19,"DET",66,0,889,144,319,0.451,0,0,0,144,319,0.451,0.451,31,45,0.689,27,61,88,101,33,2,62,121,319,1975,11.3,0.471,0,0.141,3.4,7.5,5.4,16.9,1.8,0.1,15.5045922616944,19.6092357816014,0,0.4,0.3,0.019,-3,-0.9,-3.9,-0.4
"367","Earl Monroe*","SG",30,"NYK",78,0,2814,668,1462,0.457,0,0,0,668,1462,0.457,0.457,297,359,0.827,56,271,327,270,108,29,183,200,1633,1975,17.7,0.504,0,0.246,2,10.2,6.1,15.6,1.8,0.6,9.85971699622081,25.8937211705913,4.4,2.2,6.6,0.113,1.8,-0.3,1.5,2.5
"368","Otto Moore","C",28,"TOT",42,0,1066,118,262,0.45,0,0,0,118,262,0.45,0.45,46,69,0.667,92,238,330,83,21,40,79,148,282,1975,11.5,0.482,0,0.263,8.4,23.1,15.5,10.7,0.9,2,22.7455945509626,13.6946820911129,0.1,1.2,1.3,0.056,-2.2,0.5,-1.7,0.1
"369","Jeff Mullins","SG",32,"GSW",66,0,1141,234,514,0.455,0,0,0,234,514,0.455,0.455,71,87,0.816,46,77,123,153,57,14,79,123,539,1975,15.2,0.488,0,0.169,3.9,6.6,5.3,18.3,2.2,0.6,12.0065167739497,21.5258614418333,1.4,0.9,2.3,0.097,0.1,-0.4,-0.3,0.5
"370","Calvin Murphy*","PG",26,"HOU",78,0,2513,557,1152,0.484,0,0,0,557,1152,0.484,0.484,341,386,0.883,52,121,173,381,128,4,213,281,1455,1975,18.9,0.55,0,0.335,2.3,5.4,3.8,23.3,2.4,0.1,14.0696138771826,24.1381306355042,6,1.4,7.4,0.141,1.5,-0.7,0.8,1.7
"371","Lloyd Neal","PF",24,"POR",82,0,2278,409,869,0.471,0,0,0,409,869,0.471,0.471,189,295,0.641,186,501,687,139,43,87,171,239,1007,1975,15.4,0.504,0,0.339,9,22.1,15.8,9,0.9,2,14.6999095113534,21.0101242122089,1.5,2.8,4.3,0.091,-0.3,-0.7,-0.9,0.6
"372","Don Nelson*","SF",34,"BOS",79,0,2052,423,785,0.539,0,0,0,423,785,0.539,0.539,263,318,0.827,127,342,469,181,32,15,114,239,1109,1975,18.1,0.6,0,0.405,6.2,16.4,11.4,12.6,0.7,0.4,11.6684698272069,19.4937372975333,6.2,2.5,8.7,0.204,2.2,0.2,2.4,2.3
"373","Louie Nelson","PG",23,"NOJ",72,0,1898,307,679,0.452,0,0,0,307,679,0.452,0.452,192,250,0.768,75,121,196,178,65,6,132,186,806,1975,12.8,0.511,0,0.368,3.8,6.6,5.2,13.9,1.5,0.2,14.3940115364313,19.5486694779435,1.5,0.8,2.3,0.059,-1.4,-0.9,-2.2,-0.1
"374","Mike Newlin","SG",26,"HOU",79,0,2709,436,905,0.482,0,0,0,436,905,0.482,0.482,265,305,0.869,55,205,260,403,111,7,195,288,1137,1975,15.1,0.547,0,0.337,2.3,8.5,5.4,20.9,1.9,0.1,15.6689078966513,18.8305447247622,4.4,1.5,5.9,0.105,-0.1,-0.4,-0.5,1
"375","Connie Norman","SG",21,"PHI",12,0,72,23,44,0.523,0,0,0,23,44,0.523,0.523,2,3,0.667,3,9,12,4,3,1,4,9,48,1975,19.4,0.53,0,0.068,4.2,12.8,8.4,10.7,1.9,0.7,9.42419018312953,30.7201205350119,0.1,0.1,0.2,0.12,-2,0.3,-1.7,0.1
"376","Willie Norwood","SF",27,"DET",24,0,347,64,123,0.52,0,0,0,64,123,0.52,0.52,31,42,0.738,31,57,88,16,23,0,20,51,159,1975,17.3,0.562,0,0.341,9.9,17.9,13.9,7.1,3.2,0,11.6792730107606,19.2370576020846,0.6,0.4,1.1,0.146,0,0.4,0.3,0.2
"377","Jim Owens","SF",24,"PHO",41,0,432,56,145,0.386,0,0,0,56,145,0.386,0.386,12,16,0.75,7,36,43,49,16,2,23,27,124,1975,9.3,0.408,0,0.11,1.6,8.7,5.1,15.7,1.7,0.3,13.9906196578386,17.1268478192217,-0.2,0.3,0.1,0.013,-2.8,-0.2,-3,-0.1
"378","Steve Patterson","C",26,"CLE",81,0,1269,161,387,0.416,0,0,0,161,387,0.416,0.416,48,73,0.658,112,217,329,93,21,20,67,128,370,1975,11.3,0.441,0,0.189,9.4,18.2,13.8,10,0.8,0.9,13.1392139849301,16.3473514070381,0.2,1.3,1.5,0.055,-1.4,-0.5,-1.9,0
"379","Curtis Perry","PF",26,"PHO",79,0,2688,437,917,0.477,0,0,0,437,917,0.477,0.477,184,256,0.719,347,593,940,186,108,78,176,288,1058,1975,17.1,0.514,0,0.279,13.1,23,18,10,1.8,1.6,14.6950711029477,17.3142256657163,3.8,3.7,7.6,0.135,1.2,0.3,1.4,2.3
"380","Geoff Petrie","PG",26,"POR",80,0,3109,602,1319,0.456,0,0,0,602,1319,0.456,0.456,261,311,0.839,38,171,209,424,81,13,242,215,1465,1975,14.1,0.503,0,0.236,1.3,5.5,3.5,20.5,1.2,0.2,14.1891470218083,23.0052981689452,3.2,1.3,4.5,0.069,-0.2,-1.7,-1.9,0.1
"381","Howard Porter","SF",26,"TOT",58,0,1163,201,412,0.488,0,0,0,201,412,0.488,0.488,66,79,0.835,79,175,254,19,23,26,40,93,468,1975,13.4,0.524,0,0.192,7.4,16.3,11.9,2.5,0.9,1.2,7.22197403721042,16.6376093006353,1.6,0.8,2.4,0.101,0,-1.4,-1.4,0.2
"382","Kevin Porter","PG",24,"WSB",81,0,2589,406,827,0.491,0,0,0,406,827,0.491,0.491,131,186,0.704,55,97,152,650,152,11,241,320,943,1975,16,0.519,0,0.225,2.1,3.8,2.9,33.9,2.7,0.2,19.6662482780183,18.8530514939439,2.7,3.8,6.5,0.12,0.1,0.6,0.7,1.8
"383","Jim Price","PG",25,"TOT",50,0,1870,317,717,0.442,0,0,0,317,717,0.442,0.442,169,194,0.871,62,136,198,286,111,24,142,182,803,1975,16.1,0.5,0,0.271,3.5,7.3,5.4,22,2.8,0.7,14.5736971294127,20.9240241374619,1.9,1.8,3.7,0.095,-0.1,0.7,0.7,1.3
"384","Ed Ratleff","SF",24,"HOU",80,0,2563,392,851,0.461,0,0,0,392,851,0.461,0.461,157,190,0.826,185,274,459,259,146,51,151,231,941,1975,14.9,0.503,0,0.223,8,12,10,14.1,2.7,1.1,13.7257618528579,17.2525807247989,3.1,2.5,5.6,0.105,1,0.7,1.7,2.4
"385","Clifford Ray","C",26,"GSW",82,0,2519,299,573,0.522,0,0,0,299,573,0.522,0.522,171,284,0.602,259,611,870,178,95,116,181,305,769,1975,15,0.551,0,0.496,10,23.8,16.8,8.6,1.7,2.4,19.0366408750704,12.5508046023113,3,3.7,6.7,0.128,0.1,0.8,0.9,1.8
"386","Kevin Restani","PF",23,"MIL",76,0,1755,188,427,0.44,0,0,0,188,427,0.44,0.44,35,49,0.714,131,272,403,119,36,19,83,172,411,1975,9.7,0.458,0,0.115,8.1,15.7,12,8.9,1,0.6,15.1090744146457,12.7735364443881,0.5,1.5,2,0.055,-1.5,-0.2,-1.7,0.1
"387","Tom Riker","C",24,"NYK",51,0,483,53,147,0.361,0,0,0,53,147,0.361,0.361,46,82,0.561,40,67,107,19,15,5,34,64,152,1975,9.4,0.415,0,0.558,8.5,14.7,11.6,5.3,1.4,0.6,15.2333449488121,19.5538006643377,-0.4,0.4,0,0.002,-3.5,-1,-4.5,-0.3
"388","Pat Riley*","SF",29,"LAL",46,0,1016,219,523,0.419,0,0,0,219,523,0.419,0.419,69,93,0.742,25,60,85,121,36,4,80,128,507,1975,12.4,0.45,0,0.178,2.4,5.6,4,18.5,1.6,0.2,12.2454883090513,25.7740367101685,-0.2,0.3,0,0.002,-2.7,-1.8,-4.5,-0.6
"389","Ron Riley","PF",24,"HOU",77,0,1578,196,470,0.417,0,0,0,196,470,0.417,0.417,71,97,0.732,137,243,380,130,56,22,98,197,463,1975,11.4,0.452,0,0.206,9.7,17.3,13.4,11,1.7,0.8,15.4648791271362,16.5951737314855,0.2,1.4,1.6,0.048,-1.5,-0.3,-1.8,0.1
"390","Mike Riordan","SF",29,"WSB",74,0,2191,520,1057,0.492,0,0,0,520,1057,0.492,0.492,98,117,0.838,90,194,284,198,72,6,124,238,1138,1975,15.1,0.513,0,0.111,4.1,8.9,6.5,13.7,1.5,0.1,10.0934184995634,22.2762098161485,3.1,3,6.1,0.134,0.1,0.2,0.3,1.3
"391","Rick Roberson","C",27,"NOJ",16,0,339,48,108,0.444,0,0,0,48,108,0.444,0.444,23,40,0.575,39,79,118,23,7,8,30,49,119,1975,13.1,0.474,0,0.37,11.2,24.1,17.4,9.8,0.9,1.3,19.6541768561285,18.7561321984885,0,0.4,0.4,0.053,-1.9,-0.6,-2.6,-0.1
"392","Truck Robinson","PF",23,"WSB",76,0,995,191,393,0.486,0,0,0,191,393,0.486,0.486,60,115,0.522,94,207,301,40,36,32,68,132,442,1975,15.1,0.498,0,0.293,9.5,20.9,15.2,5.7,1.6,1.7,12.3149505296804,20.5124254564364,0.6,2.1,2.7,0.13,-0.9,0.6,-0.3,0.4
"393","Curtis Rowe","PF",25,"DET",82,0,2787,422,874,0.483,0,0,0,422,874,0.483,0.483,171,227,0.753,174,411,585,121,50,44,108,190,1015,1975,13,0.521,0,0.26,6.9,16.1,11.5,6.4,0.9,0.9,10.7660292815075,15.9697524146266,3.6,1.6,5.2,0.09,0.1,-1.3,-1.2,0.6
"394","Paul Ruffner","C",26,"BUF",22,0,103,22,47,0.468,0,0,0,22,47,0.468,0.468,1,5,0.2,12,10,22,7,3,3,6,22,45,1975,12.1,0.457,0,0.106,12.3,9.5,10.9,9.9,1.3,1.4,10.3297323848182,23.6725187597204,0,0.1,0.1,0.029,-3.7,-0.5,-4.2,-0.1
"395","Bob Rule","C",30,"MIL",1,0,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1975,-0.2,0,0,0,0,0,0,20.9,0,0,7.82231138345471,3.0998410993873,0,0,0,-0.147,-4.6,0,-4.5,0
"396","Campy Russell","SF",23,"CLE",68,0,754,150,365,0.411,0,0,0,150,365,0.411,0.411,124,165,0.752,43,109,152,45,21,3,58,100,424,1975,15.8,0.484,0,0.452,6,15.4,10.7,9.1,1.3,0.2,10.7336116711268,27.8663806662492,0.4,0.7,1.1,0.069,-1.3,-1.4,-2.7,-0.1
"397","Cazzie Russell","SF",30,"LAL",40,0,1055,264,580,0.455,0,0,0,264,580,0.455,0.455,101,113,0.894,34,81,115,109,27,2,66,56,629,1975,16.5,0.499,0,0.195,3.1,7.3,5.2,17,1.2,0.1,8.02396169143332,25.7810090609505,1.6,0.2,1.8,0.083,1.3,-2,-0.7,0.3
"398","Fred Saunders","SF",23,"PHO",69,0,1059,176,406,0.433,0,0,0,176,406,0.433,0.433,66,95,0.695,82,171,253,80,41,15,74,151,418,1975,13.2,0.467,0,0.234,7.8,16.8,12.3,11,1.8,0.8,13.6128491879894,20.3414075738037,0.2,1.1,1.3,0.06,-1.8,0,-1.8,0.1
"399","Dale Schlueter","C",29,"BUF",76,0,962,92,178,0.517,0,0,0,92,178,0.517,0.517,84,121,0.694,78,186,264,104,18,42,81,163,268,1975,13.1,0.579,0,0.68,8.6,18.9,14,13.4,0.8,2.2,25.7977997293232,13.4404640408785,0.9,1.1,2,0.102,-1.4,1.4,0,0.5
"400","Charlie Scott*","PG",26,"PHO",69,0,2592,703,1594,0.441,0,0,0,703,1594,0.441,0.441,274,351,0.781,72,201,273,311,111,24,228,296,1680,1975,17.7,0.48,0,0.22,2.8,8.1,5.4,20.6,2,0.5,11.7684711357966,29.9181722564957,2.7,1.9,4.7,0.086,0.7,-0.8,0,1.3
"401","Paul Silas","PF",31,"BOS",82,0,2661,312,749,0.417,0,0,0,312,749,0.417,0.417,244,344,0.709,348,677,1025,224,60,22,183,229,868,1975,14.6,0.482,0,0.459,13.1,25.1,19.2,10.6,1,0.4,16.4798564135743,15.5468773514181,2.9,4.3,7.2,0.13,0.5,0.1,0.6,1.7
"402","Tal Skinner","SF",22,"SEA",73,0,1574,142,347,0.409,0,0,0,142,347,0.409,0.409,63,97,0.649,135,209,344,85,49,17,82,161,347,1975,9,0.445,0,0.28,8.8,13.7,11.2,6.9,1.4,0.6,16.7877754817014,12.1707060410895,0.1,1.3,1.5,0.045,-2.1,-0.3,-2.4,-0.2
"403","Jerry Sloan*","SG",32,"CHI",78,0,2577,380,865,0.439,0,0,0,380,865,0.439,0.439,193,258,0.748,177,361,538,161,171,17,133,265,953,1975,14.4,0.487,0,0.298,7.3,14.7,11,9.6,3.2,0.4,11.8610925126301,17.88259119562,2.2,4.7,7,0.13,-0.6,1.8,1.2,2.1
"404","Bingo Smith","SF",28,"CLE",82,0,2636,585,1212,0.483,0,0,0,585,1212,0.483,0.483,132,160,0.825,108,299,407,229,80,26,138,227,1302,1975,15.9,0.508,0,0.132,4.3,12.1,8.2,13.7,1.5,0.5,9.91164110232993,21.838414647494,3.8,2.3,6.1,0.112,1.1,-0.3,0.8,1.8
"405","Don Smith","SG",23,"PHI",54,0,538,131,321,0.408,0,0,0,131,321,0.408,0.408,21,21,1,14,16,30,47,20,3,37,45,283,1975,12.6,0.428,0,0.065,2.6,3,2.8,14.7,1.7,0.3,11.0670401844993,26.8374370926545,-0.2,0.3,0,0.004,-1.9,-1.4,-3.3,-0.2
"406","Elmore Smith","C",25,"LAL",74,0,2341,346,702,0.493,0,0,0,346,702,0.493,0.493,112,231,0.485,210,600,810,145,84,216,174,255,804,1975,15.9,0.5,0,0.329,8.6,24.3,16.5,8.7,1.6,4.6,17.0543274529992,15.5756111659863,1,3.7,4.7,0.097,-0.6,1.7,1.1,1.8
"407","Greg Smith","SF",28,"POR",55,0,519,71,146,0.486,0,0,0,71,146,0.486,0.486,32,48,0.667,29,60,89,27,22,6,40,96,174,1975,10.4,0.521,0,0.329,6.1,11.6,9,7.2,1.9,0.6,18.9314833116154,17.2154657897063,0.1,0.5,0.6,0.058,-3.1,0,-3,-0.1
"408","Phil Smith","SG",22,"GSW",74,0,1055,221,464,0.476,0,0,0,221,464,0.476,0.476,127,158,0.804,51,89,140,135,62,0,86,141,569,1975,17.6,0.533,0,0.341,4.7,8.3,6.5,17.5,2.6,0,13.2500642971562,23.1072434719032,2,0.9,2.9,0.132,0.4,-0.2,0.2,0.6
